LR_A_coefficients,LR_A_features
-0.10644892377327358,defens
-0.016793948017266237,defens against
-0.046314749943848925,defens and
-0.00872414476104004,defens by
-0.01133401029361943,defens from
-0.009809775914913096,defens hormon
-0.011622242769292291,defens level
-0.011622242769292291,defens mech
-0.01016642063954297,defens trait
-0.013062471522238108,deficit
-0.013062471522238108,deficit endolith
-0.026181462345257565,deficy
-0.013802232269752475,deficy accord
-0.007829839530371797,deficy ar
0.015474305947120624,deficy for
0.022419459848318182,deficy in
-0.0072960628839797955,deficy of
-0.02341801382496977,deficy phenotyp
-0.009066531075462724,deficy stim
-0.009748432392433068,deficy vhl
0.009388505974818799,defilippi
0.009388505974818799,defilippi wer
-0.10472139565250789,defin
0.01766068352408081,defin access
0.013171789904302875,defin accord
-0.01147788649308257,defin appropry
-0.03457364339138527,defin as
-0.00793579407994007,defin assum
-0.020285004917442083,defin at
0.005918324140727083,defin by
-0.0068697438884972855,defin conceiv
-0.010006614359796967,defin cont
-0.008886686252570629,defin criter
-0.008988667302049981,defin ecosystem
0.03306386078105557,defin environ
-0.015233515479061672,defin food
0.012087122859413343,defin forest
-0.011899352440429944,defin framework
-0.008957876264560743,defin genet
-0.008116336038709641,defin glob
-0.015780323510703607,defin group
0.01766068352408081,defin habit
-0.0077320238035912614,defin in
-0.007901545170175274,defin interest
0.016063271568119018,defin km
-0.009080871205933184,defin med
0.010680376969994142,defin old
-0.009277869095363109,defin or
-0.010142502458721041,defin ot
-0.019338889922755512,defin reg
-0.009080871205933184,defin ser
-0.01147788649308257,defin so
0.03306386078105557,defin spat
-0.013156654995230808,defin specy
-0.01623907634561764,defin subset
-0.019062560131704046,defin the
0.011622332941077776,defin therewa
-0.007460657793383276,defin to
-0.009748432392433068,defin tum
-0.019010569730021045,defin unb
-0.00793579407994007,defin what
-0.08008491221513761,definit
-0.0068697438884972855,definit an
-0.01255757917013969,definit demonst
0.010680376969994142,definit depend
-0.012083765869459084,definit expl
-0.015008680219693206,definit geograph
-0.01748794987431178,definit host
-0.02497519140586277,definit of
-0.0068697438884972855,definit on
-0.020702638346519094,definit screening
0.009213628349840648,definit thumb
-0.0068697438884972855,definit we
-0.00987513083770119,defo
0.015440904449595092,defo and
-0.013786168710325286,defo on
0.015440904449595092,defo regim
-0.013786168710325286,defo seedl
-0.013786168710325286,defo we
0.21677379324845925,deforest
0.013986686839564041,deforest affect
0.06969865493556247,deforest and
0.0049262339229505635,deforest as
0.011808143372605929,deforest at
0.00643229294806943,deforest by
0.0069154588605040476,deforest commun
-0.01178818809525246,deforest dam
0.01005587652850045,deforest dry
0.013171137177824192,deforest effect
0.002900907667479917,deforest for
0.01138857726485603,deforest frag
0.03457729430252024,deforest habit
0.01592801751496856,deforest her
0.024610368437664797,deforest in
0.00643229294806943,deforest increas
-0.019177289121551873,deforest instead
0.019019040787287132,deforest is
0.028163716205419183,deforest may
0.013143317090999859,deforest of
0.02570287055307266,deforest on
-0.022594683666165766,deforest or
0.0069154588605040476,deforest plot
-0.0146168069052955,deforest rat
0.0067188063940578765,deforest shad
0.011980537568471193,deforest specy
0.032585190514896833,deforest the
0.01592801751496856,deforest thi
0.010352518275154102,deforest we
-0.01178818809525246,deform
-0.01178818809525246,deform amput
-0.031531288790783964,deg
0.009074006957675677,deg rad
-0.009071159615725634,deg un
-0.01814231923145127,deg up
-0.007752623509353576,deg we
-0.009071159615725634,deg wer
-0.0033975092931495562,degr
-0.018655263896536024,degr and
-0.010765844782246311,degr at
-0.011442730298983298,degr complet
-0.03373418344489985,degr day
-0.010765844782246311,degr estim
-0.007888781146623688,degr for
0.01592801751496856,degr geonom
-0.02488061264302866,degr in
0.040828746050955295,degr of
-0.01735384698117989,degr pres
0.005251411546755051,degr the
0.050294530312522,degr to
-0.014758774090042311,degr was
-0.010765844782246311,degr wer
0.16805930517733528,degrad
-0.010794749737936751,degrad abl
-0.018302631118641013,degrad act
-0.010794749737936751,degrad alk
0.03742820555370258,degrad and
0.009482185799005697,degrad anim
0.010602865486615055,degrad area
-0.013537452255156962,degrad artifact
0.008351379926947988,degrad as
0.032731354777981295,degrad by
-0.009207711957461222,degrad cap
0.008202290714715952,degrad caus
-0.012457061534025279,degrad chem
-0.011972180009749629,degrad ddt
-0.019964553762318583,degrad degr
0.024600324920803794,degrad due
0.014250033477231257,degrad ecosystem
-0.011972180009749629,degrad efficy
0.02634357980860575,degrad environ
0.01138857726485603,degrad every
0.03675754312116859,degrad forest
-0.010794749737936751,degrad gen
-0.010258824971541963,degrad group
0.049561303312551465,degrad habit
0.020207461763538655,degrad has
-0.010794749737936751,degrad id
0.031320425376412143,degrad in
-0.009748432392433068,degrad it
0.018546406746673804,degrad land
0.010424261248521442,degrad landscap
0.012543187555821239,degrad mod
-0.08747074815824592,degrad of
0.04438450594036928,degrad on
-0.0077983658912545665,degrad paramet
0.016750507332415746,degrad past
0.05997960712956796,degrad pot
0.01746717648251557,degrad prairy
0.0165381931899513,degrad process
0.009482185799005697,degrad rainforest
-0.0077983658912545665,degrad rat
-0.010213596259717808,degrad seagrass
0.00751547073322867,degrad second
0.00809477552184043,degrad slash
0.009735366051647319,degrad soil
0.016750507332415746,degrad step
0.009934816074127271,degrad tak
0.01532359563759606,degrad than
-0.016517576602321848,degrad the
0.016611748240046992,degrad thu
0.023226617275473222,degrad to
-0.013132939815379179,degrad trend
0.012543187555821239,degrad two
-0.009207711957461222,degrad und
-0.01247397945026146,degrad us
0.0001453166019224253,degrad was
0.005393663911982336,degrad wet
-0.010794749737936751,degrad wherea
0.010347259208726388,degraded
-0.013214432433642604,dehalog
-0.013214432433642604,dehalog ohb
0.019194908260973573,dehes
0.009597454130486786,dehes mat
0.009597454130486786,dehes system
-0.0030875595174186476,dehydrogenas
-0.0012838068892439519,dehydrogenas act
-0.013156654995230808,dehydrogenas charact
-0.012457061534025279,dehydrogenas dur
0.023552110118172473,dehydrogenas than
-0.028677397097237597,deilephil
-0.014338698548618798,deilephil but
-0.014338698548618798,deilephil elp
-0.02479595044799954,deion
-0.01239797522399977,deion capacit
-0.01239797522399977,deion cdi
0.059870305502943734,del
0.007000283206948551,del by
0.02634357980860575,del cauc
0.049614579569853906,del fuego
0.011518937267704652,del grado
-0.008967071550106995,del hormon
-0.013683326893441426,del nutrit
-0.010936943157910913,del of
0.015183870565789378,del suelo
-0.03398186641093211,delay
0.00816680546033996,delay extinct
-0.009419266395404345,delay resist
0.01345064412256637,delay respons
-0.017589775162970712,delay success
-0.021687576741624578,delay the
-0.014231578196624038,delay to
-0.023204633280183056,delet
-0.011602316640091528,delet model
-0.011602316640091528,delet pattern
0.004365726249583093,deletery
0.01286245600710994,deletery affect
-0.011380523885792491,deletery consequ
-0.01172948930711816,deletery effect
0.015264246221194247,deletery the
-0.010242986601955053,delib
-0.010242986601955053,delib introduc
-0.009958274290670083,delimit
-0.009958274290670083,delimit specy
-0.06216015499595898,delin
-0.008957876264560743,delin by
-0.0257814729374577,delin deep
-0.03372259858529255,delin of
-0.009055865814715186,delin the
0.0038440275471079127,delin us
0.001978473336321472,delivery
-0.008288373185203307,delivery carry
0.01348205808149661,delivery en
-0.008288373185203307,delivery of
-0.008288373185203307,delivery vehic
0.01348205808149661,delivery wer
-0.010525371544707698,delphinapter
-0.010525371544707698,delphinapter leuca
-0.020509834456336272,delprim
-0.020509834456336272,delprim from
-0.038753941128159594,delt
-0.014216526674839315,delt chin
-0.014216526674839315,delt in
-0.012681673575062523,delt nich
-0.012681673575062523,deltac
-0.012681673575062523,deltac delt
-0.04069665579411681,deltoid
-0.006782775965686135,deltoid accum
-0.006782775965686135,deltoid bivalv
-0.006782775965686135,deltoid expos
-0.006782775965686135,deltoid had
-0.006782775965686135,deltoid to
-0.006782775965686135,deltoid was
-0.011865950888553264,dem
-0.011865950888553264,dem strategy
0.0011973704914250228,demand
-0.011002966608802827,demand and
0.030806447070213266,demand at
-0.012457061534025279,demand cod
0.009087067334267148,demand continu
0.019505667372046634,demand for
-0.01096648144046335,demand in
-0.012787298666413293,demand is
-0.013447544700594758,demand may
-0.014338698548618798,demand of
0.013659927322475845,demand requir
-0.0806208863810467,deminut
-0.017915752529121486,deminut and
-0.008957876264560743,deminut infect
-0.017915752529121486,deminut nematod
-0.008957876264560743,deminut pairw
-0.008957876264560743,deminut specim
-0.008957876264560743,deminut strongylida
-0.008957876264560743,deminut with
-0.19943045761246514,demograph
-0.0379790322285555,demograph and
-0.010258824971541963,demograph as
-0.013398114026896118,demograph bottleneck
-0.014733627227981537,demograph chang
-0.010258824971541963,demograph consequ
-0.016025259595264997,demograph lack
-0.03461413346747844,demograph model
-0.0164355194068101,demograph nat
-0.02982315060404281,demograph of
-0.010817426433993386,demograph paramet
-0.01620102373855753,demograph rat
-0.01134370605169553,demograph soc
-0.0164355194068101,demograph structure
-0.007213463343152809,demograph to
-0.01620102373855753,demograph vers
-0.01134370605169553,demograph we
-0.10043036931026501,demonst
-0.01132869727318427,demonst an
-0.012457061534025279,demonst by
-0.01016642063954297,demonst cent
0.012181249333942995,demonst diff
-0.01784601655885201,demonst empir
-0.022733022568370367,demonst for
-0.004879285926499371,demonst how
-0.006061739939600424,demonst in
-0.01458865265763014,demonst larg
-0.013520991239523857,demonst magnet
0.009213628349840648,demonst now
-0.025566446537137084,demonst of
-0.010188121847901724,demonst oth
-0.014216526674839315,demonst ozon
0.00498934122820967,demonst parallel
-0.008634725285158908,demonst poor
-0.009861946748867255,demonst shift
-0.009539107527065348,demonst sign
0.02121435917989712,demonst strong
-0.019313770560650804,demonst subst
-0.03942715207854121,demonst that
0.018055456992619068,demonst the
-0.01133401029361943,demonst their
-0.012450729617820091,demonst thi
0.009482185799005697,demonst through
0.0165381931899513,demost
0.0165381931899513,demost diff
0.002128057541913802,den
-0.018872732474619028,den grady
0.02238209067008574,den requir
0.01183849357208472,dendrobaen
0.01183849357208472,dendrobaen pygmae
0.002651500628059561,dendrocopo
0.002651500628059561,dendrocopo maj
-0.009834286697634118,dendrogram
-0.009834286697634118,dendrogram of
0.02238209067008574,dendrolag
0.02238209067008574,dendrolag lumholtz
-0.0896938810759015,dengu
-0.022423470268975374,dengu has
-0.04484694053795075,dengu in
-0.022423470268975374,dengu prev
-0.03319269492550789,denit
-0.009207711957461222,denit sulfamethoxazol
-0.009398281637854267,denit we
-0.01819950030637694,denit wer
-0.009207711957461222,denitr
-0.009207711957461222,denitr bacter
-0.016500654571570968,denmark
-0.016500654571570968,denmark us
0.009860730711990093,denot
0.009860730711990093,denot diff
0.956048952861596,dens
0.009388505974818799,dens along
0.01273231955229044,dens although
0.020334051661215793,dens an
-0.008086680344193548,dens analys
0.33348436666650133,dens and
0.016945420815735513,dens ar
0.04320002361516206,dens as
0.023835439094345837,dens at
-0.0350870407599426,dens biomass
0.021542724263682127,dens both
0.021542724263682127,dens bumbleb
0.007832905006812971,dens but
0.008774724466956,dens by
0.005726811581992499,dens compens
-0.009148849574442085,dens cont
0.010899965889107447,dens could
0.024370519408320374,dens declin
0.030664173071904603,dens decreas
-0.09425698909590745,dens depend
0.04739480204626937,dens did
0.021542724263682127,dens diff
-0.032527502452885854,dens distribut
0.020851338694828227,dens divers
0.03962068175470628,dens estim
0.025677843616712572,dens follow
0.04891977759777024,dens for
0.020334051661215793,dens forest
-0.008280019816123656,dens fossil
-0.02736718018684764,dens funct
-0.007723772007182737,dens furtherm
0.005326897690682969,dens grow
0.014401544658816512,dens hous
0.17671562026176543,dens in
0.018922708013671293,dens inbree
0.020690340711329,dens increas
-0.007221033527873241,dens ind
-0.009439387747073947,dens independ
0.01005587652850045,dens indig
0.026257679452055607,dens is
0.016084642621773594,dens key
0.015781522163960383,dens land
0.016293821204166243,dens lay
-0.009148849574442085,dens led
-0.012090367656856036,dens long
-0.010782382874466685,dens matrix
0.010712725366346574,dens mean
0.01641202218979214,dens neg
0.008774724466956,dens occur
0.2875549398231327,dens of
0.016219039331746066,dens on
-0.027726436292330542,dens or
-0.012409625726063122,dens ov
0.011814119615221462,dens overal
-0.008849000506371182,dens pack
0.009388505974818799,dens pattern
-0.013027907720678418,dens per
0.00963056573527078,dens permit
0.00963056573527078,dens plant
-0.01244030632151433,dens qint
0.007304104819609435,dens quant
0.01641202218979214,dens respect
-0.01134370605169553,dens result
0.015005376304966667,dens return
0.015005376304966667,dens short
0.026830820377275567,dens sit
0.009693037112069031,dens smal
0.01395742844808501,dens sp
0.013248378658876717,dens specy
0.004730890802969171,dens submontan
-0.01132869727318427,dens suggest
-0.010782382874466685,dens supermatrix
0.033914250291985054,dens than
0.012567717573977753,dens that
-0.004779748483749749,dens the
0.0025027720767735757,dens ther
-0.0077983658912545665,dens thermodynam
0.013415410188637783,dens thes
0.03298045012274885,dens they
0.011872019707962977,dens thi
0.019785610149188875,dens to
0.010209630183350287,dens tre
0.007000283206948551,dens us
0.005251411546755051,dens vary
0.007451327919377867,dens veget
0.008774724466956,dens vs
0.0937147971859376,dens was
0.0006809415518034392,dens we
0.113022893327053,dens wer
-0.01134370605169553,dens when
0.02074374868307613,dens which
0.012518857265138602,dens whil
0.04109346815344646,dens within
-0.02820179541801525,dent
-0.02820179541801525,dent pulp
-0.019108270552258447,dentat
-0.019108270552258447,dentat and
-0.01440632631287219,dentic
-0.01440632631287219,dentic at
-0.007050448854503812,dentin
-0.007050448854503812,dentin reg
-0.007050448854503812,dentinogenes
-0.007050448854503812,dentinogenes plasminog
0.026172774007413514,denud
0.026172774007413514,denud arct
-0.010797078893154347,deoxy
-0.010797078893154347,deoxy glucos
-0.01102753281880698,deoxypltx
-0.01102753281880698,deoxypltx wer
0.0007260072773602253,dep
-0.014302402662483315,dep and
0.0031375341697792345,dep but
-0.010805389331532045,dep divers
-0.013221627506645593,dep grady
0.011814119615221462,dep in
0.01876403960923855,dep lay
0.0022677970302085342,dep of
0.011814119615221462,dep oribatid
0.011814119615221462,dep past
0.014485680231290482,dep pastureland
0.0036104773716306424,dep posit
-0.012298079385909157,dep spec
-0.018842158795962,dep thi
-0.010528600185170791,dep understand
0.002998591573665123,dep we
-0.0029592777784184917,depart
-0.008116336038709641,depart as
-0.008116336038709641,depart glob
0.01706019085478745,depart of
-0.008116336038709641,depart submit
0.0029681813202927457,depart subst
0.024900633466008192,depaup
0.005326897690682969,depaup commun
0.011414161094856297,depaup comp
0.005326897690682969,depaup in
0.0029681813202927457,depaup remn
0.0035773683515642153,depaup the
-0.05741387756167732,depend
-0.0068697438884972855,depend an
0.010716948998016725,depend and
-0.010258824971541963,depend benefit
-0.0318440453090451,depend cross
-0.0068697438884972855,depend defin
-0.01620102373855753,depend demograph
-0.011002966608802827,depend diff
-0.01620102373855753,depend dispers
-0.00765056949404838,depend effect
0.015416454224893678,depend fash
-0.011380523885792491,depend grow
-0.006368809061809021,depend hormet
0.013881518165501807,depend if
-0.01134370605169553,depend increas
-0.007717259693002899,depend kinas
0.019249014234194964,depend larg
0.005326897690682969,depend main
0.011808143372605929,depend mam
-0.0084005209822395,depend man
-0.01620102373855753,depend medy
-0.008895437842074283,depend microorg
-0.01134370605169553,depend mort
0.006196942839085672,depend nect
-0.04100504573695367,depend of
0.00859620244300455,depend on
0.014159217947110569,depend or
-0.00924315448250098,depend pathway
-0.009722766482330444,depend phenotyp
-0.009439387747073947,depend pop
-0.01134370605169553,depend posit
0.004624065785909081,depend prim
0.004497041072681362,depend respons
0.014030538766682516,depend see
0.01188194671972424,depend sensit
-0.036370439637602545,depend sex
-0.015434519386005797,depend sign
0.05910821557638375,depend specy
-0.01620102373855753,depend the
0.026530110641163673,depend upon
-0.009055865814715186,depend us
-0.012628098061411944,depend vary
-0.0068697438884972855,depend which
-0.04351604769011547,depict
-0.015436921096081205,depict ant
-0.009875919607451215,depict complex
-0.011151036247725404,depict in
-0.013540742401939511,depict simil
-0.04956164939733796,deplet
-0.012857251506891015,deplet and
-0.013786168710325286,deplet as
0.020714213363003327,deplet for
-0.0077320238035912614,deplet hd
-0.013575915011716806,deplet limit
-0.017758005356447344,deplet method
0.013415410188637783,deplet nat
-0.013786168710325286,deplet nonstruct
-0.014428561753488861,deplet of
-0.0077320238035912614,deplet on
-0.013786168710325286,deplet rat
0.012243963536921585,deplet short
0.005768159748990796,deplet so
0.012243963536921585,deplet soil
-0.013786168710325286,deplet stor
-0.012090367656856036,deploy
-0.012090367656856036,deploy in
-0.07111746312663743,deposit
0.020486994002466265,deposit and
-0.01458865265763014,deposit ar
-0.014297820265434807,deposit by
-0.01458865265763014,deposit could
-0.006782775965686135,deposit fee
-0.01597122269095065,deposit fluoresc
-0.01514435639997192,deposit in
-0.010936943157910913,deposit into
0.020486994002466265,deposit lead
-0.01179276513325541,deposit mat
-0.02213564648841814,deposit of
0.009027431015871543,deposit on
-0.012804539255020888,deposit process
0.013676897657059428,deposit was
-0.010213596259717808,deposit we
-0.01179276513325541,deposit with
0.009377138537381086,depress
0.020714213363003327,depress by
-0.010765844782246311,depress their
0.04042714346931551,depth
0.015440904449595092,depth and
0.011814119615221462,depth cm
-0.014302402662483315,depth provid
0.011814119615221462,depth suggest
0.02168839514545229,depth the
-0.2393193385013767,der
-0.030686062089513026,der actinomycet
-0.011616343985017168,der attract
-0.008886686252570629,der could
-0.010010203732897021,der cut
-0.010010203732897021,der feat
-0.009928586622124737,der for
-0.06666087208708678,der from
-0.011538040411491608,der gen
-0.008288373185203307,der hydroxypropyltrimethyl
-0.015716721795613172,der in
-0.012628098061411944,der linear
-0.02736718018684764,der method
-0.042893460796304426,der nitrog
-0.015343031044756513,der nocarimidazol
-0.014297820265434807,der nutry
-0.012857251506891015,der of
0.010931316970348518,der pop
-0.012857251506891015,der predict
-0.01247397945026146,der produc
-0.00924315448250098,der react
-0.008886686252570629,der spec
-0.014915363377906502,der specy
-0.009682353926080009,der structures
-0.008582856217707015,der the
0.019331054620110383,der which
-0.009142602154296001,derm
-0.009142602154296001,derm convey
-0.013006438340662932,dermoch
-0.013006438340662932,dermoch coriace
0.037459798484563316,dertemin
0.037459798484563316,dertemin specy
0.008612618700403333,des
0.008612618700403333,des franca
-0.05404973546874373,descend
-0.016529346917759213,descend from
-0.010556800000623402,descend in
-0.010556800000623402,descend respect
-0.010556800000623402,descend respond
-0.011732934462447222,descend three
-0.03529766762623063,descole
-0.017648833813115314,descole and
-0.017648833813115314,descole tulasnell
-0.24521715605076147,describ
-0.01679020429997554,describ addit
-0.010718004608686495,describ al
-0.011602316640091528,describ an
-0.022423470268975374,describ analys
-0.032324180360827626,describ and
-0.015956561422072395,describ as
-0.016000105409122677,describ assocy
-0.01248748455714126,describ at
-0.010188121847901724,describ by
0.02398300712544783,describ can
0.01697773831510602,describ chang
-0.013617610256746427,describ correl
-0.013986651888916969,describ diagnost
-0.04379637853444651,describ for
-0.014917727132579762,describ from
-0.012622026956714374,describ gener
0.010680376969994142,describ her
-0.029523648216438474,describ in
-0.014917727132579762,describ includ
-0.009539107527065348,describ infect
-0.016000105409122677,describ into
-0.02696590498666879,describ is
-0.0077983658912545665,describ jur
-0.020832709361012794,describ leaf
-0.010525371544707698,describ maxim
-0.0077983658912545665,describ molref
-0.011282965709492805,describ most
0.02398300712544783,describ multidisciplin
0.014513764085553433,describ nest
-0.026451347709332825,describ new
-0.02096770814892743,describ of
0.02398300712544783,describ our
-0.01102753281880698,describ poison
0.007451327919377867,describ rel
0.0025027720767735757,describ respons
-0.008849000506371182,describ sarcocyst
-0.022875939726747216,describ siz
-0.012141443109315099,describ som
-0.01654102942281178,describ specy
-0.0077983658912545665,describ such
-0.009317284132590793,describ taxonom
-0.01782638109921492,describ the
-0.028280484973851425,describ thi
-0.017209828941346175,describ two
0.014251760266110658,describ veget
-0.01094630956745084,describ we
0.007451327919377867,describ wer
-0.010287218078539525,describ wil
0.016988955626877494,describ with
0.027472520210749286,desert
0.002900907667479917,desert and
0.015405846564220614,desert concern
0.011992946985504155,desert dat
0.015405846564220614,desert es
0.030811693128441228,desert process
-0.012587037093515512,desert repres
-0.01134370605169553,desert rod
0.01217785704513859,desert specy
-0.01679406078788392,desert to
-0.013062471522238108,desert yet
-0.015242977217639304,desicc
0.011854539449365079,desicc due
-0.01476199977091478,desicc metabol
-0.01476199977091478,desicc or
0.018451338893751962,desicc overrid
-0.009148849574442085,desicc stress
-0.009148849574442085,desicc tol
-0.10942142493080458,design
0.0034676950939256583,design account
-0.013683326893441426,design an
-0.04240800291576885,design and
0.00643229294806943,design between
0.00924276275835971,design conserv
0.007583902541554028,design consist
0.011467130005383162,design did
-0.010058837420142292,design environ
-0.012654982612373585,design evalu
-0.013683326893441426,design flow
-0.024493018507078503,design for
-0.008634725285158908,design harvard
-0.012654982612373585,design impl
0.012002299275029866,design in
-0.013907442103081119,design model
-0.0013880388782216485,design of
-0.013537452255156962,design pres
-0.011899352440429944,design principl
-0.011621431526504501,design prop
-0.015452300156017519,design rat
-0.013683326893441426,design riv
0.03306386078105557,design target
0.010947766604111892,design that
-0.03659390334238954,design to
0.010524102728402504,design we
-0.019951803402432352,design with
-0.1016526278445496,desir
-0.010198075223046157,desir avoid
-0.020396150446092314,desir bas
-0.011473572907825004,desir becaus
-0.006857976923496298,desir charact
-0.013683326893441426,desir compon
0.01642699611261694,desir econom
-0.0173952479591417,desir for
-0.010198075223046157,desir howev
-0.008886686252570629,desir it
-0.010198075223046157,desir key
-0.010198075223046157,desir part
-0.0205603343473871,desir to
-0.009132031136861118,desir trait
-0.009317284132590793,desktop
-0.009317284132590793,desktop pc
-0.038510476831460215,desmod
-0.038510476831460215,desmod rotund
-0.029286377305208257,desorb
-0.010744270595984777,desorb dissolv
-0.011473572907825004,desorb step
0.0304370623656689,despit
-0.00872414476104004,despit an
0.013071799521810189,despit being
-0.010525371544707698,despit beluga
-0.011658975119995222,despit challeng
-0.012423885082071743,despit clear
-0.012424188790975631,despit complex
0.01532968743965234,despit deforest
-0.01147788649308257,despit diff
-0.013828526337125882,despit expand
0.00074904294240818,despit extend
0.0029681813202927457,despit hav
0.003211470039535695,despit high
-0.019509661280871116,despit it
0.018451338893751962,despit larg
-0.01476199977091478,despit mor
0.016136415325022153,despit numb
-0.01132869727318427,despit observ
0.013659927322475845,despit op
-0.01035164696482018,despit permit
-0.0022060648890249745,despit rapid
-0.01094105926137157,despit rep
0.0081998338781766,despit scarc
0.0014989221422519554,despit strong
0.005393663911982336,despit structural
0.06486978754454843,despit the
0.008955500704455947,despit thi
-0.014336838181351015,despot
-0.014336838181351015,despot and
0.01620197991915723,dest
-0.006782775965686135,dest and
0.023971736897771958,dest wer
-0.07401731360422577,destin
-0.018504328401056442,destin gend
-0.018504328401056442,destin outcom
-0.037008656802112884,destin select
0.020946310473894374,destroy
0.01097958113223775,destroy degrad
0.0027644069042960413,destroy fast
0.009482185799005697,destroy or
0.0443600315104419,destruct
0.01865687060108348,destruct and
0.01004308825602832,destruct in
0.01642699611261694,destruct method
0.004624065785909081,destruct of
0.0027820353370246313,destruct or
-0.015571980092695305,desulfocaps
-0.015571980092695305,desulfocaps sulfoexig
0.0018086240699572076,det
0.010985331656283442,det invas
-0.009066531075462724,det seedl
0.0023204815374683013,detail
-0.008529581022829998,detail analys
-0.008895437842074283,detail becaus
-0.01035164696482018,detail famy
0.018922708013671293,detail field
0.005766140099156169,detail how
-0.011621431526504501,detail investig
0.012543187555821239,detail knowledg
-0.021515506530452963,detail of
-0.012141443109315099,detail spec
0.01574584976145983,detail study
0.01183849357208472,detail understand
-0.07842308939093351,detect
0.011790039367744934,detect among
0.014266647787507592,detect and
-0.0149843737650491,detect any
-0.010794749737936751,detect at
0.0062722546788421835,detect becaus
0.02998980356478398,detect being
0.012432360966436955,detect between
-0.01221966162732258,detect by
0.02998980356478398,detect caus
0.018922708013671293,detect colony
-0.016891741944153417,detect combin
-0.010782382874466685,detect crypt
0.01747782057323492,detect diff
-0.016891741944153417,detect divers
-0.015568972366597024,detect ecosystem
0.01642699611261694,detect effect
-0.013006438340662932,detect fail
-0.013540742401939511,detect few
-0.009472759958678226,detect for
0.0012322464754835267,detect funct
0.00831568423140809,detect high
-0.016333071016323635,detect hplc
-0.03404168335311044,detect in
-0.021073681750779345,detect limit
-0.011473572907825004,detect lod
-0.017758005356447344,detect low
0.022419459848318182,detect many
-0.010817426433993386,detect may
-0.010006614359796967,detect meas
0.023971736897771958,detect multiloc
-0.010817426433993386,detect multipl
-0.007132899208895486,detect neoricketts
-0.0003771481141770993,detect no
-0.010996382519340486,detect numb
-0.03867412232391595,detect of
0.00345935620978479,detect on
-0.011699257121274726,detect overal
0.01742850940129909,detect perhap
-0.016891741944153417,detect phylogenet
-0.016891741944153417,detect plant
-0.011699257121274726,detect prey
0.007058169617723896,detect prob
0.04124837448282919,detect sign
-0.016114091709396396,detect smal
0.0025027720767735757,detect specy
-0.0260108477041747,detect temp
0.014391651336225775,detect that
0.0127588655483667,detect the
-0.009472759958678226,detect thes
-0.010188121847901724,detect throughout
-0.011473572907825004,detect to
-0.007132899208895486,detect us
-0.011535394999877633,detect via
0.015416454224893678,detect we
-0.01133401029361943,deter
-0.01133401029361943,deter act
-0.06306776619768403,determin
0.008630262522331195,determin acc
-0.013263871320415942,determin analys
-0.010768411611535139,determin and
-0.026797773541175466,determin approxim
-0.013156654995230808,determin as
0.014366832774344586,determin av
-0.03338323696538736,determin bas
0.009390886953317523,determin bee
0.009511963383244405,determin bird
0.0034676950939256583,determin butterf
-0.09579475991194684,determin by
-0.009947099395396961,determin cadm
0.01865687060108348,determin chang
-0.009441795515176987,determin clust
-0.018482897436357875,determin col
0.012338939313928371,determin commun
-0.011473572907825004,determin confirm
-0.006061739939600424,determin control
0.00745068081955035,determin dat
0.0304338303887069,determin diff
-0.01193181447746673,determin dynam
0.007583902541554028,determin expery
-0.0006381306172053649,determin fact
0.014929868957746747,determin for
0.005176125316000166,determin forest
-0.014004400375287497,determin fract
-0.007752623509353576,determin gen
0.019894476605975927,determin habit
-0.004584571721175915,determin how
0.006258653255486788,determin howspecy
-0.010677247661077128,determin ic
-0.016806204226269154,determin if
-0.02878829380576954,determin in
0.011826650953393946,determin inv
-0.015008680219693206,determin invas
0.021349096835960812,determin is
-0.01147788649308257,determin long
-0.007606985263284502,determin mark
-0.010362485000386166,determin mech
-0.009441795515176987,determin microb
0.04551295687890946,determin of
-0.007888363217080814,determin on
0.026643012454472956,determin oribatid
-0.009723581876817279,determin pair
0.012338939313928371,determin pattern
-0.006061739939600424,determin phylogenet
-0.010186152527122063,determin rang
-0.015505247018707152,determin reg
-0.019997600805027257,determin rel
-0.006061739939600424,determin sex
-0.0077320238035912614,determin short
-0.01094630956745084,determin should
0.011826650953393946,determin snak
-0.006061739939600424,determin sol
0.01970127970618585,determin specy
-0.0077320238035912614,determin ssh
-0.014004400375287497,determin stream
0.0290131971401918,determin that
0.007988020445013125,determin the
0.01439549853177108,determin their
0.01872870736789825,determin thes
-0.03148432114991272,determin to
-0.01796394821002705,determin us
0.03537253464805577,determin we
-0.01955987169779083,determin wher
0.013178775147947278,determin wheth
0.012614936632913545,determin which
0.022717149452048013,detery
0.020096742609032044,detery hent
-0.008937524789284116,detery morpholog
0.014030538766682516,detery reduc
-0.039816449051682405,detox
-0.006782775965686135,detox half
-0.008529581022829998,detox mult
-0.01102753281880698,detox of
-0.006782775965686135,detox selen
-0.01102753281880698,detox the
0.009088035022156745,detrend
0.009088035022156745,detrend correspond
-0.01631020681475586,detrit
-0.012409625726063122,detrit reef
0.00751547073322867,detrit subulinid
-0.012409625726063122,detrit surgeonf
0.07036048701903161,detry
-0.015008680219693206,detry cap
-0.01132869727318427,detry consequ
0.05513468471695905,detry effect
-0.010258824971541963,detry of
0.011760888403729387,detry on
0.04896195302404377,detry to
-0.09202271284432265,dev
-0.010710018533396695,dev cal
-0.0202468063162627,dev for
