x,y,Fold_id,p_1_0,p_50_0,p_50_1,p_50_2,p_50_3,p_50_4,p_50_5,p_50_6,p_50_7,p_50_8,p_50_9,p_100_0,p_100_1,p_100_2,p_100_3,p_100_4,p_100_5,p_100_6,p_100_7,p_100_8,p_100_9,p_150_0,p_150_1,p_150_2,p_150_3,p_150_4,p_150_5,p_150_6,p_150_7,p_150_8,p_150_9,p_200_0,p_200_1,p_200_2,p_200_3,p_200_4,p_200_5,p_200_6,p_200_7,p_200_8,p_200_9,p_250_0,p_250_1,p_250_2,p_250_3,p_250_4,p_250_5,p_250_6,p_250_7,p_250_8,p_250_9,p_300_0,p_300_1,p_300_2,p_300_3,p_300_4,p_300_5,p_300_6,p_300_7,p_300_8,p_300_9,p_350_0,p_350_1,p_350_2,p_350_3,p_350_4,p_350_5,p_350_6,p_350_7,p_350_8,p_350_9,p_400_0,p_400_1,p_400_2,p_400_3,p_400_4,p_400_5,p_400_6,p_400_7,p_400_8,p_400_9,p_450_0,p_450_1,p_450_2,p_450_3,p_450_4,p_450_5,p_450_6,p_450_7,p_450_8,p_450_9,p_500_0,p_500_1,p_500_2,p_500_3,p_500_4,p_500_5,p_500_6,p_500_7,p_500_8,p_500_9,p_550_0,p_550_1,p_550_2,p_550_3,p_550_4,p_550_5,p_550_6,p_550_7,p_550_8,p_550_9
the us of geost in the study of flor phenolog of vulp geniculat l link tradit phenolog study hav been focus on chang through tim but ther ex many inst in ecolog research wher it is necess to interpol among spat stratified sampl the combin us of geograph inform system gis and geost can be an ess tool for spat analys in phenolog study geost ar a famy of stat that describ correl through spac tim and they can be us for both quant spat correl and interpol unsampl point in the pres work estim bas upon geost and gis map hav en the construct of spat model that reflect phenolog evolv of vulp geniculat l link throughout the study are dur sampl season ten sampl point scat throughout the city and low mountain in the sierr de córdoba wer chos to carry out the week phenolog monit dur flow season the phenolog dat wer interpol by apply the tradit geostatit method of krig which was us to elab week estim of v geniculat phenolog in unsampl area fin the apply of geost and gis to cre phenolog map could be an ess compl in pol aerobiolog study giv the increas interest in obtain autom aerobiolog forecast map,0.0,1.0,0.28092656955927875,0.43313961933925577,0.4018340291948157,0.43597018329746534,0.4079388226730473,0.4235262585207454,0.4353720212219538,0.4655872231865342,0.46181854793714217,0.4475722962975572,0.43980425455181915,0.38011086302725106,0.3613972209296773,0.4098949625716376,0.381812332766509,0.3932323535934215,0.3933441793412251,0.4189135583148643,0.41394627658176747,0.4194153127923254,0.3867231976275573,0.365288983650343,0.338421117821239,0.3762606933963772,0.360121705724535,0.3643223285881971,0.3700483761139453,0.38998902694352644,0.385499213213625,0.3820946813484161,0.3609945637827484,0.34858299418624417,0.3322486762486368,0.3562710274448386,0.34272683618814287,0.3485498241437664,0.3511650775763481,0.37292848235225795,0.3640911887449433,0.3654009290241939,0.35036424122658644,0.33579071784753295,0.3271006165769856,0.3258612574769577,0.3256437117376276,0.33634154829158325,0.3385494935755713,0.3397354635283535,0.33389025259631677,0.34718167631256824,0.33987171600677873,0.3266378700815174,0.31998532668326957,0.3100493362086005,0.31220927637349727,0.318228836028427,0.3258855045811674,0.3210482660123589,0.3206284065300952,0.318185944811907,0.3258312004323747,0.3101820222338486,0.30704508274477166,0.29551988078697056,0.29776854830367616,0.305564517153795,0.31155163005906183,0.3149368256059174,0.3029292721550735,0.29601529369247703,0.31160266956579097,0.312427266040175,0.2963070438659093,0.2883053350817041,0.2920226652188449,0.2957572863898484,0.2970568407722159,0.2984206542769285,0.29688914993109206,0.28948917552413,0.30616326890813067,0.29681654686809494,0.2873846815273402,0.2876475911507412,0.28085230565007313,0.2878191172089387,0.2844159683993022,0.2851283749298814,0.28964062546102715,0.2853245705266018,0.29155027319277843,,,,,,,,,,,,,,,,,,,,
contemp habit discontinu and hist glac ic driv genet diverg in chil kelp sou americ s western coastlin extend in a near straight lin across som latitudin degr pres an eleg set for assess both contemp and hist influ on cladogenes in the marin environ southern bul kelp durvillae antarctic has a broad distribut along much of the chil coast thi specy repres an id model taxon for study of coast marin connect and of palaeoclim effect as it grow on on expos rocky coast and is abs from beach and ic affect shor we expect that along the cent chil coast d antarctic would show consid phylogeograph structure as a consequ of the isol effect of dist and habit discontinu in contrast we hypothes that furth sou throughout the reg affect by the patagon ic sheet at the last glac maxim lgm d antarctic would show rel littl genet structure reflect postglac recolon,0.0,2.0,0.2983265694611116,0.47385769664778077,0.45917901512942355,0.45320357929240923,0.4530386193650845,0.44855942653987235,0.4778845564320499,0.4288312011969821,0.46178117244308564,0.47210153055569276,0.4305971524260254,0.42722363032420535,0.42242247413343553,0.4173461988075916,0.4138139832282029,0.40205286656588685,0.44547754502990866,0.40944150088841824,0.4132601674823866,0.4451459674462781,0.40134670891480767,0.4097971989394922,0.40504539011506613,0.38658611012565003,0.38575380162787365,0.38338689434400175,0.4186006301471075,0.3925041467944872,0.3855446126771677,0.41404830235837214,0.37196818564766704,0.3766244479706571,0.37900879293816125,0.3682319553559025,0.37548413725928176,0.36282492544506534,0.3901215641299855,0.36916029140710566,0.37308088519028465,0.3939707315252044,0.35633870152790337,0.35496682743751606,0.36212322241278294,0.3558337218985211,0.3560447598026446,0.34442488264154264,0.3702291209042445,0.36310529530879987,0.365400066644271,0.37175081694829254,0.34872718779440104,0.34787221927216677,0.33501880096407993,0.3428389505657042,0.34459646666067184,0.32918173802422107,0.3626029072511814,0.348383948212711,0.3518173131296398,0.3517471844606725,0.3400182615016494,0.3354314121794253,0.32035479355807406,0.32716809755427156,0.32697913685344904,0.31972240429276366,0.3372905179397163,0.33826572121725346,0.3363586747142868,0.3305918040161552,0.3203665153897644,0.32009066766065486,0.31076723434095477,0.3107043703980645,0.3163100071898447,0.3148739807414173,0.32253557210013073,0.3202183553736137,0.3195213875819177,0.3141819459210322,0.3096705529782142,0.3024221913944876,0.29818808609267416,0.304586520682718,0.30382122327322525,0.3045632899155587,0.30377575403767476,0.3128028360734314,0.29826161755930486,0.3070231800679513,0.29969223899603814,,,,,,,,,,,,,,,,,,,,
thall in spawn juvenil and adult common toad bufo bufo liv in the vicin of a zint min complex poland a bree pop of the common toad bufo bufo liv in the vicin of a zn pb smelt work in bukowno poland was study for the pres of thall tl cont was meas in the bottom sedy of the spawn pond in the laid eg in juvenil aft metamorphos and in the select tissu of the adult individ a very high cont of tl was detect in the spawn  ±  mg kg d w in of the spawn sampl level excess mgtl kg d w the issu of matern transf of thall from fem to oocyt is discuss due to a sign accum of thall spawn analys can be us as a sensit ind of the pres of thi el in the environ and may replac mor invas method that involv the kil of adult anim in thos reg that ar abund in zn pb or the spawn of amphib may be a very import sourc of thall contamin for pred from among al tissu of the bukowno adult toad the liv hav shown the highest accum of thall mean mg kg d w and maxim valu for as many as of liv cont excess mgtl kg d w which is tre as ind of poison,0.0,1.0,0.23663280965963482,0.3955636335504854,0.414153739122751,0.4229782235555619,0.42347306831068054,0.44070470392850153,0.41793124107966023,0.3921274088677022,0.4062524013349628,0.41615895714195933,0.4415249957896491,0.3569126449580929,0.36045756088724223,0.38521186397332147,0.3822591442522619,0.377380445716922,0.37401752498577095,0.3542594941304142,0.3609096401037424,0.3558927963524801,0.3880609631055687,0.3209543088189491,0.32791266596479984,0.3321309830609134,0.3561881647199584,0.3396687969763517,0.3413085220417493,0.3524925105410942,0.3383950443120255,0.3155052116295117,0.3515982083997647,0.3014897055005681,0.30960168553543815,0.3142548922531482,0.3316710208905845,0.32822136321344747,0.32348997459573436,0.3233299042925836,0.3090953729935468,0.2991611386710301,0.3284132374675381,0.28988161629338294,0.29877224672405767,0.2922398920071597,0.30470899490494985,0.2997607240271941,0.291692713554533,0.29601706884199264,0.28691241696364556,0.284958351026514,0.3070710610462676,0.27814197112473193,0.2896516374464109,0.2692154500191399,0.2873938233201558,0.28477992663061646,0.27837183655447395,0.2843394156911046,0.2718758502355421,0.27207897281840954,0.2910247970697192,0.2581437550898325,0.27379633451511565,0.2650672837512496,0.26999292666504165,0.2709611880236897,0.26596368166182954,0.2681648644669819,0.26629174658992877,0.2628109231156267,0.2772184037870481,0.25597756387780407,0.259358334057407,0.25765289061852126,0.25615701296950383,0.2572830218303647,0.25444992926388854,0.25113963751030116,0.2538424783905669,0.24717975236663126,0.26596836280080005,0.24366593390789168,0.24561562051920194,0.24833778181112479,0.2463321893175768,0.2474885212233997,0.24643958083661682,0.23822077862976399,0.24475105377318254,0.2400483345960258,0.24383440896461622,,,,,,,,,,,,,,,,,,,,
high and vary mort of leatherback turtl rev poss anthropog impact the numb of nest leatherback turtl dermoch coriace in the eastern pac oc has declin dram sint the lat s thi declin has been attribut to eg poach and interact with fishery howev it is not clear how much of the declin should also be ascrib to vary in the phys charact of the oc we us dat on individ mark turtl that nest at play grand cost ric to address wheth clim vary affect surv and int bree interv becaus som turtl might nest undetect we us capt recapt model to model surv prob account for a detect fail in addit as the prob of reproduc is constrain by past nest ev we form a new paramet to estim int bree interv and contrast hypothes on the rol of clim cov on reproduc frequ av an surv for the period was low and vary ov tim rang from to with a neg temp trend main due to the high mort valu reg aft surv prob was not assocy with the mult enso index of the sou pac oc mei but thi index explain of the temp vary in the reproduc frequ the prob of a turtl to perm leav aft the first encount was thi high proport of transy might be assocy with a high mort cost of the first reproduc or with a long dist nest dispers aft the first nest season although cur dat do not allow sep thes two hypothes low encount rat at oth loc and high invest in reproduc support the first hypothes the low and vary an surv prob has larg contribut to the declin of thi leatherback pop the lack of correl between surv prob and the most import clim driv of oc process in the pac discard a clim rel declin and point to anthropog sourc of mort as the main caus respons for the observ pop declin,0.0,1.0,0.33123665302157357,0.45877830315281676,0.46738397174834423,0.4599425710209709,0.4696358099680228,0.47564110817138416,0.47489604039197236,0.46229367317393627,0.45348143002147107,0.4685375288748853,0.44754110964010996,0.3993135796814884,0.43548379688638233,0.4262826583820806,0.42531093661093367,0.4351266686421131,0.44719581223169497,0.4334713840447215,0.43459079287722197,0.44408701925117433,0.4378708783630151,0.39729135852548586,0.4225356752858925,0.4209061365027576,0.4089374482906526,0.38983926911127315,0.4170336948544298,0.3994128869905046,0.4264134100165446,0.4189341052487949,0.422485715100221,0.3622318835702105,0.4005883017077158,0.41791222975057823,0.390165902917398,0.369891222930374,0.3776326388869542,0.3961708942430122,0.3944930935961805,0.3934768462795618,0.38876609941454104,0.3542339193801455,0.39288756667431113,0.39096414664338497,0.38173789250303036,0.35081113805464853,0.36401162616349986,0.38746298320569467,0.3762885366986785,0.3625525405976851,0.37489158016231616,0.3504981448702189,0.38945033822201236,0.36377041426742507,0.3605514059738549,0.3466536571715987,0.3541770079653125,0.37704473833965013,0.36541032477472984,0.34864642315626115,0.3733822952334697,0.3548596462125159,0.3673234568007645,0.3572270658368242,0.35065504735849,0.34708796314087137,0.3389542701952722,0.36740450093177757,0.3489224599360644,0.33903314499481885,0.3587270715618844,0.34985659505184385,0.3544289011475258,0.35528337360946693,0.3547171713581115,0.33887299034729407,0.34370215327206743,0.34787782834747644,0.34314034669364296,0.32492793966087974,0.3609804238849556,0.3430301075555066,0.34319093556293034,0.3399632804093407,0.3417571037802248,0.3361738786273342,0.3395282676652952,0.3368060777129999,0.3387985416304565,0.3324345427886323,0.34267602150480664,,,,,,,,,,,,,,,,,,,,
analys of environ transcriptom by dna microarray in thi work we investig the correl between glob gen express pattern and environ paramet in nat ecosystem we study the pref gen express of the iron oxid bacter leptospirill ferrooxid to adapt it physiolog to chang in the physicochem paramet in it nat med transcriptom analys by dna microarray can proport an inst pict about the pref gen express between two diff environ sampl howev thi typ of analys is very difficult and complex in nat ecosystem main becaus of the broad biodivers and multipl environ paramet that may affect gen express the necess of high qual rna prep as wel as comply dat analys ar also technolog limit the low prokaryot divers of the extrem acid and iron rich wat of the tinto riv spain ecosystem wher l ferrooxid is abund allow the opportun to achiev glob gen express study and to assocy gen funct with environ paramet we apply a tot rna ampl protocol valid prevy for the ampl of the environ transcriptom met transcriptom the met transcriptom of two sit from the tinto riv main diff in the salt and oxyg cont wer ampl and analys by a l ferrooxid dna microarray the result show a clear pref induc of gen involv in certain physicochem paramet lik high salin ectab otsab low oxyg cont cydab iron uptak fec exbbd tonb oxid stress carotenoid synthes oxyr recg potass kdpbac or phosph cont pstscab etc we conclud that spec gen express pattern can be us ind for the physiolog condit in a defin ecosystem also the upreg of certain gen and operon rev inform about the environ condit nutry limit stresses etc,0.0,8.0,0.1876292140833323,0.3737594045758957,0.39112075443103184,0.3931167889751135,0.3814265346191801,0.4239209659770955,0.40182505000057067,0.41214848233384177,0.39586755061690054,0.4091055313883741,0.39752335504716974,0.349177353630087,0.34347540535519133,0.34234728270623604,0.35383637178173033,0.3554092607549499,0.34997627207532367,0.3460764861220018,0.3499341538575743,0.34961433919392515,0.3304579838507166,0.30370975363189123,0.2942117978938347,0.30903194281550384,0.3215914695296193,0.31314746860529624,0.31162123324329005,0.3154749144808485,0.31621646051541896,0.32275678260415314,0.2978469652936508,0.2746657055778054,0.2652851113487772,0.2793012552541309,0.29008229599084295,0.2931837684590777,0.2735988573675567,0.2880987573307702,0.2918305166267484,0.28859346199271024,0.27678259003204014,0.24542598153834888,0.24165497025301222,0.2619722283654351,0.26901548423244454,0.26207344891054307,0.2661622245708373,0.2512369469930283,0.273506999996367,0.2581574873772989,0.2564091891952259,0.22444604565868762,0.22488869118721708,0.23810917827901965,0.23577632011737717,0.24690899037419373,0.245193943535878,0.23003917515463668,0.2482293151344088,0.2337343269781787,0.23874382102876038,0.2168826286498527,0.21741847638295805,0.2221573672254156,0.22831235116353876,0.22525263120451094,0.22595943097177879,0.22496147074103245,0.22932761168107316,0.21845352900663956,0.22315356896951982,0.2054822485398846,0.21013020618997727,0.20565844849511603,0.21347473475354226,0.20890890782884544,0.21063471696654298,0.20896042548398644,0.21042029302936624,0.20604063149379576,0.2095180010857285,0.19315245295254518,0.19381011858939579,0.18964338917803966,0.19363368566123393,0.19081377146775932,0.19684811547839765,0.18996001149880723,0.19907195842723016,0.19211414792649445,0.2034604843758983,,,,,,,,,,,,,,,,,,,,
develop of a s rrna target prob set for verrucomicrob and it apply for fluoresc in situ hybrid in a hum lak memb of the high divers bact phyl verrucomicrob ar glob distribut in vary terrest and aqu habit they ar key play in soil but littl is known about their rol in aqu system her we report on the design and evalu of a s rrna target prob set for the id of verrucomicrob and of clad within thi phyl subsequ the prob set was apply to a study concern the season abund of verrucomicrob in wat of the hum lak gross fuchskuhl germany by catalys report deposit fluoresc in situ hybrid the lak host divers verrucomicrob clad in al season eith spartobacter up to or opitut spp up to domin the commun wherea prosthecobact spp wer omnipres in low numb verrucomicrob abund and commun composit vary between the season and between mor and less hum basin but wer rath stabl in ox and season anox wat,0.0,5.0,0.28660116577673744,0.42459131328822713,0.4601338282596208,0.47075102925129875,0.44701371220570235,0.4474779326681025,0.4347436669745196,0.45365198130051937,0.43264011069754815,0.46112183076991736,0.46491954200335023,0.39085663618930766,0.40689039894959805,0.42150027596796,0.4021899880470933,0.39980054364455253,0.3971782316466937,0.4078126572664065,0.4027018307390566,0.4160565109827983,0.4280573171448694,0.37039230500444215,0.3759521057610256,0.3994161979605023,0.37166286080366967,0.38019332628221675,0.3799878108784975,0.3616382802009998,0.38376203775884443,0.3854406192122935,0.40577257755463775,0.35123664930377174,0.37259386136810496,0.3758677575305797,0.36582831292904006,0.3480422404510098,0.3723676620337433,0.3518394631679079,0.3639942452278454,0.3859821451903201,0.3901897887388398,0.3333156185559034,0.3568392072351473,0.3600611739844142,0.34590402308012563,0.329492289665292,0.3508838583656435,0.321576020209633,0.354832456460165,0.35857744047774687,0.37740255877699536,0.31624083061792274,0.3417310057215103,0.3425109278280466,0.3232766248599107,0.324219132817429,0.330515588871413,0.29855839675028967,0.3443963448544024,0.34687124296909183,0.3452901206643255,0.30828320611625387,0.3179877030167158,0.319990775349152,0.3150059291256778,0.31150799785958416,0.3188083422931516,0.28381724502848366,0.3265389009932203,0.3173254162913809,0.3350453243927984,0.30630961944347546,0.30424746387640755,0.30665165196538274,0.31815508163261585,0.3012661937089082,0.3033533876154009,0.28281312263660047,0.31487160167636036,0.29552317969534614,0.3101571554248044,0.2922904791793721,0.2918011377965995,0.29437936232989104,0.29714163967477547,0.2940767151107455,0.29998490194509053,0.2810515868034845,0.28898141839207303,0.29792995618108364,0.2957590657162198,,,,,,,,,,,,,,,,,,,,
neanderth exploit of marin mam in gibralt two coast sit in gibralt vanguard and gorham s cav loc at govern s beach on the eastern sid of the rock ar espec relev to the study of neanderth vanguard cav provid evid of marin food supply mollusk seal dolphin and fish furth evid of marin mam remain was also found in the occup level at gorham s cav assocy with up paleolith and moust technolog finlayson c et al nat the stratigraphic sequ of gibralt sit allow us to comp behavy and subsist strategies of neanderth dur the middl paleolith observ at vanguard and gorham s cav sit thi evid suggest that such us of marin resourc was not a rar behavy and repres focus visit to the coast and estu,0.0,4.0,0.29695073893458007,0.43653846189876233,0.4481625955183091,0.4262299762335739,0.45095320571276865,0.45137901144303416,0.4418350522391423,0.4393767102950781,0.4466670268474297,0.466285120860605,0.436516617935972,0.3981477519557883,0.42852721252692766,0.3972527295132601,0.4007070278452871,0.4015908966508171,0.40795836250646617,0.3983809535877024,0.41700663763456847,0.4303908966749467,0.3961174700797487,0.3747451157690677,0.3960000194082165,0.38659112824283415,0.37109631477566934,0.37420146938314575,0.38726326922489307,0.3686548109226717,0.3770334146176847,0.40677976203377225,0.3747142338342491,0.3504284455332568,0.3666411897740839,0.35059772748173024,0.3491016385436629,0.34974710429604033,0.35720357954108445,0.34079840386673016,0.35928188367630104,0.39141186798281236,0.3671745919371137,0.3323770659497575,0.3474605039805006,0.3453187326308304,0.3398086757222006,0.34562109858134493,0.3429541958607005,0.3275948810749968,0.3528723849856937,0.36304025964325226,0.3447610784220959,0.32430225231182225,0.3387962587880022,0.3261064619247553,0.3264226722212063,0.33170697516341485,0.3312267487495539,0.31839726948627645,0.3383882833758232,0.3410038765981933,0.32860542873446946,0.31817051339061153,0.3268432624649165,0.3149121001636688,0.3218054739471077,0.32086541890681025,0.3234118607334694,0.3172537511724718,0.32361553825856243,0.32851107621041264,0.3185000339051153,0.3031262551704772,0.3131631874156928,0.3019457096307783,0.31854734972273285,0.31673054229375075,0.31269925529884085,0.31218513162776645,0.3123801886967189,0.3141555420296795,0.3039177361383519,0.2982902485100477,0.30227912203291446,0.2993512763232135,0.3028829009433808,0.3036892918454938,0.30146141110749014,0.3060987841488752,0.2994379850848241,0.3050462621170599,0.3072319087388743,,,,,,,,,,,,,,,,,,,,
physicochem property influ pres of burkholder pseudomalle in soil from smal rumin farm in peninsul malays soil is consid to be a maj reservoir of burkholder pseudomalle in the environ thi pap investig soil physicochem property that may influ pres of b pseudomalle in soil sampl from smal rumin farm in peninsul malays soil sampl wer collect from the farm and cult for b pseudomalle the text org mat and wat cont ph el cont cat exchang capac carbon sulf and nitrog cont wer determin analys of soil sampl that wer posit and neg for b pseudomalle us multivary log regress found that the od of bact isol from soil was sign high for sampl with high cont of iron or ci p wat or ci p and clay or ci p comp to the od of isol in sampl with low cont of the abov vary thes three fact may hav fav the surv of b pseudomalle becaus iron reg express of respir enzym whil wat is ess for soil ecolog and ag s biolog process and clay retain wat and nutry,0.0,8.0,0.27226671665953206,0.4728856783666325,0.46054753310398816,0.4109271064414298,0.4404160255781304,0.408447195202517,0.4151245489393369,0.4257624183884142,0.39983143691286116,0.42998406657338034,0.43199355863607297,0.4268939465612053,0.40903034289370854,0.39351987958511936,0.39806838366250163,0.39165572021180345,0.41958897621288305,0.4211227275353731,0.36133631183937326,0.39218133075869854,0.37652588004389753,0.40358434142783506,0.3805688759369867,0.38425307846319134,0.37164887466840907,0.366620209129228,0.3737123579591725,0.39529816650240124,0.3345365388098051,0.3576649740455957,0.3835290871651177,0.35896237095378797,0.3417727329242352,0.3586713998022988,0.3453175336878781,0.3291737635806025,0.31773748645231686,0.3924894565670937,0.32429220219492244,0.342170601869946,0.37416322823647924,0.3364566839740986,0.3245987458515626,0.3455040092476725,0.3274817480540289,0.32711535026646243,0.3032810941859275,0.3759848401858241,0.30918286103269466,0.31243986517671635,0.36300031609169314,0.3257258524711316,0.31253465090382,0.3196489916841838,0.30302527802395884,0.3215078551640227,0.30098931300919873,0.35153879697525237,0.28966862827080986,0.29570280282195205,0.3497352637108311,0.30748830217950784,0.2963536908874159,0.3046716518756579,0.31450309371605806,0.3063073220779987,0.28789290970611536,0.32633947056934615,0.2734192351246813,0.27738337108030575,0.3197611589337979,0.29697499580729947,0.28964419210002007,0.30227789223065293,0.3010605404819702,0.29157437318152507,0.2862309883089009,0.2949904734733391,0.2808444809696457,0.2710524536973014,0.2982740155805107,0.28488613746987507,0.2767197669376867,0.2808635081806443,0.27855495121962776,0.27579282808165206,0.2693654050167425,0.28053420883302965,0.277696129949447,0.2748326555894768,0.28027662663897446,,,,,,,,,,,,,,,,,,,,
mass loss rat from decomposit of plant residu in spruce forest near the northern tre lin subject to strong air pollut mass loss rat dur the ear phas of decomposit of plant residu wer study for a period of  years in norway spruce forest subject to air pollut by cu ni smelt on the kol peninsul northwest russ litterb wer deploy in two main patch of forest at the northern tre lin between and below the crown of spruce tre old than  years the study result demonst the depend of the decomposit rat on the init cont of nutry and the c n and lignin n ratio in plant residu low rat of mass loss in forest subject to air pollut may be rel to low qual of plant residu i e high cont of heavy met low cont of nutry and high lignin n and c n ratio the increas loss of ca mg k and mn from plant residu in thes forest comp to the ref wer prob rel to leach of their compound from the residu the rel high rat of heavy met accum in the residu wer most lik rel to uptak of pollut from the atmosph as wel as to the low mass loss rat the pres study result demonst that the forest patchy should be tak into account in assess and predict of decomposit rat in norway spruce forest mass loss rat of plant residu below the crown of old spruce tre wer sign low than thos in the patch between the crown thi was explain by the high c n and lignin n ratio in the residu of evergreen which contribut sign to litterfal below the crown and by low soil temp dur wint and spring below the crown in addit a low amount of precipit reach the forest flo below the dens long crown of old norway spruce tre may result in consid low wash out of the org compound from the residu low mass loss rat below the crown of old spruce tre may be part of the evid that the old grow spruce forest can continu to accum carbon in soil,0.0,9.0,0.43999995260711,0.5173572954298051,0.5104052509571423,0.49879900619879897,0.5191960275690615,0.5384717492488558,0.528673885900863,0.4755647260329831,0.531271149058475,0.5355636720286024,0.47158758555605795,0.518440616224795,0.5055958368390607,0.4755814307626259,0.5177153941503395,0.5029053182740836,0.5241085902534768,0.5016190999448598,0.5286986776069079,0.5133889748324306,0.4785314417343019,0.521162292501912,0.5086464562004952,0.47353375462671093,0.49343364322039746,0.5082234632296215,0.4935542599360472,0.4758763494474459,0.515183705080542,0.5058739509078112,0.4770733639596054,0.5177984695585309,0.4830548773453935,0.45285173070061974,0.48407273447672716,0.495398641049546,0.470801509526258,0.4795213733484856,0.46638998911980983,0.4950610232173571,0.46362150334750174,0.4971751616287439,0.47591154575083366,0.45110082663477324,0.4666533440609035,0.4947433054357777,0.453150550942552,0.4713681111896209,0.4634935578628923,0.4975888051195752,0.4559135433375763,0.48819399602341906,0.47420560466022604,0.4581104210606264,0.46088064530189654,0.4756345285330957,0.451688399514587,0.4693736047607081,0.46117862569554563,0.48586159992248457,0.46123440019898204,0.4798330345462187,0.4676451119589312,0.452616517082771,0.4563856744694724,0.46076820937465135,0.4382452699617696,0.45593686138129097,0.4491689887045372,0.47766702397411676,0.45650984167261005,0.46895928526644265,0.4441293928834078,0.44449959967550434,0.4514713093120925,0.46325913549811953,0.427340133273,0.44801073119033136,0.4468763119580004,0.462862375140034,0.46038644226956515,0.44972033890490587,0.4344797424845087,0.4553565069966847,0.44183020003699797,0.44368549892467846,0.436717817331138,0.44928386596644193,0.4420196371223134,0.45277834602981526,0.44449442514468374,,,,,,,,,,,,,,,,,,,,
step select techn uncov the environ predict of spac us pattern in flock of amazon bird understand the behavy decid behind anim mov and spac us pattern is a key challeng for behavy ecolog tool to quant thes pattern from mov and anim habit interact ar vit for transform ecolog into a predict sci thi is particul import in environ undergo rapid anthropog chang such as the amazon rainforest wher anim fac novel landscap insect bird flock ar key el of av biodivers in the amazon ecosystem theref disentangl and quant the driv behind their mov and spac us pattern is of gre import for amazon conserv we us a step select funct ssf approach to uncov environ driv behind mov cho thi is us to construct a mech model from which we der predict util distribut hom rang of flock we show that mov decid ar sign influ by canop height and topograph but deplet and renew of resourc do not appear to affect mov sign we quant the magnitud of thes effect and demonst that they ar help for understand vary heterog aspect of spac us we comp our result to rec analys der of spac us demonst that the analys approxim is on acc when assum that ther is no persist in the anim mov our model can be transl into oth environ or hypothet scenario such as thos giv by propos fut anthropog act to mak predict of spat pattern in bird flock furtherm our approach is quit gen so could pot be us to understand the driv of mov and spat pattern for a wid vary of anim commun,0.0,4.0,0.3038889737636424,0.42821831554282047,0.44840125389378677,0.44568967744789556,0.41848768216801535,0.4280467568635863,0.4596899838765709,0.44269647084814273,0.4329262099239426,0.4352599459755834,0.4201683585881892,0.3861461448452757,0.42631316710926215,0.4248210262504435,0.37073638398406833,0.3984651023280439,0.4464251255753558,0.43425036199218364,0.40950966351933077,0.3918488647710387,0.3694369145855069,0.3630702014038582,0.3962426168180554,0.40557390643294405,0.3702809274610498,0.37724746813167476,0.4156704256881202,0.42974972610246687,0.3779400644975697,0.36179666114562886,0.3645432116084018,0.34538604389727795,0.35481516422524273,0.38500754474883586,0.35002517130234984,0.37817961821471546,0.3810482656643663,0.3816936487647346,0.36840091755660986,0.34799577805511384,0.3506049777462849,0.332156348211877,0.3602066950063376,0.3508883791259895,0.3311388439184319,0.3536793061685922,0.36175312911007756,0.3609915611553552,0.3457157179043461,0.3326674222603995,0.3219131864641642,0.32822015165951196,0.3518482889442757,0.3360736968506954,0.32493071947786406,0.33803360685692263,0.3653291474686448,0.3546073139850542,0.33837071522008677,0.3284284918182118,0.3190577897792197,0.31105373080789633,0.3486647960023115,0.3311971647964791,0.30762575276391363,0.33034722179838494,0.33205323018543204,0.3391309026195937,0.3247749832034453,0.3145457621988202,0.32778888578399684,0.30888496298825324,0.327379366166225,0.3154596623192602,0.2985529307560217,0.31822868753286204,0.32349316679161183,0.33276694787712957,0.3122049648255089,0.3174185873704544,0.3165138133143129,0.3112757629295275,0.3107296041077523,0.3138488010968284,0.30826350478176745,0.3101108647477976,0.31047144332369686,0.31522427147410226,0.30802378003367625,0.30917814996121146,0.30638071000715744,,,,,,,,,,,,,,,,,,,,
