Unnamed: 0,Search,Title,Abstract,UT,SE_index,p,Relevance,TitleAbstract,Set,p_4_0.0,p_4_0.1,p_4_0.2,p_4_0.3,p_4_0.4,p_4_0.5,p_4_0.6,p_4_0.7,p_4_0.8,p_4_0.9,p_4_1.0
213,tempbroad1,Land use and conservation value for forest birds in Central Sulawesi (Indonesia),"Unprecedented deforestation is currently underway in Southeast Asia. Since this trend is likely to continue, it is critical to determine the value of human-modified habitats (e.g., mixed-rural habitat) for conserving the regional native forest avifauna. The impacts of ongoing deforestation on the highly endemic avifauna (33%) of Sulawesi (Indonesia) are poorly understood. We sampled birds in primary and secondary forests in the Lore Lindu National Park in central Sulawesi, as well as the surrounding plantation and mixed-rural habitats. Species richness, species density and population density of forest birds showed a consistent decreasing trend in the following order: primary forests > secondary forests > mixed-rural habitat > plantations. Although primary forests contained the highest proportion (85%) of a total of 34 forest species recorded from our point count surveys, 40-yr old secondary forests and the mixed-rural habitat showed high conservation potential, containing 82% and 76% of the forest species, respectively. Plantations recorded only 32% of the forest bird species. Fifteen forest species had the highest abundance in primary forests, while two species had higher abundance outside primary forests. Our simulations revealed that all forest birds that were sensitive to native tree cover could be found in areas with at least 20% continuous native tree cover. Our study shows that although primary forests have the highest conservation value for forest avifauna, the potential of degraded habitats, such as secondary forests and the mixed-rural habitat, for conserving forest species can be enhanced with appropriate land use and management decisions. (C) 2004 Elsevier Ltd. All rights reserved.",WOS:000226539600004,145,0.957351471,1,land us and conserv valu for forest bird in cent sulawes indones unprec deforest is cur underway in southeast as sint thi trend is lik to continu it is crit to determin the valu of hum mod habit e g mix rur habit for conserv the reg nat forest avifaun the impact of ongo deforest on the high endem avifaun of sulawes indones ar poor understood we sampl bird in prim and second forest in the lor lindu nat park in cent sulawes as wel as the surround plant and mix rur habit specy rich specy dens and pop dens of forest bird show a consist decreas trend in the follow ord prim forest second forest mix rur habit plant although prim forest contain the highest proport of a tot of forest specy record from our point count survey yr old second forest and the mix rur habit show high conserv pot contain and of the forest specy respect plant record on of the forest bird specy fifteen forest specy had the highest abund in prim forest whil two specy had high abund outsid prim forest our sim rev that al forest bird that wer sensit to nat tre cov could be found in area with at least continu nat tre cov our study show that although prim forest hav the highest conserv valu for forest avifaun the pot of degrad habit such as second forest and the mix rur habit for conserv forest specy can be enh with appropry land us and man decid c elsevy ltd al right reserv,new,0.9672747527687853,0.9484730535103012,0.9319934724440152,0.9179707597366031,0.9056516702487177,0.8943108421825484,0.8833245203778651,0.8720549697168362,0.8595980900033823,0.8442271222119777,0.8213727229833983
313,tempbroad1,Landscape-scale disturbances and changes in bird communities of boreal mixed-wood forests,"Bird community response to both landscape-scale and local (forest types) changes in forest cover was studied in three boreal mixed-wood forest landscapes modified by different types of disturbances: (1) a pre-industrial landscape where human settlement, agriculture, and logging activities date back to the early 1930s, (2) an industrial timber managed forest, and (3) a forest dominated by natural disturbances. Birds were sampled at 459 sampling stations distributed among the three landscapes. Local habitat and landscape characteristics of the context surrounding each sampling station (500-m and 1-km radius) were also computed. Bird communities were influenced by landscape-scale changes in forest cover. The higher proportion of early-successional habitats in both human-disturbed landscapes resulted in significantly higher abundance of early-successional bird species and generalists. The mean number of mature forest bird species was significantly lower in the industrial and pre-industrial landscapes than in the natural landscape. Landscape-scale conversion of mature forests from mixed-wood to deciduous cover in human-disturbed landscapes was the main cause of changes in mature forest bird communities. In these landscapes, the abundance of species associated with mixed and coniferous forest cover was lower, whereas species that preferred a deciduous cover were more abundant. Variation in bird community composition determined by the landscape context was as important as local habitat conditions, suggesting that predictions on the regional impact of forest management on songbirds with models solely based on local scale factors could be misleading. Patterns of bird species composition were related to several landscape composition variables (proportions of forest types), but not to configuration variables (e.g., interior habitat, amount of edge). Overall, our results indicated that the large-scale conversion of the southern portion of the boreal forest from a mined to a deciduous cover may be one of the most important threats to the integrity of bird communities in these forest mosaics. Negative effects of changes in bird communities could be attenuated if current forestry practices are modified toward maintaining forest types (deciduous, mixed-wood, and coniferous) at levels similar to those observed under natural disturbances.",WOS:000088529100004,138,0.95174587,1,landscap scal disturb and chang in bird commun of bor mix wood forest bird commun respons to both landscap scal and loc forest typ chang in forest cov was study in three bor mix wood forest landscap mod by diff typ of disturb a pre indust landscap wher hum settl agricult and log act dat back to the ear s an indust timb man forest and a forest domin by nat disturb bird wer sampl at sampl stat distribut among the three landscap loc habit and landscap charact of the context surround each sampl stat m and km radi wer also comput bird commun wer influ by landscap scal chang in forest cov the high proport of ear success habit in both hum disturb landscap result in sign high abund of ear success bird specy and gen the mean numb of mat forest bird specy was sign low in the indust and pre indust landscap than in the nat landscap landscap scal convert of mat forest from mix wood to decidu cov in hum disturb landscap was the main caus of chang in mat forest bird commun in thes landscap the abund of specy assocy with mix and con forest cov was low wherea specy that prefer a decidu cov wer mor abund vary in bird commun composit determin by the landscap context was as import as loc habit condit suggest that predict on the reg impact of forest man on songbird with model sol bas on loc scal fact could be mislead pattern of bird specy composit wer rel to sev landscap composit vary proport of forest typ but not to config vary e g intery habit amount of edg overal our result ind that the larg scal convert of the southern port of the bor forest from a min to a decidu cov may be on of the most import threats to the integr of bird commun in thes forest mosa neg effect of chang in bird commun could be attenu if cur forestry pract ar mod toward maintain forest typ decidu mix wood and con at level simil to thos observ und nat disturb,new,0.9675442647239655,0.9307423156448624,0.8893157348944539,0.8484413864872078,0.8092785168988114,0.7714357870578515,0.7339946212409626,0.6956242513449794,0.6541525969243197,0.6053387895625981,0.5385214899228928
510,tempbroad1,"Effects of habitat type, vegetation structure, and proximity to forests on bird species richness in a forest-agricultural landscape of West Java, Indonesia","To halt biodiversity loss in the humid tropics of developing countries, it is crucial to understand the roles and effects of human-modified landscapes with fragmented forest remnants in maintaining biodiversity while fulfilling the demands of local communities and reducing poverty. To implement appropriate landscape planning for conserving biodiversity and ecosystem functioning, appropriate information is required about parameters of habitat suitability among various anthropogenic habitats with a range of distances to forests and vegetation characteristics, but such information is limited. We examined differences in avian communities between a remnant forest and four types of man-made forest (two mature plantations and two agroforests) in a forest-agricultural landscape of West Java, and we analyzed the effects of both local and landscape factors on various types of species richness in this landscape. The results from non-metric multidimensional scaling revealed avifauna in the two types of agroforest was clustered separately from that in the remnant forest, mainly because drastic declines in the abundance of forest specialists (including IUCN red-listed species) and their replacement with open-habitat generalists. The mixed-tree agroforests were colonized by 30 % of forest specialists and forest-edge species found in the remnant forest, and maintained the highest richness of species endemic to Indonesia among man-made forests, implying that some forest specialists and endemics might have adapted to ancient landscape heterogeneity. High proportion of insectivorous birds was found in the remnant forest (more than 50 %) and drastically decline in man-made forests, although the species richness of insectivores did not decline significantly in broad-leaved plantations. We concluded that protection of remnant forests should be prioritized to conserve forest bird diversity. However, as different environmental factors affected the richness values of different ecological groups, appropriate landscape design and habitat management could improve functional diversity in forest-agricultural landscapes in the tropics.",WOS:000327080000003,1079,0.948134774,1,effect of habit typ veget structure and proxim to forest on bird specy rich in a forest agricult landscap of west jav indones to halt biodivers loss in the humid trop of develop country it is cruc to understand the rol and effect of hum mod landscap with frag forest remn in maintain biodivers whil fulfil the demand of loc commun and reduc poverty to impl appropry landscap plan for conserv biodivers and ecosystem funct appropry inform is requir about paramet of habit suit among vary anthropog habit with a rang of dist to forest and veget charact but such inform is limit we examin diff in av commun between a remn forest and four typ of man mad forest two mat plant and two agroforest in a forest agricult landscap of west jav and we analys the effect of both loc and landscap fact on vary typ of specy rich in thi landscap the result from non met multidimend scal rev avifaun in the two typ of agroforest was clust sep from that in the remn forest main becaus drast declin in the abund of forest spec includ iucn red list specy and their replac with op habit gen the mix tre agroforest wer colon by of forest spec and forest edg specy found in the remn forest and maintain the highest rich of specy endem to indones among man mad forest imply that som forest spec and endem might hav adapt to ant landscap heterog high proport of insect bird was found in the remn forest mor than and drast declin in man mad forest although the specy rich of insect did not declin sign in broad leav plant we conclud that protect of remn forest should be priorit to conserv forest bird divers howev as diff environ fact affect the rich valu of diff ecolog group appropry landscap design and habit man could improv funct divers in forest agricult landscap in the trop,new,0.9581183914884366,0.9247592229239708,0.8919799932685174,0.8622310466346114,0.8352318079497982,0.8100942478859928,0.7858829884808731,0.7615606118576504,0.7356386078403856,0.7053501210983909,0.6636536628264786
69,tempbroad1,Effects of surrounding landscape composition on the conservation value of native and exotic habitats for native forest birds,"The contribution of different production land uses to the conservation of native forest birds in modified, fragmented landscapes is a question of increasing relevance worldwide. Here, we tested the hypothesis that the abundance of native forest birds increases with increasing area of exotic plantation forests surrounding native forest remnants due to a reduction of negative effects of forest fragmentation and the provision of additional habitat. Conversely, farmland was not expected to provide such benefits to the same extent. Nine species of native birds were sampled in 238 plots in native forests, exotic plantation forests and mixed farmland on Banks Peninsula, South Island, New Zealand, where these land cover types are highly interspersed in a variety of spatial configurations. Around each sampling plot we determined the cover of native forest, plantation forest and mixed farmland within seven buffer zones ranging in radius from 200 m to 3000 m, using the New Zealand Land Cover Database 2. In native forests, the abundance of all but one species was negatively correlated with the amount of farmland surrounding points whereas the opposite applied when points were surrounded by native forest. There was a variable effect for native forest surrounded by plantation forest. In exotic plantation forests and farmland, the abundance of most species was positively correlated with the amount of native forest surrounding points. By contrast, for most species there was a small or moderate negative correlation with surrounding plantation forest. In farmland plots, bird abundance was positively correlated with native forest cover whereas plantation forest and farmland cover negatively affected most species. These results suggest that exotic plantation forests may mitigate effects of forest fragmentation for some native forest birds but not for others, and this appeared to depend on the landscape context. The maintenance of native forest remnants and forest restoration across the landscape, including within production land areas are important for the long-term conservation of the New Zealand's forest avifauna. (C) 2009 Elsevier B.V. All rights reserved.",WOS:000273140300021,375,0.9457287390000001,1,effect of surround landscap composit on the conserv valu of nat and exot habit for nat forest bird the contribut of diff produc land us to the conserv of nat forest bird in mod frag landscap is a quest of increas relev worldwid her we test the hypothes that the abund of nat forest bird increas with increas are of exot plant forest surround nat forest remn due to a reduc of neg effect of forest frag and the provid of addit habit convers farmland was not expect to provid such benefit to the sam ext nin specy of nat bird wer sampl in plot in nat forest exot plant forest and mix farmland on bank peninsul sou island new zealand wher thes land cov typ ar high interspers in a vary of spat config around each sampl plot we determin the cov of nat forest plant forest and mix farmland within sev buff zon rang in radi from m to m us the new zealand land cov databas in nat forest the abund of al but on specy was neg correl with the amount of farmland surround point wherea the opposit apply when point wer surround by nat forest ther was a vary effect for nat forest surround by plant forest in exot plant forest and farmland the abund of most specy was posit correl with the amount of nat forest surround point by contrast for most specy ther was a smal or mod neg correl with surround plant forest in farmland plot bird abund was posit correl with nat forest cov wherea plant forest and farmland cov neg affect most specy thes result suggest that exot plant forest may mitig effect of forest frag for som nat forest bird but not for oth and thi appear to depend on the landscap context the maint of nat forest remn and forest rest across the landscap includ within produc land area ar import for the long term conserv of the new zealand s forest avifaun c elsevy b v al right reserv,new,0.9641320441281819,0.9357059558857284,0.9075940659232835,0.8819721323011895,0.8586648663986995,0.8369206575272792,0.8159064504295164,0.7946713666189126,0.7718120837094181,0.7446574878955824,0.7062588454666197
77,tempbroad1,Conservation value of degraded habitats for forest birds in southern Peninsular Malaysia,"Clearance of tropical forest for agricultural purposes is generally assumed to seriously threaten the survival of forest species. In this study, we quantified the conservation value, for forest bird species, of three degraded habitat types in Peninsular Malaysia, namely rubber tree plantations, oil palm plantations, and open areas. We surveyed these degraded habitats using point counts to estimate their forest bird species richness and abundance. We assessed whether richness, abundance, and activities of different avian dietary groups (i.e. insectivores and frugivores) varied among the habitats. We identified the critical habitat elements that accounted for the distribution of forest avifauna in these degraded habitats. Our results showed that these habitats harboured a moderate fraction of forest avifauna (approximately 46-76 species) and their functions were complementary (i.e. rubber tree plantations for moving; open habitats for perching; shrubs in oil palm plantations for foraging). In terms of species richness and abundance, rubber tree plantations were more important than oil palm plantations and open habitats. The relatively high species richness of this agricultural landscape was partly due to the contiguity of our study areas with extensive forest areas. Forecasts of forest-species presence under various canopy cover scenarios suggest that leaving isolated trees among non-arboreal crops could greatly attract relatively tolerant species that require tree canopy. The conservation value of degraded habitats in agricultural landscapes seems to depend on factors such as the type of crops planted and distance to primary forest remnants.",WOS:000239798200012,143,0.9403711459999999,1,conserv valu of degrad habit for forest bird in southern peninsul malays clear of trop forest for agricult purpos is gen assum to sery threaten the surv of forest specy in thi study we quant the conserv valu for forest bird specy of three degrad habit typ in peninsul malays nam rub tre plant oil palm plant and op area we survey thes degrad habit us point count to estim their forest bird specy rich and abund we assess wheth rich abund and act of diff av diet group i e insect and frug vary among the habit we ident the crit habit el that account for the distribut of forest avifaun in thes degrad habit our result show that thes habit harbo a mod fract of forest avifaun approxim specy and their funct wer compl i e rub tre plant for mov op habit for perch shrubs in oil palm plant for for in term of specy rich and abund rub tre plant wer mor import than oil palm plant and op habit the rel high specy rich of thi agricult landscap was part due to the contigu of our study area with extend forest area forecast of forest specy pres und vary canop cov scenario suggest that leav isol tre among non arb crop could gre attract rel tol specy that requir tre canop the conserv valu of degrad habit in agricult landscap seem to depend on fact such as the typ of crop plant and dist to prim forest remn,new,0.9478678137092733,0.9290083176125223,0.9143129346844092,0.902746147700665,0.8932329154957619,0.8850032861485625,0.877523441236232,0.870357451144127,0.8630152866217998,0.8547201186412372,0.8436440612474854
89,tempbroad1,Dung beetles as indicators of change in the forests of northern Borneo,"1. We reviewed the use of dung beetles as indicators of environmental change, highlighting the influence of natural forest dynamics on species distributions in primary forest and suggesting new ways in which this can be used to understand and interpret the effects of disturbance such as logging. These ideas were applied to rainforest dung beetle communities in Sabah, Malaysia. 2. Dung beetle samples, using baited pitfall and flight intercept traps, were examined from primary, logged and plantation forests. Cluster analysis on dung beetle assemblages from primary forest samples showed clear species associations that had a high degree of fidelity to a particular biotope or vegetation type. Beetles were grouped into riverine-edge, riverine, interior-primary and 'even' (equitable distribution between biotopes) associations. Although biotope-specific associations were spatially separate in primary forest, these associations overlapped at forest margins (riverine forest) and in logged forest (to form 'composite assemblages'). 3. Species associations showed different responses to disturbance: the riverine association included many species that showed a positive response to at least some types of disturbance, whereas others were neutral or negative in response; the even association species were mostly neutral; the primary forest associations were almost entirely negative in response. 4. The greatest faunal similarities were found between logged forest and riverine assemblages. Diversity was lower in logged compared with primary forest, and the lowest species richness and diversity were recorded in plantation forest. Small-scale species richness in logged forest was generally higher than in individual transects from primary forest due to the presence of overlapping species ranges (composite assemblages) that were usually spatially separate in primary forest. Data suggested that increased species richness at a fine scale does not necessarily mean that species richness is greater at a larger scale, and that species mixing in derived ecosystems is dependent on the type of disturbance. Forest management should aim to minimize the mixing of the components of different biotopes, by implementing low impact (i.e. reduced-impact logging) harvesting techniques.",WOS:000169479900009,139,0.940350895,1,dung beetl as ind of chang in the forest of northern borneo we review the us of dung beetl as ind of environ chang highlight the influ of nat forest dynam on specy distribut in prim forest and suggest new way in which thi can be us to understand and interpret the effect of disturb such as log thes idea wer apply to rainforest dung beetl commun in sabah malays dung beetl sampl us bait pitfal and flight interceiv trap wer examin from prim log and plant forest clust analys on dung beetl assembl from prim forest sampl show clear specy assocy that had a high degr of fidel to a particul biotop or veget typ beetl wer group into riverin edg riverin intery prim and ev equit distribut between biotop assocy although biotop spec assocy wer spat sep in prim forest thes assocy overlap at forest margin riverin forest and in log forest to form composit assembl specy assocy show diff respons to disturb the riverin assocy includ many specy that show a posit respons to at least som typ of disturb wherea oth wer neut or neg in respons the ev assocy specy wer most neut the prim forest assocy wer almost entir neg in respons the greatest faun simil wer found between log forest and riverin assembl divers was low in log comp with prim forest and the lowest specy rich and divers wer record in plant forest smal scal specy rich in log forest was gen high than in individ transect from prim forest due to the pres of overlap specy rang composit assembl that wer us spat sep in prim forest dat suggest that increas specy rich at a fin scal doe not necess mean that specy rich is gre at a larg scal and that specy mix in der ecosystem is depend on the typ of disturb forest man should aim to minim the mix of the compon of diff biotop by impl low impact i e reduc impact log harvest techn,new,0.948881611547203,0.9163997790488747,0.8868735554753132,0.8611306483731186,0.8383002497215897,0.8173891144203407,0.7975200170873479,0.7778166354049194,0.7571106225769851,0.7333066482282383,0.7011607758839095
97,tempbroad1,INTERACTION OF BISCHOFIA JAVANICA AND ITS EFFECT ON SPECIES DIVERSITY AND STRUCTURAL COMPOSITION OF SECONDARY AND PLANTATION FORESTS IN A KENYA RAINFOREST,"We studied the effects of Bischofia javanica on species diversity and structural composition of plantation and secondary forests in Kakamaga rainforest in western Kenya. The invasive exotic tree species was introduced to the area in 1960s and planted as a pure plantation stand to assist in rehabilitating logged primary forest sites. By 1990s, the species had established in nearby secondary and plantation forest stands in which it was not planted. The study sought to determine how invasion of the exotic species had affected species diversity, species evenness and stand density in plantation and secondary forests within the rainforest. The study w'as carried out in nine forest types. namely: old-growth secondary forest, middle-aged secondary forest, young secondary forest, mixed indigenous plantation, Maesopsis, Cupressus, Pinus and Bischofia monoculture plantations, and disturbed primary forest. These forest types were nested as sub-blocks in three forest blocks. The results indicated that B. javanica was the only non-native woody species among several native woody species that recruited naturally in plantation and secondary forests. It did not grow in the disturbed primary forest. Its recruitment was significantly more aggressive than that of native species. It lowered species diversity but increased species evenness in all plantation and secondary forests. Its relative abundance was 30.6%, dominating the seedling, sapling and tree densities of plantation and secondary forests. It is necessary to remove the tree species from the rainforest before it takes over the whole forest ecosystem.",WOS:000440208900012,2146,0.939626823,1,interact of bischof javanic and it effect on specy divers and structural composit of second and plant forest in a keny rainforest we study the effect of bischof javanic on specy divers and structural composit of plant and second forest in kakamag rainforest in western keny the invas exot tre specy was introduc to the are in s and plant as a pur plant stand to assist in rehabilit log prim forest sit by s the specy had est in nearby second and plant forest stand in which it was not plant the study sought to determin how invas of the exot specy had affect specy divers specy ev and stand dens in plant and second forest within the rainforest the study w as carry out in nin forest typ nam old grow second forest middl ag second forest young second forest mix indig plant maesops cupress pin and bischof monocult plant and disturb prim forest thes forest typ wer nest as sub block in three forest block the result ind that b javanic was the on non nat woody specy among sev nat woody specy that recruit nat in plant and second forest it did not grow in the disturb prim forest it recruit was sign mor aggress than that of nat specy it low specy divers but increas specy ev in al plant and second forest it rel abund was domin the seedl sapl and tre dens of plant and second forest it is necess to remov the tre specy from the rainforest bef it tak ov the whol forest ecosystem,new,0.9575788148347518,0.9316912063203276,0.9091483435860807,0.8899694946688392,0.8730621155533916,0.8574555417651194,0.8423257599426235,0.8268242246169133,0.8097482870092657,0.7887807113926951,0.7578100596314676
108,tempbroad1,Dynamics of avian species and functional diversity in secondary tropical forests,"Deforestation for agriculture in the tropics, followed by abandonment, has resulted in large areas of secondary forest. Some authors have suggested that this secondary regrowth could help prevent mass extinction in the tropics by providing habitat for forest species. However, there is little generalised understanding of the biodiversity value of secondary forest. To address this knowledge gap, we conducted an analysis of avian responses to secondary forest succession, comparing data from 44 tropical secondary forest sites with nearby primary forest sites and investigating both species and functional diversity based metrics. Total species richness in secondary forests was 12% lower than in primary forests and was not related to secondary forest age. In contrast, forest specialist species richness increased with time since disturbance, reaching 99% of primary forest values after 100 years. In terms of functional diversity, functional dispersion (FDis) and functional divergence (FDiv) were similar in primary and secondary forests. However, functional evenness (FEve) was 5% higher in secondary than in primary forests. The standardized effect size of functional diversity (sesFD) was higher in young secondary forests than primary forests and declined with time since disturbance. Overall, these results suggest that secondary tropical forests can support provision of ecosystem services but that these services may be less stable in young forests. Therefore, secondary tropical forests, particularly older regrowth, have biodiversity value and can support important ecosystem functions. These secondary forests should be protected from further disturbance but preserving primary forest is vital for supporting overall and forest specialist species richness.",WOS:000404809900001,898,0.937918398,1,dynam of av specy and funct divers in second trop forest deforest for agricult in the trop follow by abandon has result in larg area of second forest som auth hav suggest that thi second regrow could help prev mass extinct in the trop by provid habit for forest specy howev ther is littl gen understand of the biodivers valu of second forest to address thi knowledg gap we conduc an analys of av respons to second forest success comp dat from trop second forest sit with nearby prim forest sit and investig both specy and funct divers bas met tot specy rich in second forest was low than in prim forest and was not rel to second forest ag in contrast forest spec specy rich increas with tim sint disturb reach of prim forest valu aft year in term of funct divers funct dispers fdi and funct diverg fdiv wer simil in prim and second forest howev funct ev fev was high in second than in prim forest the standard effect siz of funct divers sesfd was high in young second forest than prim forest and declin with tim sint disturb overal thes result suggest that second trop forest can support provid of ecosystem serv but that thes serv may be less stabl in young forest theref second trop forest particul old regrow hav biodivers valu and can support import ecosystem funct thes second forest should be protect from furth disturb but preserv prim forest is vit for support overal and forest spec specy rich,new,0.946539490184244,0.9156789897241958,0.8887073222049269,0.8657854196647773,0.8458144380284619,0.8277890786215906,0.8108906480728741,0.7943747983229016,0.7773281309990656,0.7582191239094463,0.733362851864961
1111,tempbroad1,"Does forest tenure influence forest vegetation characteristics? A comparative analysis of private, local and central government forest reserves in central Uganda","This paper investigated the influence of forest tenure on vegetation characteristics for selected forests under private, District Forestry Services of local governments and National Forestry Authority in central Uganda. Two hundred and twelve plant species in 65 families and 168 genera were recorded. The family Moracette was the most species rich in Central Forest Reserves (CFRs), while Euphorbiaceae were the most species rich in private forests and Local Forest Reserves (LFRs), respectively. There were 174 species in CFRs, 144 species in LFRs and 112 species in private forests. Our findings indicated a remarkable shift in floristic composition among the studied forests from Albizia-Piptadeniastrum-Celtis species primary dominance by 1964 report to current secondary and colonising species of Trilepisium-madagascariensis-Funtumia africana-Pseudospondias macrocarpa and Macaranga schweinfurthii. Diversity measured by two indices, i.e., the Shannon diversity and evenness for the different growth forms differed significantly among the forest ownership categories. The CFRs were the most diverse for the trees, while the private forests were the most diverse for the ground flora species. Plant species richness also expressed by the two indices: Species density and Margalef's diversity index followed the same trend, with CFRs being the most species rich for the trees, followed by the private forests and LFRs. The population structure characteristics i.e. stem densities, mean DBH and basal area of saplings and trees were higher in private forests than CFRs and LFRs. Diameter size for all species combined followed the inverse J-shape, typical of mixed-age stands. LFRs and CFRs were highly affected by human disturbances which may be an indicator that government agencies are not as much in control as private forest owners. We found that the composition and distribution of species in the Mpigi forests is complex because it is influenced by two conflicting factors i.e. ecological stability versus human disturbances. We conclude that human activities influenced by forest tenure reduced plant species diversity and composition at different sites; confirming the argument by common property theorists that open access resources are not compatible with biodiversity conservations. There is thus a need for forest managers to regulate human activities for effective conservation of forests.",WOS:000287635100002,2032,0.9377077779999999,1,doe forest ten influ forest veget charact a comp analys of priv loc and cent govern forest reserv in cent ugand thi pap investig the influ of forest ten on veget charact for select forest und priv district forestry serv of loc govern and nat forestry auth in cent ugand two hundr and twelv plant specy in famy and gener wer record the famy moracet was the most specy rich in cent forest reserv cfrs whil euphorbiacea wer the most specy rich in priv forest and loc forest reserv lfrs respect ther wer specy in cfrs specy in lfrs and specy in priv forest our find ind a remark shift in flor composit among the study forest from albiz piptadeniastr celt specy prim domin by report to cur second and colon specy of trilepis madagascariens funtum african pseudospondia macrocarp and macarang schweinfurthii divers meas by two ind i e the shannon divers and ev for the diff grow form diff sign among the forest own categ the cfrs wer the most divers for the tre whil the priv forest wer the most divers for the ground flor specy plant specy rich also express by the two ind specy dens and margalef s divers index follow the sam trend with cfrs being the most specy rich for the tre follow by the priv forest and lfrs the pop structure charact i e stem dens mean dbh and bas are of sapl and tre wer high in priv forest than cfrs and lfrs diamet siz for al specy combin follow the invers j shap typ of mix ag stand lfrs and cfrs wer high affect by hum disturb which may be an ind that govern ag ar not as much in control as priv forest own we found that the composit and distribut of specy in the mpig forest is complex becaus it is influ by two conflict fact i e ecolog stabl vers hum disturb we conclud that hum act influ by forest ten reduc plant specy divers and composit at diff sit confirm the argu by common property the that op access resourc ar not compat with biodivers conserv ther is thu a nee for forest man to reg hum act for effect conserv of forest,new,0.9492025579903861,0.9096250738586498,0.8723674397528348,0.8393592284342571,0.8097376657083465,0.7823168027463171,0.7559897077156672,0.7295948475819357,0.70152759947782,0.668837444332213,0.6241075421927105
126,tempbroad1,High value of short rotation coppice plantations for phytodiversity in rural landscapes,"The demand for wood from short rotation coppice (SRC) plantations as a renewable energy source is currently increasing and could affect biodiversity in agricultural areas. The objective was to evaluate the contribution of SRC plantations to phytodiversity in agricultural landscapes assessed as species richness, speciesarea relationships, Shannon indices, detrended correspondence analysis on species composition, Sorensen similarities, habitat preference proportions, and species proportions found in only one land use. Vegetation surveys were conducted on 12 willow (Salix spp.) and three poplar (Populus spp.) coppice sites as well as on surrounding arable lands, grasslands and forests in central Sweden and northern Germany. SRC plantations were richer in plant species (mean: 30 species per 100 m(2)) than arable land (10), coniferous forests (13) and mixed forests in Germany (12). Comparing SRC plantations with other land uses, we found lowest similarities in species composition with arable lands, coniferous forests and German mixed forests and highest similarities with marginal grassland strips, grasslands and Swedish mixed forests. Similarity depended on the SRC tree cover: at increased tree cover, SRC plantations became less similar to grasslands but more similar to forests. The SRC plantations were composed of a mixture of grassland (33%), ruderal (24%) and woodland (15%) species. Species abundance in SRC plantations was more heterogeneous than in arable lands. We conclude that SRC plantations form novel habitats leading to different plant species composition compared to conventional land uses. Their landscape-scale value for phytodiversity changes depending on harvest cycles and over time. As a structural landscape element, SRC plantations contribute positively to phytodiversity in rural areas, especially in land use mosaics where these plantations are admixed to other land uses with dissimilar plant species composition such as arable land, coniferous forest and, at the German sites, also mixed forest.",WOS:000309450100014,403,0.936349012,1,high valu of short rot cop plant for phytodivers in rur landscap the demand for wood from short rot cop src plant as a renew energy sourc is cur increas and could affect biodivers in agricult area the object was to evalu the contribut of src plant to phytodivers in agricult landscap assess as specy rich speciesare rel shannon ind detrend correspond analys on specy composit sorens simil habit pref proport and specy proport found in on on land us veget survey wer conduc on willow salix spp and three popl popul spp cop sit as wel as on surround ar land grassland and forest in cent swed and northern germany src plant wer rich in plant specy mean specy per m than ar land con forest and mix forest in germany comp src plant with oth land us we found lowest simil in specy composit with ar land con forest and germ mix forest and highest simil with margin grassland strips grassland and swed mix forest simil depend on the src tre cov at increas tre cov src plant becam less simil to grassland but mor simil to forest the src plant wer compos of a mixt of grassland rud and woodland specy specy abund in src plant was mor heterog than in ar land we conclud that src plant form novel habit lead to diff plant specy composit comp to conv land us their landscap scal valu for phytodivers chang depend on harvest cyc and ov tim as a structural landscap el src plant contribut posit to phytodivers in rur area espec in land us mosa wher thes plant ar admix to oth land us with dissimil plant specy composit such as ar land con forest and at the germ sit also mix forest,new,0.9475398357123034,0.9137392849158981,0.8834832516540808,0.8573255358807604,0.8341358571871588,0.8127624219411597,0.7922320581166676,0.7715368130356335,0.7492798738338238,0.7228329307964665,0.6854220757268386
