Unnamed: 0,Search,Title,Abstract,DOI,EID,SE_index,p,Relevance,TitleAbstract,Set,p_4_0.0,p_4_0.1,p_4_0.2,p_4_0.3,p_4_0.4,p_4_0.5,p_4_0.6,p_4_0.7,p_4_0.8,p_4_0.9,p_4_1.0
169,fish_australasia,"A substantial recruitment year for the western yellowfin bream (Acanthopagrus latus, Sparidae) sustains years of high catch rates in the inner gulfs of Shark Bay, Western Australia","A large increase in the annual commercial catch and catch per unit effort of western yellowfin bream (Acanthopagrus latus) in the inner gulfs of Shark Bay, Western Australia, from 2002 to 2005 prompted an examination of the age structure of the 2005 catch. Sectioned otoliths from 108 fish were assessed to determine whether the cause was related to an increased abundance following a substantial recruitment. The 1999 age class was exceptionally strong, contributing 48.1% of the sample, and according to published growth rate estimates, this cohort would have recruited to the fishery at the same time catch rates began to increase. Year class strengths of older cohorts were consistent with catch sampling carried out in 1999 and 2000, together demonstrating highly variable interannual recruitment, a trait commonly reported for sparids. Neither Leeuwin Current strength nor rainfall was found to be associated with year class strength. Factors determining and possibly predicting year class strength in this species in Shark Bay remain unknown and require further research. © Royal Society of Western Australia 2007.",,2-s2.0-44849106728,60,0.7682313820000001,0,a subst recruit year for the western yellowfin bream acanthopagr lat sparida sustain year of high catch rat in the in gulf of shark bay western austral a larg increas in the an commerc catch and catch per unit effort of western yellowfin bream acanthopagr lat in the in gulf of shark bay western austral from to prompt an examin of the ag structure of the catch sect otolith from fish wer assess to determin wheth the caus was rel to an increas abund follow a subst recruit the ag class was exceiv strong contribut of the sampl and accord to publ grow rat estim thi cohort would hav recruit to the fishery at the sam tim catch rat beg to increas year class strengths of old cohort wer consist with catch sampl carry out in and togeth demonst high vary interan recruit a trait common report for sparid neith leeuwin cur strength nor rainfal was found to be assocy with year class strength fact determin and poss predict year class strength in thi specy in shark bay remain unknown and requir furth research,new,0.787836698665103,0.7742386200369739,0.7663538750187019,0.7620621413621663,0.7602814570461063,0.7605213236626952,0.7626366124307781,0.7667586584274275,0.7733671623320539,0.7835535404022702,0.7998227506947855
178,fish_australasia,"Diel, seasonal, regional and annual variations in the characteristics of the ichthyofauna of the upper reaches of a large Australian microtidal estuary","Nearshore, shallow waters in three regions along ca. 14.5 km of the upper Swan River Estuary in south-western Australia, which undergo marked cyclical annual changes in freshwater discharge, and thus also in salinity, were sampled for 24 consecutive months. The atherinid Leptatherina wallacei and the gobiids Pseudogobius olorum and Afurcagobius suppositus dominated the ichthyofauna, ranking, in terms of abundance, first, second and third, respectively, in each of the upstream, middle and downstream regions. These three species and 11 others, which also complete their life cycles within estuaries, constituted 46.4% of the number of species recorded and contributed 93.5% to the total catch of fish. The characteristics of the ichthyofauna in the upper reaches of this microtidal estuary underwent annual cyclical changes and differed between day and night, regions and years. The number of species and density of fish peaked during summer and typically declined to their minima in winter and then rose markedly in spring. The annual cyclical change undergone by the species composition of each region during both the day and night was due to the densities of certain species peaking at different times of the year. The cyclical changes in composition were less conspicuous in the year when, in the summer, highly atypical heavy rainfall led to a sharp rise in freshwater discharge and thus a pronounced decline in salinity. The number of species and density of fish were far greater at night than during the day and the species composition underwent diel changes. These differences were due, in particular, to relatively greater abundances and frequencies of occurrence at night of the estuarine species A. suppositus, P. olorum, L. wallacei and Acanthopagrus butcheri and of the introduced freshwater species Gambusia holbrooki. Overall, marine species were relatively more abundant in the downstream region, whereas the reverse was true for the freshwater and semi-anadromous species. The freshwater species G. holbrooki, the estuarine A. suppositus, the semi-anadromous Nematalosa vlaminghi and the marine species Mugil cephalus were relatively more abundant in the upstream and middle regions, while the opposite was true for the marine species Aldrichetta forsteri and the estuarine species P. olorum, A. butcheri and Amoya bifrenatus, the last of which is also represented by discrete marine populations. © 2005 Elsevier Ltd. All rights reserved.",10.1016/j.ecss.2005.12.003,2-s2.0-33644977636,125,0.7638618229999999,1,diel season reg and an vary in the charact of the ichthyofaun of the up reach of a larg aust microtid estu nearsh shallow wat in three reg along ca km of the up swan riv estu in sou western austral which undergo mark cyc an chang in freshw discharg and thu also in salin wer sampl for consecut month the atherinid leptatherin wallace and the gobiid pseudogobi olor and afurcagobi supposit domin the ichthyofaun rank in term of abund first second and third respect in each of the upstream middl and downstream reg thes three specy and oth which also complet their lif cyc within estu constitut of the numb of specy record and contribut to the tot catch of fish the charact of the ichthyofaun in the up reach of thi microtid estu underw an cyc chang and diff between day and night reg and year the numb of specy and dens of fish peak dur sum and typ declin to their minim in wint and then ros mark in spring the an cyc chang undergon by the specy composit of each reg dur both the day and night was due to the dens of certain specy peak at diff tim of the year the cyc chang in composit wer less conspicu in the year when in the sum high atyp heavy rainfal led to a sharp ris in freshw discharg and thu a pronount declin in salin the numb of specy and dens of fish wer far gre at night than dur the day and the specy composit underw diel chang thes diff wer due in particul to rel gre abund and frequ of occur at night of the estuarin specy a supposit p olor l wallace and acanthopagr butcher and of the introduc freshw specy gambus holbrook overal marin specy wer rel mor abund in the downstream reg wherea the revers was tru for the freshw and sem anadrom specy the freshw specy g holbrook the estuarin a supposit the sem anadrom nematalos vlamingh and the marin specy mugil cephal wer rel mor abund in the upstream and middl reg whil the opposit was tru for the marin specy aldrichett forster and the estuarin specy p olor a butcher and amoy bifrenat the last of which is also repres by discret marin pop,new,0.8273399422972763,0.7744964001939543,0.7325285870850368,0.6987769440471183,0.670842426728654,0.6470728618233565,0.6263264533129631,0.6077415940205496,0.5905439253011987,0.5737687588944484,0.5556841402966175
188,fish_australasia,Does breathing apparatus affect fish counts and observations? A comparison at three New Zealand fished and protected areas,"Across three areas, open-circuit scuba (OC) and rebreather (RB) surveys produced similar results for the density and size distribution of fish species inside and outside marine reserves. At Tonga Island, more Notolabrus celidotus were counted with OC than with RB, independently of reserve status [log-scale response ratio of OC/RB (RR) = 0.7]. At Long Island, differences in abundance of Parapercis colias between sampling methods were small at reserve sites (RR = -0.1), but more were counted with scuba than with RBs at fished sites (RR = 0.5). RRs for Pagrus auratus were -1.0 in fished areas and 0.3 in the reserve at Leigh. We also sampled each site using a baited video system (BUV) to establish whether diver-transects sampled the full size range of target species. Most fish in BUV views were Parapercis colias at Long Island (97%), and Pagrus auratus at Leigh (77%). Size structures of Parapercis colias were similar among all three sampling methods within reserve and fished areas at Long Island (max. chi-squared distance = 0.11). BUV samples for Pagrus auratus at Leigh did not detect a prominent juvenile size class observed by divers, but size-frequency distributions of OC, RB, and BUV corresponded at sizes beyond 15 cm TL (max. chi-squared distance = 0.08). To investigate the effects of diver sound on fish behaviour at Long Island, we also compared fish activity when divers with RBs or scuba were present, when the sound of each breathing apparatus was replayed underwater, when no divers were present and no sound was replayed, and when bait was provided, within the reserve only. The lowest number of fish visits to the focal area (mean of 3.0 per 10 min) for Parapercis colias occurred with RB divers present. Maximum abundances of Parapercis colias in all speaker treatments averaged 4.1 per 10 min, whereas with scuba divers present maximum abundances were 5.7, and with baits the average was 38.0 per 10 min. © 2006 Springer-Verlag.",10.1007/s00227-006-0420-3,2-s2.0-33847284409,90,0.760047567,0,doe breath apparat affect fish count and observ a comparison at three new zealand fish and protect area across three area op circuit scub oc and rebreath rb survey produc simil result for the dens and siz distribut of fish specy insid and outsid marin reserv at tong island mor notolabr celidot wer count with oc than with rb independ of reserv stat log scal respons ratio of oc rb rr at long island diff in abund of paraperc colia between sampl method wer smal at reserv sit rr but mor wer count with scub than with rbs at fish sit rr rrs for pagr aurat wer in fish area and in the reserv at leigh we also sampl each sit us a bait video system buv to est wheth div transect sampl the ful siz rang of target specy most fish in buv view wer paraperc colia at long island and pagr aurat at leigh siz structures of paraperc colia wer simil among al three sampl method within reserv and fish area at long island max chi squ dist buv sampl for pagr aurat at leigh did not detect a promin juvenil siz class observ by div but siz frequ distribut of oc rb and buv correspond at siz beyond cm tl max chi squ dist to investig the effect of div sound on fish behavio at long island we also comp fish act when div with rbs or scub wer pres when the sound of each breath apparat was replay underw when no div wer pres and no sound was replay and when bait was provid within the reserv on the lowest numb of fish visit to the foc are mean of per min for paraperc colia occur with rb div pres maxim abund of paraperc colia in al speak tre av per min wherea with scub div pres maxim abund wer and with bait the av was per min,new,0.7850044255465487,0.7115839069852642,0.6533846993917267,0.6075913915406931,0.5708643827543146,0.540787265114163,0.5157459657272967,0.4946858311071313,0.4769740395831427,0.46234624771910465,0.4511146178564582
198,fish_australasia,Changes in community structure in temperate marine reserves,"'No-take' marine reserves provide a valuable tool for managing marine resources as well as for providing relatively undisturbed habitat with which to assess modifications to ecosystems. We studied 2 marine reserves in northeastern New Zealand, the Leigh Marine Reserve (established 1975) and Tawharanui Marine Park (established 1982) in order to assess whether changes in protected predator populations had resulted in other indirect changes to grazers and consequently to algal abundance. Estimates of abundance of the most common demersal predatory fish Pagrus auratus indicated that adults of this species (i.e. large enough to prey upon urchins) were at least 5.75 and 8.70 times more abundant inside reserves than in adjacent unprotected areas. Overall, P. auratus were also much larger inside reserves with mean total lengths of 316 mm compared with 186 mm in fished areas. The spiny lobster Jasus edwardsii displayed similar trends, and was approximately 1.6 to 3.7 times more abundant inside the reserves than outside. Lobsters within the reserves had a mean carapace length of 109.9 mm, compared with 93.5 mm outside the reserves. In one of the reserves, densities of the sea urchin Evechinus chloroticus had declined from 4.9 to 1.4 m-2 since 1978 in areas formerly dominated by it. Consequently, kelp forests were more extensive in 1998 than they were at the time of reserve creation. Urchin-dominated barrens occupied only 14% of available reef substratum in reserves as opposed to 40% in unprotected areas. These changes in community structure, which have persisted since at least 1994, demonstrate not only higher trophic complexity than anticipated in Australasian ecosystems but also increased primary and secondary productivity in marine reserves as a consequence of protection. Trends inside reserves indicate large-scale reduction of benthic primary production as an indirect result of fishing activity in unprotected areas.",10.3354/meps189125,2-s2.0-0033607767,75,0.757427891,0,chang in commun structure in temp marin reserv no tak marin reserv provid a valu tool for man marin resourc as wel as for provid rel undisturb habit with which to assess mod to ecosystem we study marin reserv in northeastern new zealand the leigh marin reserv est and tawharanu marin park est in ord to assess wheth chang in protect pred pop had result in oth indirect chang to graz and consequ to alg abund estim of abund of the most common demers pred fish pagr aurat ind that adult of thi specy i e larg enough to prey upon urchin wer at least and tim mor abund insid reserv than in adjac unprotect area overal p aurat wer also much larg insid reserv with mean tot length of mm comp with mm in fish area the spiny lobst jas edwardsi display simil trend and was approxim to tim mor abund insid the reserv than outsid lobst within the reserv had a mean carapac leng of mm comp with mm outsid the reserv in on of the reserv dens of the sea urchin evechin chloroticus had declin from to m sint in area form domin by it consequ kelp forest wer mor extend in than they wer at the tim of reserv cre urchin domin bar occupy on of avail reef substrat in reserv as oppos to in unprotect area thes chang in commun structure which hav persist sint at least demonst not on high troph complex than anticip in australas ecosystem but also increas prim and second produc in marin reserv as a consequ of protect trend insid reserv ind larg scal reduc of benth prim produc as an indirect result of fish act in unprotect area,new,0.7802303738441747,0.7331035837076166,0.6982773354458912,0.6719773608038228,0.6515889522720051,0.6355494981998732,0.6229643642460381,0.613394247942683,0.6068122757412887,0.6037654002402373,0.6060513096425413
208,fish_australasia,Estimating abundance of pelagic fishes using gillnet catch data in data-limited fisheries: A Bayesian approach,"We describe a Bayesian modelling approach to estimate abundance and biomass of pelagic fishes from gillnet catches in data-limited situations. By making a number of simple assumptions, we use fish sustained swimming speed to calculate the effective area fished by a gillnet in a specified soak time to estimate abundance (fish·km-2) from the number of fish caught. We used catch data from various sampling methods in northern Australia and elicited anecdotal information from experts to build a size distribution of the true population to compensate for size classes that were unlikely to be represented in the catch because of size selectivity of the gear. Our final abundance estimates for various-sized scombrids (0.04-4.17 fish·km-2) and istiophorids (0.004-0.005 fish·km-2) were similar to what has been estimated for similar species in more data-rich situations in tropical regions of the Pacific Ocean. The model is particularly useful in data-limited situations in which abundance or biomass estimates are required for pelagic fish species of low economic importance. These data are often required for ecosystem models (e.g., Ecopath) that are increasingly being considered as potential tools for ecosystem-based fisheries management. © 2007 NRC.",10.1139/F07-073,2-s2.0-35349004762,19,0.7570085409999999,1,estim abund of pel fish us gillnet catch dat in dat limit fishery a bayes approach we describ a bayes model approach to estim abund and biomass of pel fish from gillnet catch in dat limit situ by mak a numb of simpl assum we us fish sustain swim spee to calc the effect are fish by a gillnet in a spec soak tim to estim abund fish·km from the numb of fish caught we us catch dat from vary sampl method in northern austral and elicit anecdot inform from expert to build a siz distribut of the tru pop to compens for siz class that wer unlik to be repres in the catch becaus of siz select of the gear our fin abund estim for vary siz scombrid fish·km and istiophorid fish·km wer simil to what has been estim for simil specy in mor dat rich situ in trop reg of the pac oc the model is particul us in dat limit situ in which abund or biomass estim ar requir for pel fish specy of low econom import thes dat ar oft requir for ecosystem model e g ecopa that ar increas being consid as pot tool for ecosystem bas fishery man,new,0.7856448646355079,0.7151014065556398,0.6585814313582748,0.613446384208365,0.5766750635143949,0.5460499818923295,0.5200344830541188,0.49754714860692323,0.4778028961512315,0.46015305329257095,0.44403105713056523
2112,fish_australasia,Is climate change affecting the population dynamics of the endangered Pacific loggerhead sea turtle?,"The loggerhead sea turtle is an endangered species exposed to many anthropogenic hazards in the Pacific. It is widely held that pelagic longline fisheries pose the major risk for Pacific loggerheads but the effects of other risk factors such as human-induced global climate change have rarely been considered. So we used generalised additive regression modelling and autoregressive-prewhitened cross-correlation analysis to explore whether regional ocean temperatures affect the long-term nesting population dynamics for the 2 Pacific loggerhead genetic stocks (Japan, Australia). We found that both Pacific stocks have been exposed to slowly increasing trends in mean annual sea surface temperature in their respective core regional foraging habitats over the past 50 years. We show that irrespective of whether a population was decreasing or increasing that there was an inverse correlation between nesting abundance and mean annual sea surface temperature in the core foraging region during the year prior to the summer nesting season. Cooler foraging habitat ocean temperatures are presumably associated with increased ocean productivity and prey abundance and consequently increased loggerhead breeding capacity. So warming regional ocean temperatures could lead to long-term decreased food supply and reduced nesting and recruitment unless Pacific loggerheads adapt by shifting their foraging habitat to cooler regions. So the gradual warming of the Pacific Ocean over the past 50 years is a major risk factor that must be considered in any meaningful diagnosis of the long-term declines apparent for some Pacific loggerhead nesting populations. © 2007 Elsevier B.V. All rights reserved.",10.1016/j.jembe.2007.12.009,2-s2.0-39549099302,33,0.756192297,1,is clim chang affect the pop dynam of the endang pac loggerhead sea turtl the loggerhead sea turtl is an endang specy expos to many anthropog hazard in the pac it is wid held that pel longlin fishery pos the maj risk for pac loggerhead but the effect of oth risk fact such as hum induc glob clim chang hav rar been consid so we us gen addit regress model and autoregress prewhit cross correl analys to expl wheth reg oc temp affect the long term nest pop dynam for the pac loggerhead genet stock jap austral we found that both pac stock hav been expos to slow increas trend in mean an sea surfac temp in their respect cor reg for habit ov the past  years we show that irrespect of wheth a pop was decreas or increas that ther was an invers correl between nest abund and mean an sea surfac temp in the cor for reg dur the year pri to the sum nest season cool for habit oc temp ar presum assocy with increas oc produc and prey abund and consequ increas loggerhead bree capac so warm reg oc temp could lead to long term decreas food supply and reduc nest and recruit unless pac loggerhead adapt by shift their for habit to cool reg so the grad warm of the pac oc ov the past  years is a maj risk fact that must be consid in any mean diagnos of the long term declin app for som pac loggerhead nest pop,new,0.8054505287105231,0.7818234011520809,0.7659684909616321,0.7550159681507544,0.7474119362615005,0.7423506257930874,0.7394465124072551,0.7386128972705315,0.740075664596958,0.7445764964541081,0.7540607823942446
228,fish_australasia,"Estimating the abundance and size structure of an estuarine population of the sparid Pagrus auratus, using a towed camera during nocturnal periods of inactivity, and comparisons with conventional sampling techniques","An estimate of the absolute abundance of a population of the sparid Pagrus auratus ('snapper') was obtained by towing a dropped underwater video (DUV) camera close to the sea bed during darkness when this species is inactive (asleep), counting the number of fish present and estimating their sizes. This method was used in an estuary and compared with active (beam trawl, Danish seine, SCUBA visual counts) and passive (multi-panel gillnets, pots, Sabiki jigs, baited underwater video) fish sampling methods. The DUV detected a wide snapper size range (2-70 cm), which from around 5 cm and up appear to represent absolute abundance estimates. For snapper 5 cm and below, density estimates were less than those obtained by fine-mesh beam trawl, which sampled snapper down to 17 mm fork length (recent settlers from the plankton). Total DUV estimates of 0+ snapper abundance (3-9 cm) within this estuarine system were 64,000 ± 20,000 (standard error), compared to 105,000 ± 17,000 by beam trawl. For snapper 10 cm and larger (1+ and older), the DUV population estimate for the harbour was 166,000 ± 28,000. These larger snapper were not vulnerable to the beam trawl, while Danish seine sampling returned estimates of 20,000-80,000 (5000-20,000) fish, depending on the swept area assumptions used. None of the passive methods were able to provide relative or absolute estimates of the overall snapper population size, and each returned strongly skewed snapper length frequencies. The DUV was also able to collect detailed imagery of seafloor habitat features, at the spatial scales of both sampling transects, and individual sleeping fish. This combination of new technologies and specific fish behaviour (sleeping inert on the seafloor) offers a significant new sampling tool for assessing absolute fish abundance and associated population size structures. There is now a strong and ongoing focus by the marine science and management community, on seafloor habitat mapping, and associated Geographic Information System (GIS) resource inventorying. The addition of night deployed DUV sampling into such field deployments offers significant additional fish-habitat information gains to be made within these frameworks, at little additional cost. © 2006 Elsevier B.V. All rights reserved.",10.1016/j.fishres.2006.06.024,2-s2.0-33750973041,1,0.755136177,0,estim the abund and siz structure of an estuarin pop of the sparid pagr aurat us a tow camer dur nocturn period of inact and comparison with conv sampl techn an estim of the absolv abund of a pop of the sparid pagr aurat snap was obtain by tow a drop underw video duv camer clos to the sea bed dur dark when thi specy is inact asleep count the numb of fish pres and estim their siz thi method was us in an estu and comp with act beam trawl dan sein scub vis count and pass mult panel gillnet pot sabik jig bait underw video fish sampl method the duv detect a wid snap siz rang cm which from around cm and up appear to repres absolv abund estim for snap cm and below dens estim wer less than thos obtain by fin mesh beam trawl which sampl snap down to mm fork leng rec settl from the plankton tot duv estim of snap abund cm within thi estuarin system wer ± standard er comp to ± by beam trawl for snap cm and larg and old the duv pop estim for the harbo was ± thes larg snap wer not vuln to the beam trawl whil dan sein sampl return estim of fish depend on the swept are assum us non of the pass method wer abl to provid rel or absolv estim of the overal snap pop siz and each return strongly skew snap leng frequ the duv was also abl to collect detail imagery of seaflo habit feat at the spat scal of both sampl transect and individ sleep fish thi combin of new technolog and spec fish behavio sleep inert on the seaflo off a sign new sampl tool for assess absolv fish abund and assocy pop siz structures ther is now a strong and ongo foc by the marin sci and man commun on seaflo habit map and assocy geograph inform system gis resourc inv the addit of night deploy duv sampl into such field deploy off sign addit fish habit inform gain to be mad within thes framework at littl addit cost,new,0.7713336987082022,0.712459609985248,0.6677439233895676,0.6333091275914596,0.6061118792308534,0.5842142007408224,0.5664246293690143,0.5520538093784825,0.5408319336786511,0.5329665378159486,0.5296446189931037
238,fish_australasia,Effect of predator-prey and competitive interactions on size at emergence in the black-lip abalone Haliotis rubra in a Tasmanian MPA,"Following more than a decade of protection from fishing activity, the direct and indirect effects of fishing on benthic community structure are becoming apparent inside no-take marine protected areas (MPAs) on Tasmania's east coast. Gradual increases in the abundance and average size of putative abalone predators inside the no-take Maria Island Marine Reserve (MIMR) have coincided with increases in the minimum size of the emergent abalone Haliotis rubra. This suggests that the threat of predation may influence the structuring of abalone populations. The abundance of emergent abalone was negatively associated with predator abundance, especially the rock lobster Jasus edwardsii, inside the MPA and in adjacent fished areas. Abalone leave cryptic habitat at smaller sizes in fished areas compared to abalone inside the MPA. Although the patterns in abalone size at emergence (SAE) were strongly correlated with rock lobster abundance and average size, the abundance of other predators (demersal predatory fish and crabs) or competitors (sea urchins) did not influence the patterns in abalone SAE. However, predation mortality in isolation could not account for the differences we observed in abalone size frequency distributions between MPA and adjacent fished locations. We suggest that a combination of factors including predation, intra and interspecific competitive interactions are responsible for patterns in abalone SAE. © Inter-Research 2008.",10.3354/meps07521,2-s2.0-53549126882,46,0.753599365,1,effect of pred prey and competit interact on siz at emerg in the black lip abalon haliot rubr in a tasm mpa follow mor than a decad of protect from fish act the direct and indirect effect of fish on benth commun structure ar becom app insid no tak marin protect area mpa on tasman s east coast grad increas in the abund and av siz of put abalon pred insid the no tak mar island marin reserv mimr hav coincid with increas in the minim siz of the emerg abalon haliot rubr thi suggest that the threat of pred may influ the structuring of abalon pop the abund of emerg abalon was neg assocy with pred abund espec the rock lobst jas edwardsi insid the mpa and in adjac fish area abalon leav crypt habit at smal siz in fish area comp to abalon insid the mpa although the pattern in abalon siz at emerg sae wer strongly correl with rock lobst abund and av siz the abund of oth pred demers pred fish and crab or competit sea urchin did not influ the pattern in abalon sae howev pred mort in isol could not account for the diff we observ in abalon siz frequ distribut between mpa and adjac fish loc we suggest that a combin of fact includ pred intr and interspec competit interact ar respons for pattern in abalon sae,new,0.7910141229413178,0.7225663804424867,0.6676587634686743,0.6236061413614514,0.5874470170918982,0.557033674772014,0.5308734279841045,0.507888347461702,0.4872283006640641,0.46808402217310163,0.44945916887336085
248,fish_australasia,"Fish and the Barmah-Millewa Forest: History, status and management challenges","The Barmah-Millewa Forest is a large river red gum forest on the Murray River floodplain, well known for its ecological significance, particularly for waterbird breeding. Historically, a wide variety of native fish were abundant in the region, and they were an important component of the diet of the local Aboriginals. The region also quickly became the focus of a large commercial fishing enterprise after European settlement. Media records of the day suggest that the weekly catch varied from one to six tonnes of fish, mainly Murray cod (Maccullochella peelii peelii). Catches of native fish soon began to decline, and combined with the later effects of other factors such as river regulation, native fish populations declined rapidly to present day levels. Today, whilst the Forest's fish fauna has been reduced in abundance and diversity and introduced species are common, the Forest remains an important area for native fish. This paper discusses historical accounts and the current status of fish fauna in the region, and highlights a number of the specific challenges pertaining to the sustainable management and rehabilitation of native fish populations in the region.",,2-s2.0-33644553890,110,0.7527530240000001,1,fish and the barmah millew forest hist stat and man challeng the barmah millew forest is a larg riv red gum forest on the murray riv floodplain wel known for it ecolog sign particul for waterbird bree hist a wid vary of nat fish wer abund in the reg and they wer an import compon of the diet of the loc aborigin the reg also quick becam the foc of a larg commerc fish enterpr aft europ settl med record of the day suggest that the week catch vary from on to six ton of fish main murray cod maccullochell peeli peeli catch of nat fish soon beg to declin and combin with the lat effect of oth fact such as riv reg nat fish pop declin rapid to pres day level today whilst the forest s fish faun has been reduc in abund and divers and introduc specy ar common the forest remain an import are for nat fish thi pap discuss hist account and the cur stat of fish faun in the reg and highlight a numb of the spec challeng pertain to the sustain man and rehabilit of nat fish pop in the reg,new,0.8098498141540674,0.7584632918671711,0.7175815475472527,0.6844084584316356,0.6566529384445817,0.6327565953696278,0.6116307714059327,0.5924300397261756,0.5743678685821277,0.5564436098914968,0.5369154161483467
256,fish_australasia,"Distribution, abundance and biology of the smalltooth sandtiger shark Odontaspis ferox (Risso, 1810) (Lamniformes: Odontaspididae)","The smalltooth sandtiger shark, Odontaspis ferox, has a cosmopolitan distribution across warm temperate and tropical waters, and although essentially demersal, it has also been captured pelagically in mid-ocean. The species often occurs inshore at steeply shelving coastal and insular locations, and has now been identified by divers at eight widely separated shallow water sites. In the Southern Hemisphere, most O. ferox were caught by trawl on the continental slope, where its bathic range was extended to at least 880 m. Large specimens (>200 cm TL) were found across the whole depth range, but almost all juveniles were caught between 200 and 600 m. The largest recorded male was 344 cm TL, and female 450 cm TL. The few biological data suggest that size at maturity for males is around 200-250 cm TL, and for females 300-350 cm. No pregnant females were recorded but size at birth is probably about 100 cm TL. Nowhere has the species been found in large numbers. Survey and commercial catch data from south-east Australian trawl grounds suggest that numbers of O. ferox there have declined since the advent of deepwater commercial trawling in the 1970s. In areas of steep untrawlable terrain, increased gill-netting and longlining are likely to impact on local populations, with mature individuals being particularly vulnerable. Although O. ferox is not specifically targeted by commercial fishing activities, its likely very low fecundity make it susceptible to local extirpation, even at seemingly small capture rates. This species is protected off New South Wales and is considered "" vulnerable"" globally, by the World Conservation Union (IUCN). © 2007 Springer Science+Business Media, Inc.",10.1007/s10641-007-9193-x,2-s2.0-36849057037,7,0.752444772,1,distribut abund and biolog of the smalltoo sandtig shark odontasp ferox risso lamniform odontaspidida the smalltoo sandtig shark odontasp ferox has a cosmopolit distribut across warm temp and trop wat and although ess demers it has also been capt pel in mid oc the specy oft occ insh at steeply shelv coast and insul loc and has now been ident by div at eight wid sep shallow wat sit in the southern hemisph most o ferox wer caught by trawl on the contin slop wher it bath rang was extend to at least m larg specim cm tl wer found across the whol dep rang but almost al juvenil wer caught between and m the largest record mal was cm tl and fem cm tl the few biolog dat suggest that siz at mat for mal is around cm tl and for fem cm no pregn fem wer record but siz at bir is prob about cm tl nowh has the specy been found in larg numb survey and commerc catch dat from sou east aust trawl ground suggest that numb of o ferox ther hav declin sint the adv of deepw commerc trawl in the s in area of steep untrawl terrain increas gil net and longlin ar lik to impact on loc pop with mat individ being particul vuln although o ferox is not spec target by commerc fish act it lik very low fecund mak it suscept to loc extirp ev at seem smal capt rat thi specy is protect off new sou wal and is consid vuln glob by the world conserv un iucn,new,0.8025474912209221,0.7475073776590985,0.7043021884906546,0.6701502658524804,0.6425600103896325,0.6198589325080719,0.600983026916026,0.5852974456657536,0.5725338861497112,0.5628606055315175,0.557352878075277
267,fish_australasia,"Growth, diet, movement, and abundance of adult banded kokopu (Galaxias fasciatus) in five Coromandel, New Zealand streams","Banded kokopu populations were surveyed seasonally over 1 year in five Coromandel streams to determine the influence of food supply on diet, growth, abundance, and movement. Streams with high benthic invertebrate abundance and drift of aquatic origin had high fish abundance. However, terrestrial drift was the dominant food for adult banded kokopu over all seasons and streams, on average comprising 75% of their diet by number and 89% by weight. Annual growth rates of tagged individuals ranged from 3 mm to 16.5 mm, with smaller fish growing faster than large fish. Low growth rates of large fish were consistent with the recapture of a fish that had only grown from 195 mm to 215 mm in 7 years. Our observations confirmed the strong association between banded kokopu, pool habitat, and cover, and also indicated that high fish abundance restricted growth rates and movement and increased interaction. © 2005, Copyright Taylor & Francis Group, LLC.",10.1080/00288330.2005.9517362,2-s2.0-22944477698,20,0.7519238970000001,0,grow diet mov and abund of adult band kokopu galaxia fasciat in fiv coromandel new zealand streams band kokopu pop wer survey season ov year in fiv coromandel streams to determin the influ of food supply on diet grow abund and mov streams with high benth invertebr abund and drift of aqu origin had high fish abund howev terrest drift was the domin food for adult band kokopu ov al season and streams on av compr of their diet by numb and by weight an grow rat of tag individ rang from mm to mm with smal fish grow fast than larg fish low grow rat of larg fish wer consist with the recapt of a fish that had on grown from mm to mm in year our observ confirm the strong assocy between band kokopu pool habit and cov and also ind that high fish abund restrict grow rat and mov and increas interact,new,0.7731696328447643,0.6996915368188418,0.6412286060201643,0.594642796705361,0.5567395302273801,0.5252444306784273,0.49860328592355524,0.47574096909383257,0.4559050051025428,0.43854254341948284,0.4232586240590699
