,EID,X__1,Unnamed: 0,Authors,Author(s) ID,Title,Year,Source title,DOI,Link,Abstract,Document Type,Source,p,Relevance_std,Relevance_ranked,X__2,Timespan_std,Timespan_ranked,Relevance_ranked_mod,Timespan_ranked_mod,Scopus_index,Present_in_training_docs
65,2-s2.0-45449083680,24,24,"Michelsen-Heath S., Gaze P.",7102509969;6603137396;,"Changes in abundance and distribution of the rock wren {Xenicus gilviventris) in the South Island, New Zealand",2007,Notornis,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-45449083680&partnerID=40&md5=37373d7196da5f6e5e8e2e7cebdd32f9,"We collected and collated more than 2100 records of the rock wren Xenicus gilviventris, covering the period 1912-2005. These records allowed past and present distribution patterns to be mapped and compared. Areas from which birds have apparently disappeared were identified. The rock wren was common once on mountain ranges along or close to the Southern Alps, South Island, New Zealand, but has been recorded less frequently in many areas after 1980. More numerous records from some areas and during some decades could have resulted from differences in search effort and from inconsistency in record keeping. Nevertheless, there were consistent anecdotal accounts of decline, evidence of predation by stoats and mice, unsuccessful searches in previous strongholds and the recent extinction of 5 confamilial species which indicate that the rock wren should be regarded as a threatened species. © The Ornithological Society of New Zealand, Inc.",Article,Scopus,0.63646515,NA,NA,NA,NA,NA,,,25,NA
83,2-s2.0-67349245464,81,81,"Gan X., Cai Y., Choi C., Ma Z., Chen J., Li B.",35901909300;25947330600;15768764000;35253939400;7501879668;36917278500;,"Potential impacts of invasive Spartina alterniflora on spring bird communities at Chongming Dongtan, a Chinese wetland of international importance",2009,"Estuarine, Coastal and Shelf Science",10.1016/j.ecss.2009.03.026,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349245464&doi=10.1016%2fj.ecss.2009.03.026&partnerID=40&md5=1bb9f673c706bc1e643be4e697ef8bf6,"Invasive smooth cordgrass (Spartina alterniflora, hereafter Spartina) has been expanding rapidly in the estuarine wetlands at Chongming Dongtan (East China) at the expense of native sea-bulrush (Scirpus mariqueter, hereafter Scirpus) and common reed (Phragmites australis, hereafter Phragmites). To examine the potential impacts of the Spartina invasion on bird diversity, we compared the abundance and species richness of birds in habitats created by Spartina, Phragmites, Spartina mixed with Phragmites, Scirpus, and the bare intertidal zone at Chongming Dongtan in spring 2008. Most birds were recorded in the native habitats, with songbirds and breeding birds being most abundant in the Phragmites habitats, and waterbirds and migrants being most abundant in the Scirpus habitats and bare intertidal zone. Both species number and population densities of birds were lower in the exotic Spartina habitats than in the other four habitats. Although some songbirds and breeding birds used the Spartina-invaded habitats, and even preferred Spartina-invaded habitats to Scirpus habitats and bare intertidal zone, their densities were lower in the Spartina-invaded habitats than in the native Phragmites habitats. This might have resulted from the dense Spartina stands restricting bird movement and providing insufficient useable food for most birds. We conclude that the spread of exotic Spartina has negative impacts on local bird communities. Because Chongming Dongtan is an important stopover site for energy replenishment of shorebirds in the East Asian-Australasian Flyway, urgent measures are needed to control further spread of Spartina and to restore the native habitats for birds. © 2009 Elsevier Ltd. All rights reserved.",Article,Scopus,0.633101713,NA,NA,NA,NA,NA,,,82,NA
43,2-s2.0-33846450258,15,15,"Manning A.D., Lindenmayer D.B., Barry S.C., Nix H.A.",7101816418;35510108300;7102878734;7004237717;,Large-scale spatial and temporal dynamics of the vulnerable and highly mobile superb parrot,2007,Journal of Biogeography,10.1111/j.1365-2699.2006.01603.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846450258&doi=10.1111%2fj.1365-2699.2006.01603.x&partnerID=40&md5=ecc9693aee52e9d2b00b0275cffddb34,"Aim: To investigate the spatial and temporal dynamics of the vulnerable and highly mobile superb parrot (Polytelis swainsonii) across its range in south-eastern mainland Australia. Location: South-eastern Australia (27°-37°S latitude and 141°-151°E longitude). Methods: We used generalized additive models (GAMs) to model time-specific bird atlas occurrence data against time-specific plant productivity data, plus a range of environmental predictor variables. We then examined the effects of environmental variables on the temporal and spatial patterns of predicted abundance and distribution of the superb parrot using a correlative mapping approach. Results: Key findings from GAM analysis were: (1) there was a strong positive relationship between abundance and plant productivity in all regions, but (2) the response of abundance to other predictor variables often differed between regions. Correlative mapping predictions of the abundance and distribution of the superb parrot also indicated that: (1) predicted abundance varied through time and space, (2) predicted abundance sometimes decreased in all regions, but at other times some regions had high abundance when others had low, and (3) changes in plant productivity (and therefore climate) were associated with this variation. Main conclusion: The superb parrot favours productive landscapes that are also favoured for agriculture. Movements appear to be associated with seasonal and year to year climate variability. Thus, variation in the recorded abundance of the superb parrot may mask population trends, suggesting that existing population estimates are unreliable. Also, high abundances in some areas, and at some times, may reflect deteriorating habitat conditions elsewhere rather than species recovery. Temporal variability in the distribution of the superb parrot makes it difficult to identify specific drought refugia. Consequently, through time, as key habitat continues to deteriorate, the species will become increasingly vulnerable and threatened. Whole-landscape habitat conservation and restoration strategies are therefore needed to sustain superb parrot populations in the long-term. © 2007 The Authors.",Article,Scopus,0.632853398,1,NA,NA,15,NA,,,16,NA
84,2-s2.0-67649946800,25,25,"Kath J., Maron M., Dunn P.K.",55387580400;8619526000;7401710282;,Interspecific competition and small bird diversity in an urbanizing landscape,2009,Landscape and Urban Planning,10.1016/j.landurbplan.2009.02.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649946800&doi=10.1016%2fj.landurbplan.2009.02.007&partnerID=40&md5=b937ce4a1b6819e2969cac37bb588731,"Throughout eastern Australia, fragmentation and modification of eucalypt woodlands are causing declines in populations of woodland-dependent small passerines. Although agriculture is a major factor in these land use changes, development of peri-urban areas is also driving the simplification of habitat structure through removal of both native and weedy understorey species and the subdivision of remnant habitat. This study investigated the influence of habitat modification and fragmentation on birds in an urbanizing area of south east Queensland, Australia. The influence of spatial factors, such as surrounding vegetation cover, was considered alongside that of site-level habitat factors (vegetation structure) including interspecific competition from the noisy miner (Manorina melanocephala). Spatial factors did not influence the abundance and species richness of small passerines, a group of conservation concern. However, site-level factors, specifically shrub density and interspecific competition from the noisy miner, had a substantial influence on small passerine species richness and abundance. The density of shrubs (which consisted mainly of the introduced weed Lantana camara) had a strong positive relationship with small passerines while the abundance of noisy miners had a strong negative influence. Consequently, protection of vegetation with an intact shrub layer in this developing area is essential for many small birds of conservation significance. Removal of weedy understorey plants should be accompanied by replacement with native shrubs. The results of the study emphasize that factors other than the spatial distribution of vegetation in the landscape need to be considered in order to develop appropriate conservation strategies. © 2009 Elsevier B.V. All rights reserved.",Article,Scopus,0.632464177,NA,NA,NA,NA,NA,,,26,NA
37,2-s2.0-33750147939,32,32,"White P.C.L., King C.M.",55911963100;7401525272;,Predation on native birds in New Zealand beech forests: The role of functional relationships between Stoats Mustela erminea and rodents,2006,Ibis,10.1111/j.1474-919X.2006.00579.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750147939&doi=10.1111%2fj.1474-919X.2006.00579.x&partnerID=40&md5=fba1e3e9ddb78294e20ad5c76bd4ed2d,"In the Holarctic, predation by mustelids on birds is often linked to population cycles of rodents (especially voles and lemmings) because birds may be buffered against mustelid predation at high rodent densities. By contrast, interguild relationships between introduced mustelids and rodents can have very different consequences for native birds in ecosystems where mustelids have been introduced. Here, we consider the interactions between Stoats Mustela erminea, feral House Mice Mus musculus and native birds in New Zealand beech Nothofagus spp. forests. We conclude that buffering to protect birds from Stoat predation normally fails in these systems, because peak populations of mice in these forests are low by Holarctic standards, and mice usually do not become sufficiently abundant to distract increased numbers of Stoats from preying on birds. However, temporary buffering is possible during rare episodes of extreme mouse abundance. © 2006 The Authors.",Article,Scopus,0.631806741,NA,NA,NA,NA,NA,,,33,NA
89,2-s2.0-69549103166,17,17,"Eyre T.J., Maron M., Mathieson M.T., Haseler M.",56240744000;8619526000;6602164542;6508041587;,"Impacts of grazing, selective logging and hyper-aggressors on diurnal bird fauna in intact forest landscapes of the Brigalow Belt, Queensland",2009,Austral Ecology,10.1111/j.1442-9993.2009.01979.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-69549103166&doi=10.1111%2fj.1442-9993.2009.01979.x&partnerID=40&md5=6694c1eda929c560dd9be4230486a857,"The impact of forest management on diurnal bird assemblages and abundance was investigated in contiguous tracts of eucalypt forest in the Brigalow Belt Bioregion, south central Queensland. Sites were located across three levels of livestock grazing intensity and three levels of selective logging intensity within the most extensive habitat type, Corymbia citriodora-dominant forest. We recorded a high rate of incidence and large numbers of the hyper-aggressive noisy miner Manorina melanocephala (Passeriformes: Meliphagidae) at the majority of our survey sites, a phenomenon rarely reported in non-cleared landscapes. As shown by numerous studies in fragmented landscapes, the distribution of this species in our study had a substantial negative effect upon the distribution of small passerine species. Noisy miners exerted the strongest influence upon small passerine abundance, and masked any forest management effects. However, key habitat features important for small passerines were identified, including a relatively high density of large trees and stems in the midstorey. Selective logging appeared to exert a minimal effect upon noisy miner abundance, whereas grazing intensity had a profound, positive influence. Noisy miners were most abundant in intensively grazed forest with minimal midstorey and a low volume of coarse woody debris. Higher road density in the forest landscape also corresponded with increased numbers of noisy miners. Reduction in grazing pressure in Brigalow Belt forests has the potential to benefit small passerine assemblages across large areas through moderating noisy miner abundance. The strong relationship between noisy miners and small passerines suggests that noisy miner abundance could act as an easily measured indicator of forest condition, potentially contributing to monitoring of forest management outcomes. © 2009 Ecological Society of Australia.",Article,Scopus,0.629720442,0,NA,NA,15,NA,,,18,NA
33,2-s2.0-33745650934,64,64,"Towns D.R., Atkinson I.A.E., Daugherty C.H.",6603727004;7005678386;7006324578;,Have the harmful effects of introduced rats on islands been exaggerated?,2006,Biological Invasions,10.1007/s10530-005-0421-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745650934&doi=10.1007%2fs10530-005-0421-z&partnerID=40&md5=4d1fa07f217c66e0e8af3f2d61ab6bce,"Introduced rats are now being eradicated from many islands. Increasingly, these eradications are contested by activists claiming moral, legal, cultural, historic or scientific reasons and poorly documented evidence of effects. We reviewed the global literature on the effects of rats on island flora and fauna. We then used New Zealand as a case study because of its four-decade history of rat eradications and many detailed and innovative studies of how rats affect native species. These include use of exclosures, local manipulations of rat populations, video surveillance, and measurements of responses following eradications. The most intensive studies have been on the Pacific rat (Rattus exulans), a small South-East Asian species spread by Polynesians throughout the Pacific. These and the more recently introduced Norway rat (R. norvegicus) and ship (roof) rat (R. rattus) suppress some forest plants, and are associated with extinctions or declines of flightless invertebrates, ground-dwelling reptiles, land birds, and burrowing seabirds. On islands off France, Norway rats are also implicated in declines of shrews. Globally, ship rats were associated with declines or extinctions of the largest number of indigenous vertebrate species (60), including small mammals such as deer mice and bats. Effects of rats on forest trees and seabird populations are sufficiently pervasive to affect ecosystem structure and function. However, the data are patchy. Deficiencies in our knowledge would be reduced by documenting distribution and abundance of indigenous species before and after eradications. Comprehensive measurements of the responses of indigenous species to rat eradications would enable the development of testable models of rat invasion effects. © Springer 2006.",Article,Scopus,0.629058535,NA,NA,NA,NA,NA,,,65,NA
44,2-s2.0-33846504991,45,45,"Freiberg M., Turton S.M.",6603671846;6701772604;,"Importance of drought on the distribution of the birds nest fern, Asplenium nidus, in the canopy of a lowland tropical rainforest in north-eastern Australia",2007,Austral Ecology,10.1111/j.1442-9993.2007.01732.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846504991&doi=10.1111%2fj.1442-9993.2007.01732.x&partnerID=40&md5=ebf9191eec0affa92df266c22bd68bdc,"The birds nest fern, Asplenium nidus, contributes greatly to the epiphytic biomass in the canopies of both south-east Asia and tropical north Queensland rainforests. It is generally believed that their abundance and their capacity to store water is an important feature for habitat fragmentation in the canopy. We investigated the microclimate of A. nidus and the effects of severe drought periods on the A. nidus population over a 20-year period, hypothesizing that water availability is the most important factor controlling the population under drought conditions. One of two neighbouring A. nidus plants of the same size and age was irrigated artificially before, during and after a significant dry period in 2000. By monitoring the microclimate within and around both ferns we were able to estimate that four continuous weeks of rainless weather completely dried out the accumulated humus of the non-irrigated A. nidus fern. Prolonged dry periods were shown to kill the roots of A. nidus, which attach the fern to the bark and eventually the affected A. nidus on verticals stems fell to the ground. Periods longer than 8 weeks may even kill adult plants sitting in more protected branch forks. Analysis of the whole A. nidus population within the 1-ha Canopy Crane plot and the determination of the morphological age of all plants enabled an evaluation of the historical development of the population. The oldest plant originated in 1985, just 1 year after the longest recorded drought for the site. We suspect that the 1984 drought killed every A. nidus plant within the study plot. Years with low recruitment coincide with years with long drought periods. © 2007 Ecological Society of Australia.",Article,Scopus,0.622588753,NA,NA,NA,NA,NA,,,46,NA
49,2-s2.0-34248198420,87,87,Craig M.D.,7103269712;,"The short-term effects of edges created by forestry operations on the bird community of the jarrah forest, south-western Australia",2007,Austral Ecology,10.1111/j.1442-9993.2007.01710.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248198420&doi=10.1111%2fj.1442-9993.2007.01710.x&partnerID=40&md5=62e8cec4d5721758e09f35c371641687,"Forestry operations in jarrah forests of south-western Australia use two types of selective logging, gaps which remove 85-95% of basal area and shelterwoods which remove 40-60% of basal area. These operations create considerable lengths of forestry edge (edges between logged and unlogged forest) each year, but their impact on the avifauna of the jarrah forest is unknown. Changes in bird density were examined along edges created by forestry operations in jarrah forests using a BACI design experiment. Bird densities were estimated on 1-ha plots that were surveyed three times per season, in three seasons both before and after logging. There was no evidence of edge effects at the community level; overall bird density and species richness did not changes along forestry edges. Scarlet robin (Petroica multicolor) abundance increased significantly along both gap and shelterwood edges, relative to controls. Apart from a probably spurious increase in density along gap edges by red-winged fairy-wrens (Malurus elegans), no other species showed a significant change in density along edges. There was also no difference in responses to gap and shelterwood edges, despite gaps removing more basal area than shelterwoods, suggesting that response to forestry edges in the jarrah forest may be threshold dependent, rather than increasing with increasing intensity of logging operations. Comparisons with other studies examining density changes along forestry edges in south-western Australia suggest that density changes observed in this study are short-term in nature. The limited density change in avifauna along forestry edges is probably because selective logging practices were examined instead of clear-felling. Studies in the literature indicate that this pattern is likely to be true for many forest ecosystems. © 2007 Ecological Society of Australia.",Article,Scopus,0.620589744,NA,NA,NA,NA,NA,,,88,NA
24,2-s2.0-27644529473,75,75,"Kennedy S.J., Tzaros C.L.",57197665807;9133644600;,Foraging ecology of the Swift Parrot Lathamus discolor in the box-ironbark forests and woodlands of Victoria,2005,Pacific Conservation Biology,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-27644529473&partnerID=40&md5=e232bf219129e4275c3a5407e28c3322,"The foraging ecology of the Swift Parrot Lathamus discolor in the box-ironbark forests and woodlands of Victoria was investigated over three years. We sought to identify features that characterized Swift Parrot foraging habitats. A total of 159 foraging sites was found, mainly in box-ironbark forests or nearby woodlands, and were located at a disproportionately high frequency on drainage lines, and a correspondingly low frequency on ridges. The species was observed foraging on 12 eucalypt and one Acacia species, but more than 90% of observations were of birds using Red Ironbark Eucalyptus tricrpa, Mugga Ironbark E. sideroxylon, Yellow Gum E. leucoxylon or Grey Box E microcarpa. Nectar, lerp and other food from eucalypt foliage were frequent dietary items. Foraging and random sites were broadly similar in tree size-class structure. However, Swift Parrots selected trees in larger size classes for foraging more often than expected given the relative abundance of such trees. Larger trees flowered more reliably across the study area in all years. The habitat of the Swift Parrot in the study area is extensively fragmented and degraded, and management to increase the density of larger trees is recommended. We found considerable between-year variation in regional distribution and relative use of principal tree species. The five identified regions within the study area all supported a significant percentage of the population in at least one of the three years. As a result, recovery measures will need to target important sites across the geographical extent of the study area.",Article,Scopus,0.617776816,NA,NA,NA,NA,NA,,,76,NA
67,2-s2.0-46149083279,97,97,Abbott I.,7004506235;,Historical perspectives of the ecology of some conspicuous vertebrate species in south-west Western Australia,2008,Conservation Science Western Australia,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-46149083279&partnerID=40&md5=ff72855d452e7c1b9488f35844f0fc28,"This paper, an integration of history, ecology and zoogeography, is based on a comprehensive search for firsthand (eyewitness) information from navigators' and explorers' journals (1658-1875), colonists' accounts (1829-1889) and later settlers' records and oldtimers' recollections (1890-2006). Pertinent data for 37 conspicuous vertebrate species (10 bird, 26 mammal and 1 snake species) were collated, analysed, and integrated with more recent scientific information. Much of the information discovered in colonial records and obtained from interviews with oldtimers has been neglected by zoologists and ecologists. The original distributional limits of many of the species studied were thus clarified and redetermined. Detailed information is also provided on the history of the introduction of 14 mammal species into south-west WA, in order to assess their potential contribution to the extinction of native vertebrate species. The introduction, spread and density in bushland of commensal and livestock species does not correlate with the chronology of declines of native species. Changes in geographical distrbution of species were assessed against an interpretive framework of 29 factors, and based on this analysis, a conceptual model (termed the 'fusion' model) of mammal declines and extinctions in south-west and adjacent parts of WA since European settlement is proposed. The reconstructed sequence of events commenced in the 1880s, with declines being caused by disease (10 species estimated to have become totally extinct in WA and 8 species abruptly reduced in abundance and distribution). Another 12 species subsequently reached near-extinction status, following establishment of the fox in the 1920s. Trapping of some species for their fur and accidental poisoning by rabbit baits contributed to local extinctions but were not finally decisive factors. The conceptual framework adopted, based on detailed examination of the information discovered, recognizes three tiers of relevant factors. Only one or two main factors operate at one time, with some of the remaining factors acting in a subsidiary way, and sometimes concurrently or sequentially. Dominant factors are not necessarily the same for each species. Factors usually affected species adversely. South-west WA, despite being settled by Europeans earlier than most other parts of Australia, experienced a stagnant economy, slow population growth and hence minimal clearance of the original vegetation until the 1890s. The anthropogenic factors identified as significant in the decline and depletion of the native fauna, together with an understanding of their correct sequence of operation, provide a historically appropriate conceptual model that may be applicable elsewhere in Australia. The baseline data and historical accounts provide a resource for specialists working on particular species, and include much new material relating to the pelt industry and pest control activities. © The Government of Western Australia, 2008.",Article,Scopus,0.617665422,NA,NA,NA,NA,NA,,,98,NA
112,2-s2.0-84985370822,116,116,Lincoln G.A.,57191002831;,Bird counts either side of Wallace's Line,1975,Journal of Zoology,10.1111/j.1469-7998.1975.tb02238.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84985370822&doi=10.1111%2fj.1469-7998.1975.tb02238.x&partnerID=40&md5=1de7aca275179c9655dd12db67f8e063,"Bird counts were made on the islands of Java, Bali, Lombok and Sumbawa during a 16 day study in September 1973 in order to compare bird populations either side of Wallace's Line (running between Bali and Lombok). Evidence was collected which showed that the two westerly islands of Java and Bali share a relatively similar bird fauna, but this differs noticeably from the bird life found more to the east. The conspicuous faunal break which occurs between Bali and Lombok appears to represent a transition from a rich fauna associated with the large continental island of Java, to a somewhat impoverished fauna of the outlying oceanic islands. Marked differences in habitat on the four islands were considered to be primarily important in dictating this change. Using frequency and abundance estimates for the different bird families it was shown that Java and Bali have a preponderance of Oriental (Asian) birds while Lombok and Sumbawa have more conspicuous Australian elements. However, when the presence or absence of species or families alone are considered all four islands have more Oriental types. It seems that a small range of Australian species including honey eaters, wood swallows, zebra finches and parrots are relatively abundant on Lombok and Sumbawa, and are a sufficiently conspicuous feature of the fauna east of Wallace's Line to impress the visitor that he has entered Australasia. The bird counts illustrate some of the changes originally described by A. R. Wallace (1860). Copyright © 1975, Wiley Blackwell. All rights reserved",Article,Scopus,0.616250865,NA,NA,NA,NA,NA,,,117,NA
94,2-s2.0-70350565368,60,60,"Montague-Drake R.M., Lindenmayer D.B., Cunningham R.B.",16643427500;35510108300;7401777589;,Factors affecting site occupancy by woodland bird species of conservation concern,2009,Biological Conservation,10.1016/j.biocon.2009.07.009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350565368&doi=10.1016%2fj.biocon.2009.07.009&partnerID=40&md5=489b7d1740df2162b2862aa077cde1f0,"Significant biodiversity loss is characteristic of agricultural landscapes worldwide. Biodiversity recovery efforts in such landscapes can be hamstrung by a paucity of information on factors affecting species' distributions, particularly for threatened and/or declining species. The temperate woodlands of south-eastern Australia have been extensively modified for agriculture and numerous bird taxa are declining. We have explicitly identified habitat and landscape attributes of woodland remnants affecting site occupancy by 13 woodland bird species of conservation concern. Using case-control data and linear logistic regression, we found that site occupancy for each species was related to both habitat and landscape variables. Habitat variables of particular importance included those in the ground layer (an abundance of leaf litter, an intact surface crust of mosses and lichens and a scarcity of annual grasses) and overstorey (a scarcity of eucalypt dieback and an abundance of mistletoe). Landscape variables strongly affecting site occupancy included the number of paddock trees and the area of native grass within 500 m of a site. Many of our study species were found most often in regrowth remnants. Our findings indicate a gap between current conservation practices and the actual habitat requirements of woodland bird species of conservation concern. Successful management will require protection and/or rehabilitation of the ground layer and overstorey of woodland remnants and sympathetic management of the surrounding landscape. It also will require managers to go beyond current practices of conserving old growth remnants and establishing replantings to maintaining and creating stands of woodland regrowth. Crown Copyright © 2009.",Article,Scopus,0.613298028,NA,NA,NA,NA,NA,,,61,NA
32,2-s2.0-33646874781,74,74,"Glen A.S., Dickman C.R.",7006830359;7102521104;,"Diet of the spotted-tailed quoll (Dasyurus maculatus) in eastern Australia: Effects of season, sex and size",2006,Journal of Zoology,10.1111/j.1469-7998.2006.00046.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646874781&doi=10.1111%2fj.1469-7998.2006.00046.x&partnerID=40&md5=c77c9f4f20606b18991000821b104575,"The diet of spotted-tailed quolls Dasyurus maculatus (Marsupialia: Dasyuridae) in the north-eastern tablelands of New South Wales was investigated by faecal analysis. Medium-sized mammals (500-6999 g) formed the bulk of the faecal content, in terms of both volume and frequency of occurrence. The most frequently consumed vertebrates were the greater glider Petauroides volans, rabbit Oryctolagus cuniculus, bandicoots Perameles nasuta and/or Isoodon macrourus, red-necked pademelon Thylogale thetis, ringtail possum Pseudocheirus peregrinus, and brushtail possums Trichosurus vulpecula and/or T. caninus. Insects were also eaten frequently, but birds and reptiles occurred relatively infrequently in the diet. The seasonal variation in diet was marked, with insects and reptiles being consumed more frequently, and mammals less frequently, in summer than in winter. This seasonal pattern was also mirrored by the relative volumes of mammals and insects consumed. The results obtained here indicate that the spotted-tailed quoll is an opportunistic predator, consuming a wide variety of taxa and apparently varying its diet to take advantage of short-term fluctuations in prey abundance. The extremely high proportion of mammals in the diet identifies D. maculatus as a hypercarnivore, or meat specialist. The importance of tree hollow-nesting mammals in the diet indicates that the preservation of hollow-bearing trees should aid the conservation of D. maculatus. Future dietary studies of the species should sample over extensive time periods and involve concurrent monitoring of prey populations. © 2006 The Authors.",Article,Scopus,0.611018528,NA,NA,NA,NA,NA,,,75,NA
106,2-s2.0-84892683601,104,104,"O'Donnell C.F.J., Williams E.M., Cheyne J.",55365057500;56008888800;6701387245;,Close approaches and acoustic triangulation: Techniques for mapping the distribution of booming Australasian bittern (Botaurus poiciloptilus) on small wetlands,2013,Notornis,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892683601&partnerID=40&md5=89a46b72c52eeebffba4135a0c3c8f94,"Reliable techniques need to be developed for monitoring the distribution and abundance of the endangered Australasian bitern (matuku, Botaurus poiciloptilus). We trialled 2 complementary methods for estimating the number of booming Australasian biterns: acoustic triangulation from fixed listening stations, and using kayaks to quietly approach booming birds. Trials were conducted over 2 booming seasons (2011 and 2012) at Hatuma Lake, Hawkes Bay. The 2 methods gave similar estimates of the number of biterns using Hatuma Lake (2011:8-9 biterns by triangulation and 9-10 biterns by close approaches; 2012:8-9 biterns using triangulation and 7-8 biterns by close approaches). We recommend using close approaches because there appeared to be less count-error or a combination of the 2 methods to estimate numbers of Australasian biterns on small wetlands (< 250 ha). However, neither method appears suitable for larger wetlands if the calls of distant biterns overlap those of close biterns, if observers get saturated by too many calling birds, or if there is insufficient time between calls to estimate distance of calls reliably and reduce the ability to distinguish individuals consistently. © The Ornithological Society of New Zealand, Inc.",Article,Scopus,0.611009081,NA,NA,NA,NA,NA,,,105,NA
31,2-s2.0-33645997682,2,2,"Symonds M.R.E., Johnson C.N.",7102564905;7405667303;,Determinants of local abundance in a major radiation of Australian passerines (Aves: Meliphagoidea),2006,Journal of Biogeography,10.1111/j.1365-2699.2005.01432.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645997682&doi=10.1111%2fj.1365-2699.2005.01432.x&partnerID=40&md5=9f53bf8f9ab70d67d5a7575791e9a5aa,"Aim: To identify the factors that contribute to variation in abundance (population density), and to investigate whether habitat breadth and diet breadth predict macroecological patterns in a suborder of passerine birds (Meliphagoidea). Location: Australia (including Tasmania). Methods: Mean abundance data were collated from site surveys of bird abundance (the Australian Bird Count); range size and latitudinal position data from published distribution maps; and body mass and diet breadth information from published accounts. A diversity index of habitats used (habitat breadth) was calculated from the bird census data. We used bivariate correlation and multiple regression techniques, employing two phylogenetic comparative methods: phylogenetic generalized least squares and independent contrasts. Results: Body mass and latitude were the only strong predictors of abundance, with larger-bodied and lower-latitude species existing at lower densities. Together, however, body mass and latitude explained only 11.1% of the variation in mean abundance. Range size and habitat breadth were positively correlated, as were diet breadth and body mass. However, neither range size, nor habitat breadth and diet breadth, explained patterns in abundance either directly or indirectly. Main conclusions: Levels of abundance (population density) in meliphagoid birds are most closely linked to body mass and latitudinal position, but not range size. As with many other macroecological analyses, we find little evidence for aspects of niche breadth having an effect on patterns of abundance. We hypothesize that evolutionary age may also have a determining effect on why species tend to be rarer (less abundant) in the tropics. © 2006 Blackwell Publishing Ltd.",Article,Scopus,0.610155132,0,NA,NA,5,NA,,,3,NA
1,2-s2.0-0006997847,112,112,Gurr L.,56961088900;,COMMUNAL ROOSTING BEHAVIOUR OF THE AUSTRALASIAN HARRIER CIRCUS APPROXIMANS IN NEW ZEALAND,1968,Ibis,10.1111/j.1474-919X.1968.tb00041.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0006997847&doi=10.1111%2fj.1474-919X.1968.tb00041.x&partnerID=40&md5=f09ad4aeafe8658a31b04fb7c00b42c1,"The Australasian Harrier Circus upproximans habitually roosts communally in New Zealand but not in Australia. As many as 100 birds can occupy a roost in a small area of swamp. They start to assemble about one hour before dark and communal aerial displays in the vicinity of the roost are an integral part of the roosting behaviour. Roosts may be occupied all the year round, non‐breeding birds continuing to roost communally throughout the summer. In New Zealand the habit is neither connected with migration nor is it an anti‐predator device. It is considered that the abundance of food caused by the spread of introduced mammals and the large increase of habitat created by European settlement has built the harrier population up to such a size that the number required to elicit the response of communal roosting occurs at all times of year in most districts. Numbers within individual roosts fluctuate throughout the year and it is suggested that communal displays before roosting may provide the necessary feed‐back for the initiation of population adjustments. Copyright © 1968, Wiley Blackwell. All rights reserved",Article,Scopus,0.607085393,NA,NA,NA,NA,NA,,,113,NA
