,EID,X__1,Unnamed: 0,Authors,Author(s) ID,Title,Year,Source title,DOI,Link,Abstract,Document Type,Source,p,Relevance_std,Relevance_ranked,X__2,Timespan_std,Timespan_ranked,Relevance_ranked_mod,Timespan_ranked_mod,Scopus_index,Present_in_training_docs
139,2-s2.0-77957808354,143,143,"Rittenhouse C.D., Pidgeon A.M., Albright T.P., Culbert P.D., Clayton M.K., Flather C.H., Huang C., Masek J.G., Stewart S.I., Radeloff V.C.",8922615800;6603137431;8270905800;24381932100;7103072934;7004609751;7406879063;7101963685;36789903700;6603785931;,Conservation of forest birds: Evidence of a shifting baseline in community structure,2010,PLoS ONE,10.1371/journal.pone.0011938,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957808354&doi=10.1371%2fjournal.pone.0011938&partnerID=40&md5=9fabad8c781cf93b47a01dbdc03b60ac,"Background: Quantifying changes in forest bird diversity is an essential task for developing effective conservation actions. When subtle changes in diversity accumulate over time, annual comparisons may offer an incomplete perspective of changes in diversity. In this case, progressive change, the comparison of changes in diversity from a baseline condition, may offer greater insight because changes in diversity are assessed over longer periods of times. Our objectives were to determine how forest bird diversity has changed over time and whether those changes were associated with forest disturbance. Methodology/Principal Findings: We used North American Breeding Bird Survey data, a time series of Landsat images classified with respect to land cover change, and mixed-effects models to associate changes in forest bird community structure with forest disturbance, latitude, and longitude in the conterminous United States for the years 1985 to 2006. We document a significant divergence from the baseline structure for all birds of similar migratory habit and nest location, and all forest birds as a group from 1985 to 2006. Unexpectedly, decreases in progressive similarity resulted from small changes in richness (,1 species per route for the 22-year study period) and modest losses in abundance (228.7-210.2 individuals per route) that varied by migratory habit and nest location. Forest disturbance increased progressive similarity for Neotropical migrants, permanent residents, ground nesting, and cavity nesting species. We also documented highest progressive similarity in the eastern United States. Conclusions/Significance: Contemporary forest bird community structure is changing rapidly over a relatively short period of time (e.g., 22 years). Forest disturbance and forest regeneration are primary factors associated with contemporary forest bird community structure, longitude and latitude are secondary factors, and forest loss is a tertiary factor. Importantly, these findings suggest some regions of the United States may already fall below the habitat amount threshold where fragmentation effects become important predictors of forest bird community structure.© 2010 Rinderknecht et al.",Article,Scopus,0.637413421,NA,NA,NA,NA,NA,,,144,NA
193,2-s2.0-84925016635,65,65,"Gómez C., Gómez-Bahamón V., Cárdenas-Ortíz L., Bayly N.J.",25924358100;56556953900;56556905700;16506280300;,Distribution of nearctic-neotropical migratory birds along a South American elevation gradient during spring migration,2015,Wilson Journal of Ornithology,10.1676/14-017.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925016635&doi=10.1676%2f14-017.1&partnerID=40&md5=eb6dcf1ba670965fe7f1347745cc9787,"The Sierra Nevada de Santa Marta in northern Colombia has been identified as a critical spring stopover site for at least one Neotropical migratory bird species prior to crossing the Caribbean sea on migration. The strategic location of the Sierra suggests that other South American wintering migrants may stopover there, but no information is available on the migrant community during spring or how they distribute themselves between habitats and across the broad elevational gradient. Here, we present species richness and densities of migratory landbirds obtained through standardized census and captures along an elevation gradient (100-2,100 m) covering two habitats, forest and shade coffee, during two consecutive spring migrations. The migrant community (~39 species) showed a peak in species richness and abundance at mid elevations (700-1,700 m), mirroring the pattern often observed in communities of resident Neotropical birds. However, individually the abundance of the commonest species peaked at different elevations and showed high annual variability. We also found within-species differences in density between shade-coffee and forest at the same elevation, possibly reflecting differences in habitat quality for some species. Factors such as food availability and predation risk are expected to be critical in shaping the distribution of migrants during stopover, and further research is required to identify the drivers of the observed elevational patterns. This study contributes to our knowledge of the life histories of migrants during stopover and highlights the habitats and elevations where conservation measures would protect the highest number of species and individuals at a South American stopover site. © 2015 by the Wilson Ornithological Society.",Article,Scopus,0.637205206,NA,NA,NA,NA,NA,,,66,NA
27,2-s2.0-0032965790,186,186,"Whitaker D.M., Montevecchi W.A.",7101899889;7003782139;,"Breeding bird assemblages inhabiting riparian buffer strips in Newfoundland, Canada",1999,Journal of Wildlife Management,10.2307/3802498,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032965790&doi=10.2307%2f3802498&partnerID=40&md5=8c33fb68e12bb476b5783d931230b207,"Throughout most of the North American boreal forest, riparian buffer strips are left during clear-cutting. Although this practice is considered a means to reduce adverse effects of timber harvesting on terrestrial fauna, little research has been conducted to quantify the extent to which buffer strips are used by wildlife. We compared breeding bird assemblages (grouped into 5 habitat guilds) in undisturbed shoreline habitats with those in 20-50-m-wide riparian buffer strips in balsam fir (Abies balsamea) forests on insular Newfoundland, Canada. Total avian abundance was higher along buffer strips than undisturbed shorelines because of a greater abundance of ubiquitous species and species associated with clearcut edge habitats. Abundances of forest generalist, interior forest, and riparian species were similar between buffers and controls. Riparian buffer strips provided habitat for a diverse avian assemblage and maintained many riparian and woodland species in areas of intensive clearcutting. Counts of riparian species did not increase in wider buffers, likely due to their association with habitats adjacent to water, which do not increase in proportion to strip width. Total numbers of interior forest birds, many species of which may be declining in northeastern North America, may increase in wider buffers, but these species were rare even in the widest strips sampled (40-50 m) when compared to local interior forest habitat. Furthermore, 3 of 6 species in the interior forest guild were not observed in any buffer strip. While riparian conservation is essential, separate but complementary conservation strategies clearly are required to protect riparian and interior forest species.",Article,Scopus,0.635917593,NA,NA,NA,NA,NA,,,187,NA
31,2-s2.0-0033131422,203,203,"Parresol B.R., Devall M.S., Barry R.X.",6601933772;6602622803;57197699074;,"Silvicultural considerations in light of population trends for neotropical migratory birds with special reference to the Kisatchie National Forest, Louisiana",1999,NCASI Technical Bulletin,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033131422&partnerID=40&md5=d0bb90b186cfc7994a67f60dd1a93279,"Silvicultural practices can have a direct bearing on distribution and abundance of neotropical migratory birds (NTMB). The Kisatchie National Forest (KNF) of north and central Lousiana has 118 species of NTMB in 9 orders. An analysis of breeding bird survey data for 1966-1989 of these 118 species in Louisiana shows 11 species with no change, 33 with nonsignificant increases, 12 with significant increases, 32 with nonsignificant decreases, and 10 with significant decreases. There was insufficient information to classify 20 species. It is recommended the KNF acquire or increase the percentage of hardwood and/or mixed forests because these habitats are the most suitable for the majority of NTMB of concern, and to decrease the amount of forest edge to reduce nest predation and parasitism of forest-interior species.",Report,Scopus,0.635414386,NA,NA,NA,NA,NA,,,204,NA
54,2-s2.0-0036436310,81,81,"Harris R.J., Reed J.M.",8940671300;35568973700;,Effects of forest-clearcut edges on a forest-breeding songbird,2002,Canadian Journal of Zoology,10.1139/z02-076,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036436310&doi=10.1139%2fz02-076&partnerID=40&md5=0e0e9911800996147c34b007551c0117,"To understand local and regional changes in Neotropical migrant songbird populations it is important to determine whether forest-breeders can use and persist in the dynamic, variegated landscapes created by modern forestry practices. We made detailed observations of a species classified as a mature-forest specialist, the black-throated blue warbler (Dendroica caerulescens), adjacent to clearcut edges and in intact forest in a large industrial forest landscape. We measured reproductive success, habitat use, resource abundance, the potential for inter- and intra-specific competition, and predator densities. Unlike most studies of edge effects, our study showed both positive and negative impacts of associations with edges. We recorded a lower density of potential avian competitors within intact forest, as well as a higher proportion of older male black-throated blue warblers at interior forest sites. In addition, proportionally more fledglings were observed in intact forest. However, males at edge sites had higher pairing success and edges had higher understory density (which is positively associated with reproductive success in other studies), evidence of higher abundance of their primary food source and lower densities of diurnal egg and nestling predators. The net result of these mixed patterns is that males gaining a territory at edge or interior sites appeared to have similar probabilities of producing fledglings.",Article,Scopus,0.634954408,NA,NA,NA,NA,NA,,,82,NA
9,2-s2.0-0030404255,27,27,Thomas L.,9043280000;,Monitoring long-term population change: Why are there so many analysis methods?,1996,Ecology,10.2307/2265653,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030404255&doi=10.2307%2f2265653&partnerID=40&md5=2c6b9db0b134345036fca01104acc653,"Monitoring long-term population change is an integral part of effective conservation-oriented research and management, and is central to the current debate on the status of Neotropical migrant land birds. However, the analysis of count data such as the Breeding Bird Survey is complicated by the subjective nature of trend estimation, and by limitations inherent to extensive, volunteer-based surveys, such as measurement error and missing data. A number of analysis methods have been used that differ in their approach to dealing with these complications and produce different estimates of population change when applied to the same data. There is, however, no consensus as to which method is the most suitable. Many analytical issues remain unresolved, such as model of trend, observer effects, treatment of missing observations, distribution of counts, and data selection criteria. These issues make it difficult to evaluate the relative merits of the methods, although a number of new approaches (nonlinear regression, Poisson regression, estimating equations estimates) offer promising solutions to some problems. I suggest the use of Monte Carlo simulations to empirically test the performance of the methods under realistic, spatially explicit scenarios of population change, and provide an example of the approach.",Article,Scopus,0.632719797,NA,NA,NA,NA,NA,,,28,NA
93,2-s2.0-33847070430,99,99,"Mason J., Moorman C., Hess G., Sinclair K.",7403552217;7005887693;7202009070;7005880481;,Designing suburban greenways to provide habitat for forest-breeding birds,2007,Landscape and Urban Planning,10.1016/j.landurbplan.2006.07.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847070430&doi=10.1016%2fj.landurbplan.2006.07.002&partnerID=40&md5=750bf79046f2180847e8cf1b0f95a925,"Appropriately designed, greenways may provide habitat for neotropical migrants, insectivores, and forest-interior specialist birds that decrease in diversity and abundance as a result of suburban development. We investigated the effects of width of the forested corridor containing a greenway, adjacent land use and cover, and the composition and vegetation structure within the greenway on breeding bird abundance and community composition in suburban greenways in Raleigh and Cary, North Carolina, USA. Using 50 m fixed-radius point counts, we surveyed breeding bird communities for 2 years at 34 study sites, located at the center of 300-m-long greenway segments. Percent coverage of managed area within the greenway, such as trail and other mowed or maintained surfaces, was a predictor for all development-sensitive bird groupings. Abundance and richness of development-sensitive species were lowest in greenway segments containing more managed area. Richness and abundance of development-sensitive species also decreased as percent cover of pavement and bare earth adjacent to greenways increased. Urban adaptors and edge-dwelling birds, such as Mourning Dove, House Wren, House Finch, and European Starling, were most common in greenways less than 100 m wide. Conversely, forest-interior species were not recorded in greenways narrower than 50 m. Some forest-interior species, such as Acadian Flycatcher, Hairy Woodpecker, and Wood Thrush, were recorded primarily in greenways wider than 100 m. Others, including ground nesters such as Black-and-white Warbler, Louisiana Waterthrush, and Ovenbird, were recorded only in greenways wider than 300 m. Landscape and urban planners can facilitate conservation of development-sensitive birds in greenways by minimizing the width of the trail and associated mowed and landscaped surfaces adjacent to the trail, locating trails near the edge of greenway forest corridors, and giving priority to the protection of greenway corridors at least 100 m wide with low levels of impervious surface (pavement, buildings) and bare earth in the adjacent landscape. © 2006 Elsevier B.V. All rights reserved.",Article,Scopus,0.632575114,NA,NA,NA,NA,NA,,,100,NA
205,2-s2.0-84958773010,125,125,Giordano A.J.,36674971400;,Ecology and status of the jaguarundi Puma yagouaroundi: A synthesis of existing knowledge,2016,Mammal Review,10.1111/mam.12051,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958773010&doi=10.1111%2fmam.12051&partnerID=40&md5=bc6623e2b517cb6406139f4f4b3c3b66,"The ecology of the jaguarundi is poorly known, so I reviewed the literature for all original data and remarks on jaguarundi observations, ecology, and behaviour, to synthesize what is known about the species. Jaguarundis occupy and use a range of habitats with dense undergrowth from northern Mexico to central Argentina, but may be most abundant in seasonal dry, Atlantic, gallery, and mixed grassland/agricultural forest landscapes. Jaguarundis are principally predators of small (sigmodontine) rodents, although other mammals, birds, and squamate reptiles are taken regularly. The vast majority of jaguarundi camera-trap records occurred during daylight hours (0600h-1800h); jaguaurndis are also predominantly terrestrial, although they appear to be capable tree climbers. Home range sizes for jaguarundis vary greatly, but most are ≤25km2; females' territories may be much smaller than or similar in size to those of males. Males may concentrate movements in one area before shifting to another and, as with other felids, intersexual overlap in habitat use appears to be common. Interference competition may be important in influencing the distribution and ecology of jaguarundis, although their diurnal habits may somewhat mitigate its effect. Conflict between humans and jaguarundis over small livestock may be widespread among rural human communities and is likely to be underreported. Despite this conflict, jaguarundis can persist in agriculturally modified landscapes and small forest fragments. Additional research on local jaguarundi populations from more areas should be a priority to determine the true status of the species. © 2016 The Mammal Society and John Wiley & Sons Ltd.",Review,Scopus,0.631959266,NA,NA,NA,NA,NA,,,126,NA
136,2-s2.0-77956882112,46,46,"Cockle K.L., Martin K., Drever M.C.",55994351000;7402550903;6602961964;,Supply of tree-holes limits nest density of cavity-nesting birds in primary and logged subtropical Atlantic forest,2010,Biological Conservation,10.1016/j.biocon.2010.08.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956882112&doi=10.1016%2fj.biocon.2010.08.002&partnerID=40&md5=8d3378ad9c219fe43819b568dc5b5802,"Tree cavities are proposed to limit populations and structure communities of cavity-nesting birds. Although the greatest diversity of cavity-nesting birds is found in tropical and subtropical moist forests, little is known about how tropical logging affects the abundance of cavities or cavity-nesting birds. We compared the abundance of cavities and cavity nests between primary and selectively-logged subtropical moist Atlantic forest in Argentina, and conducted the first before-after controlled nest-box addition experiment to determine whether nest sites limit the breeding density of cavity-nesting birds in tropical or subtropical moist forest. Visual inspection of 86 cavities identified through ground-surveys revealed that only 19% were suitable for nesting birds, suggesting that cavity abundance may be overestimated in the literature on tropical forests. Suitable cavities were found in fewer than 1% of 1156 trees <60. cm. dbh but 20% of 20 trees >100. cm. dbh. Logged forest had half the basal area of primary forest, one third the density of large trees, nine times fewer cavities suitable for nesting birds, and 17 times fewer active nests. When we added nest boxes, nesting density increased on treatment plots but not on control plots in both logged and primary forest, suggesting that cavity supply can limit nest density even in relatively undisturbed forest. This is the first experiment to show how reduced cavity supply in logged tropical forest can limit breeding density of cavity-nesting birds. International initiatives such as forest certification should promote tropical timber management strategies that conserve large live cavity-bearing trees. © 2010 Elsevier Ltd.",Article,Scopus,0.631719618,NA,NA,NA,NA,NA,,,47,NA
107,2-s2.0-40749094008,135,135,"Martin T.G., Chadès I., Arcese P., Marra P.P., Possingham H.P., Norris D.R.",7403463365;6507138908;56108547400;7004545435;7006846637;7201567626;,Optimal conservation of migratory species,2007,PLoS ONE,10.1371/journal.pone.0000751,https://www.scopus.com/inward/record.uri?eid=2-s2.0-40749094008&doi=10.1371%2fjournal.pone.0000751&partnerID=40&md5=a9abb72ea4282d5558a98c70308ddade,"Background. Migratory animals comprise a significant portion of biodiversity worldwide with annual investment for their conservation exceeding several billion dollars. Designing effective conservation plans presents enormous challenges. Migratory species are influenced by multiple events across land and sea-regions that are often separated by thousands of kilometres and span international borders. To date, conservation strategies for migratory species fail to take into account how migratory animals are spatially connected between different periods of the annual cycle (i.e. migratory connectivity) bringing into question the utility and efficiency of current conservation efforts. Methodology/Principal Findings. Here, we report the first framework for determining an optimal conservation strategy for a migratory species. Employing a decision theoretic approach using dynamic optimization, we address the problem of how to allocate resources for habitat conservation for a Neotropical-Nearctic migratory bird, the American redstart Setophaga ruticilla, whose winter habitat is under threat. Our first conservation strategy used the acquisition of winter habitat based on land cost, relative bird density, and the rate of habitat loss to maximize the abundance of birds on the wintering grounds. Our second strategy maximized bird abundance across the entire range of the species by adding the constraint of maintaining a minimum percentage of birds within each breeding region in North America using information on migratory connectivity as estimated from stable-hydrogen isotopes in feathers. We show that failure to take into account migratory connectivity may doom some regional populations to extinction, whereas including information on migratory connectivity results in the protection of the species across its entire range. Conclusions/Significance. We demonstrate that conservation strategies for migratory animals depend critically upon two factors: knowledge of migratory connectivity and the correct statement of the conservation problem. Our framework can be used to identify efficient conservation strategies for migratory taxa worldwide, including insects, birds, mammals, and marine organisms. © 2007 Martin et al.",Article,Scopus,0.631360257,NA,NA,NA,NA,NA,,,136,NA
135,2-s2.0-77956140486,127,127,"Gómez-Montes C., Bayly N.J.",25633550500;16506280300;,"Habitat use, abundance, and persistence of Neotropical migrant birds in a habitat matrix in northeast Belize [Uso de hábitat, abundancia y persistencia de un migratorio Neotropical en una matriz de hábitat en el noreste de Belize]",2010,Journal of Field Ornithology,10.1111/j.1557-9263.2010.00269.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956140486&doi=10.1111%2fj.1557-9263.2010.00269.x&partnerID=40&md5=8611d74e41668f319e34f052e4cc5883,"To ensure adequate protection of nonbreeding habitats used by Neotropical migratory landbirds, we must first address questions about habitat use and quality. On the Yucatan peninsula, migrants use many habitats, several of which remain unstudied, and methodological differences preclude interhabitat comparisons based on studies to date. We used distance sampling along line transects in six habitats in northeast Belize to examine use of previously unstudied habitats (e.g., salt marsh) by Neotropical migrants and to permit comparison across habitats. We calculated unadjusted and adjusted (for detectability) density estimates for individual migrant species and for all species combined to generate hypotheses about habitat quality based on the assumption that density and quality are positively correlated. Adjusted density estimates for all migrants were highest in black mangrove habitat (1799 ± 110 ind/km2), intermediate in three forest types and milpa (range 598-802 ind/km2), and lowest in salt marsh (207 ± 32.3 ind/km2). By combining density estimates with habitat availability in our study region, we estimated that evergreen forest and black mangrove supported 70% and 9% of the region's migrant population, respectively. At the species level, five of the 10 most common species had habitat preferences (&gt;50% detections in one habitat). Given the diversity of habitat preferences among species and apparent seasonal movements, our results indicate that Neotropical migrants in northeast Belize are dependent on a matrix of interconnected habitats. ©2010 The Authors. Journal of Field Ornithology ©2010 Association of Field Ornithologists.",Article,Scopus,0.631095177,NA,NA,NA,NA,NA,,,128,NA
19,2-s2.0-0032654090,161,161,Green J.C.,55463721100;,Birds and forests: a management and conservation guide,1999,NCASI Technical Bulletin,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032654090&partnerID=40&md5=f6c5e462d3e2051a598a686e4d2c4691,"This guide brings together what is now known about forest birds in Minnesota, concepts that affect their populations, and some ideas for planning and practices to further their conservation. The first part of the guide provides essential data and background about forest birds including distribution and abundance, migratory status, geographical patterns, rare species, and population trends. Next is a discussion of bird-habitat relationships at three spatial scales: stand, microhabitat, and landscape. This information is followed by suggestions for ways to incorporate habitat needs of birds in ecosystem-based management plans.",Article,Scopus,0.630540043,NA,NA,NA,NA,NA,,,162,NA
47,2-s2.0-0034969047,197,197,"Pearson S.F., Manuwal D.A.",7201386434;6602763374;,Breeding bird response to riparian buffer width in managed pacific northwest Douglas-fir forests,2001,Ecological Applications,10.1890/1051-0761(2001)011[0840:BBRTRB]2.0.CO;2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034969047&doi=10.1890%2f1051-0761%282001%29011%5b0840%3aBBRTRB%5d2.0.CO%3b2&partnerID=40&md5=95588e62898b72f646e5ea8c4749cdd0,"We examined the relative importance of riparian vs. upland habitats to breeding birds by comparing species abundance, richness, and similarity of bird communities in managed Douglas-fir forests in western Washington State, USA. We also examined whether forested buffer strips along second- and third-order streams effectively maintain the pre-logging riparian breeding bird community by comparing species abundance, richness, and turnover among three treatments: (1) unharvested controls; (2) sites that were clear-cut, leaving a narrow (∼14 m) forested buffer on both sides of the stream; and (3) sites that were clear-cut, leaving a wide (∼31 m) forested buffer along both sides of the stream. Deciduous trees, berry-producing shrubs, and other deciduous shrubs less common in adjacent upland forest characterized streamside zones. Despite different vegetation features, riparian and upland habitats did not differ in any measures of bird species richness and composition. No species or species group was more abundant in the upland. Neotropical migrants, resident species, and species associated with deciduous trees and shrubs in forested habitats were more abundant in riparian habitats than in adjacent uplands. Total bird abundance and abundance of four species (American Robin [Turdus migratorius], Pacific-slope Flycatcher [Empidonax difficilis], Black-throated Gray Warbler [Dendroica nigrescens], and Winter Wren [Troglodytes troglodytes]) were higher in riparian habitats. Abundance of these riparian associates was correlated with percent cover of berry-producing shrubs and the number of deciduous trees in the canopy. We found that the number of breeding bird species on sites with narrow buffers increased from slightly fewer than controls before harvest to an average of 10 more species than controls after harvest, a change reflected in an average 20% increase in species turnover on narrow-buffer sites relative to controls. Total bird abundance did not differ between treatments and controls. Resident species, those species associated with shrubs in forested habitats and conifer trees, declined on both buffer treatments. Species associated with upland and riparian forests (Black-throated Gray Warbler, Golden-crowned Kinglet [Regulus satrapa], and Brown Creeper [Certhia americana]) decreased in abundance on riparian buffer treatments relative to controls, whereas species associated with open, shrubby habitats (Dark-eyed Junco [Junco hyemalis], Cedar Waxwing [Bombycilla cedrorum], and Song Sparrow [Melospiza melodia]) increased in abundance on one or both riparian buffer treatments. High species turnover on narrow-buffer treatments indicated that buffers <14 m on each side of the stream did not maintain the pre-logging bird community. There was little difference in species turnover or species richness between the wide-buffer treatment and the control, indicating that a 30-m buffer on both sides of second-order and third-order streams maintains most of the pre-logging bird community in the first two years postharvest. The Black-throated Gray Warbler was the only riparian associate to decline on both the narrow- and wide-buffer treatments; its abundance was positively correlated with buffer width, and a buffer ≥45 m wide on each side of second- and third-order streams was needed to support populations at densities found on unharvested controls. To maintain the entire breeding bird community associated with forested riparian habitats in the coastal Northwest, we recommend a minimum buffer of 45 m along both sides of second- and third-order streams. Habitat features such as deciduous trees (Alnus rubra and Acer macrophyllum) and berry-producing shrubs (especially Rubus spectabilis) appear to be important and should be maintained within forested riparian buffer strips. This study documents short-term effects of riparian treatments on the breeding bird community, which may take several years to respond to habitat manipulations. Thus, we recommend continued monitoring to assess long-term effects of buffer width reduction.",Article,Scopus,0.630190756,NA,NA,NA,NA,NA,,,198,NA
1,2-s2.0-0000059504,246,246,Snow D.W.,56930081700;,THE RELATIONSHIP BETWEEN CLIMATE AND ANNUAL CYCLES IN THE COTINGIDAE,1976,Ibis,10.1111/j.1474-919X.1976.tb02026.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000059504&doi=10.1111%2fj.1474-919X.1976.tb02026.x&partnerID=40&md5=f190c02c8b4f375ca1b05322aa170f26,"This survey is based primarily or the state of moult of over 4000 specimens of cotingas from all parts of the neotropical region. The seasonality of moult thus revealed is combined with existing knowledge of breeding seasons and seasonal environmental changes in an attempt to work out the broad pattern of annual cycles and their relation to climate. Within any local population the date of onset of moult may vary according to sex and age. In genera in which both sexes participate in nesting, males and females begin to moult at about the same time, or the males slightly in advance of the females. In genera with marked sexual dimorphism, in which only the female attends the nest, males may begin to moult well before females, at about the time that the latter begin egg‐laying. The former group includes the genera Pachyramphus and Tityra, comprising species that are largely insectivorous, and the latter group includes the more specialized frugivorous genera. In all areas with well‐marked seasonality, the ‘frugivorous group’ moults on average before the ‘Pachyramphus group’. It appears to be a general rule for first‐year birds to moult earlier than older birds. A regional survey embracing all parts of the neotropical region shows that the peak of onset of moult occurs towards the end of the dry season (frugivorous group) or early in the wet season (Pachyramphus group). The changing moult seasons, strikingly in conformity with the geographical changes in the period of heaviest rainfall, are traced along a number of transects from Mexico in the north to Paraguay and Bolivia in the south. Such evidence as there is suggests that the main period of onset of moult in the frugivorous and Pachyramphus groups coincides with the period when their food is approaching or at its seasonal peak of abundance. It seems that both breeding and moult, which are almost entirely mutually exclusive, are as far as possible timed to coincide with this most favourable period; but whereas the moult takes a more or less fixed length of time the period when breeding is possible varies greatly in different species. Widely different patterns of annual cycle may result from the interaction of the two processes. Examples are given both from the cotingas and from species of other families with similar ecology. The proximate factors controlling the timing of the moult are briefly considered. It is suggested that increasing food availability is the main environmental controlling factor, and that an endogenous circannual cycle of moult must also be involved. Copyright © 1976, Wiley Blackwell. All rights reserved",Article,Scopus,0.628109349,NA,NA,NA,NA,NA,,,247,NA
214,2-s2.0-84990222389,11,11,"Ferrer-Sánchez Y., Ruiz I., Denis D., Torres Y., Abasolo-Pacheco F., Plasencia-Vázquez A.H.",24481290200;57191443941;37014395600;57191439921;22955434900;56449435700;,Population size and behavior pattern of grus canadensis (Aves: Gruidae) in two localities of Cuba [Tamaño poblacional y patrón de conducta de Grus canadensis (Aves: Gruidae) en dos localidades de Cuba],2016,Revista de Biologia Tropical,10.15517/rbt.v64i4.22921,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990222389&doi=10.15517%2frbt.v64i4.22921&partnerID=40&md5=6cadb3957ca9c712582cfa3725f3d3f4,"The availability of information on species abundance in the Neotropic is insufficient, and this prevents the execution of precise analysis and the definition of adequate conservation strategies for endemic and threatened species. This study aimed to analyze the population size of the endemic and threatened subspecies Grus canadensis nesiotes. For this, a simultaneous census was undertaken in 24 count stations in Isla de la Juventud (IJ) and 32 stations in Ciego de Ávila (CA), Cuba, during two consecutive days between 2008 and 2010. Abundance and behavior pattern (instantaneous method) were analyzed by habitat type, to help understand how cranes modify their behavioral pattern when the natural habitat is changed. Flocks in IJ had three individuals, and between 1.9 ± 1.5 and 2.8 ± 1.5 in CA. Population size in IJ was 164 individuals, and in CA of 137, 141 and 168 individuals for the 2008-2010 period, respectively. The counting efficacy was high (IJ: 91 %; CA: 81-87 %) and the numerical concordance was intermediate (IJ: 45.4 %; CA: 72 %). When comparing the habitat type, the abundance was higher in natural savannahs (83), followed by coastal flats (59), pines (23) and cattle pastures (7) in IJ; while in CA, marsh grasslands hosted the greatest abundance for the three years period (130; 120; 112), followed by grassland with palms (2; 17; 51) and cattle pastures (5; 4; 5). The cranes were fed more in cattle pas­tures and were more alert in natural savannas and marsh grasslands. The frequency of feeding and alert behaviors was different from the natural savannah/coastal flats and natural savannah/cattle pastures combinations in IJ. For CA, differences were found between marsh grasslands and marsh grasslands with palms. The population size increased by management strategies adopted in CA; nevertheless, might be affected by habitat loss associated with invasive alien plants in IJ. We propose the maintenance of prescribed fire in marsh grasslands under protection regime, as a strategy for long-term management to contribute with population growth. © 2016, Universidad de Costa Rica. All rights reserved.",Article,Scopus,0.626787219,1,NA,NA,10,NA,,,12,NA
179,2-s2.0-84884727166,90,90,"Lumpkin H.A., Pearson S.M.",34768802400;7201386507;,Effects of exurban development and temperature on bird species in the southern appalachians,2013,Conservation Biology,10.1111/cobi.12085,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884727166&doi=10.1111%2fcobi.12085&partnerID=40&md5=c65220ef6ac8ef59fdcc225849a87114,"Land-use dynamics and climatic gradients have large effects on many terrestrial systems. Exurban development, one of the fastest growing forms of land use in the United States, may affect wildlife through habitat fragmentation and building presence may alter habitat quality. We studied the effects of residential development and temperature gradients on bird species occurrence at 140 study sites in the southern Appalachian Mountains (North Carolina, U.S.A.) that varied with respect to building density and elevation. We used occupancy models to determine 36 bird species' associations with building density, forest canopy cover, average daily mean temperature, and an interaction between building density and mean temperature. Responses varied with habitat requirement, breeding range, and migration distance. Building density and mean temperature were both included in the top occupancy models for 19 of 36 species and a building density by temperature interaction was included in models for 8 bird species. As exurban development expands in the southern Appalachians, interior forest species and Neotropical migrants are likely to decline, but shrubland or edge species are not likely to benefit. Overall, effects of building density were greater than those of forest canopy cover. Exurban development had a greater effect on birds at high elevations due to a greater abundance of sensitive forest-interior species and Neotropical migrants. A warming climate may exacerbate these negative effects. © 2013 Society for Conservation Biology.",Article,Scopus,0.625715209,NA,NA,NA,NA,NA,,,91,NA
