,EID,X__1,Unnamed: 0,Authors,Author(s) ID,Title,Year,Source title,DOI,Link,Abstract,Document Type,Source,p,Relevance_std,Relevance_ranked,X__2,Timespan_std,Timespan_ranked,Relevance_ranked_mod,Timespan_ranked_mod,Scopus_index,Present_in_training_docs
3,2-s2.0-0022183460,65,65,"Heywood R.B., Everson I., Priddle J.",7005509846;7004076172;7006216672;,"The absence of krill from the South Georgia zone, winter 1983",1985,"Deep Sea Research Part A, Oceanographic Research Papers",10.1016/0198-0149(85)90085-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022183460&doi=10.1016%2f0198-0149%2885%2990085-8&partnerID=40&md5=3296be2238458a9e945237ca474c2134,"An extremely low abundance of the Antarctic krill, Euphausia superba, was observed in the Scotia Sea during the austral winter of 1983. The decline could not be attributed to any of the environmental factors investigated, including phytoplankton biomass which was higher than expected. One effect of the reduced krill population, observed during the 1983 to 1984 summer, was a much lower than average breeding success for bird and seal predators of krill on Bird Island, South Georgia. Historical evidence suggests that drastic reductions in krill abundance may not be uncommon, and will have profound consequences for the developing krill fishery. © 1985.",Article,Scopus,0.669013321,NA,NA,NA,NA,NA,,,66,NA
84,2-s2.0-85044761382,31,31,"Schwaller M.R., Lynch H.J., Tarroux A., Prehn B.",7003974949;8269620900;35727009400;57201419724;,A continent-wide search for Antarctic petrel breeding sites with satellite remote sensing,2018,Remote Sensing of Environment,10.1016/j.rse.2018.02.071,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044761382&doi=10.1016%2fj.rse.2018.02.071&partnerID=40&md5=71298014db60a4809dc0420546d6cf78,"The Antarctic petrel (Thalassoica antarctica) has been identified as a key species for monitoring the status and health of the Southern Ocean and Antarctic ecosystems. Breeding colonies of the Antarctic petrel are often found on isolated nunataks far from inhabited stations, some up to hundreds of kilometers from the shoreline. It is difficult therefore to monitor and census known colonies, and it is believed that undiscovered breeding locations remain to be found. We developed an algorithm that can detect Antarctic petrel colonies and used it to complete a continent-wide survey using Landsat-8 Operational Line Imager (OLI) imagery in Antarctica up to the southernmost extent of Landsat's orbital view at 82.68°S. Our survey successfully identified 8 known Antarctic petrel colonies containing 86% of the known population of Antarctic petrels. The survey also identified what appears to be a significant population of breeding birds in areas not known to host breeding Antarctic petrel colonies. Our survey suggests that the breeding population at Mt. Biscoe (66°13′S 51°21′E), currently reported to be in the 1000s, may actually be on the order of 400,000 breeding pairs, which would make it the largest known Antarctic petrel breeding colony in the world. The algorithm represents a first-ever attempt to apply satellite remote sensing to assess the distribution and abundance of the Antarctic petrel on a continent-wide basis. As such, we note several algorithm shortcomings and identify research topics for algorithm improvement. Even with these caveats, our algorithm for identifying Antarctic petrel colonies with Landsat imagery demonstrates the feasibility of monitoring their populations using satellite remote sensing and identifies breeding locations, including Mt. Biscoe, that should be considered high priorities for validation with directed field surveys. © 2018 Elsevier Inc.",Article,Scopus,0.664508796,NA,NA,NA,NA,NA,,,32,NA
44,2-s2.0-58549105482,36,36,"Warren J.D., Santora J.A., Demer D.A.",7402212241;25924030000;6701577823;,Submesoscale distribution of Antarctic krill and its avian and pinniped predators before and after a near gale,2009,Marine Biology,10.1007/s00227-008-1102-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-58549105482&doi=10.1007%2fs00227-008-1102-0&partnerID=40&md5=2d9236a19ce9872ffb40e9cc63a71a44,"We conducted two ship-based surveys of the nearshore ecosystem north of Livingston Island, Antarctica during 2-10 February 2005. Between the two surveys, a low-pressure system (963 mbar) passed through the area providing the opportunity to measure ecosystem parameters before and after a near gale. A ship-based multiple-frequency acoustic-backscatter survey was used to assess the distribution and relative abundance of Antarctic krill (Euphausia superba). Net tows, hydrographic profiles, and meteorological data were collected to measure biological and physical processes that might affect the krill population. During the survey, the distribution and behavior of several krill predators [chinstrap penguins (Pygoscelis antarctica), cape petrels (Daption capense), and Antarctic fur seals (Arctocephalus gazella)] were measured from the vessel by visual observations. The survey encompassed an area of roughly 2,500 km2, containing two submarine canyons with one to the west and one to the east of Cape Shirreff, which had different abundances of krill and predators. Several aspects of the nearshore ecosystem changed after the near gale including: hydrography of the upper 100 m of the water column, phytoplankton biomass, the abundance and distribution of krill, and the distribution of some krill predators. Differences in these parameters were also measured between the two canyons. These changes in the physical and biological environment during the survey period are quantified and show that the ecosystem exhibited significant changes over relatively short spatial (tens of kilometers) and time (tens of hours) scales. © 2008 Springer-Verlag.",Article,Scopus,0.655391926,NA,NA,NA,NA,NA,,,37,NA
9,2-s2.0-0033373583,48,48,"Van Franeker J.A., Gavrilo M., Mehlum F., Veit R.R., Woehler E.J.",6602084064;6506910731;56630764300;7007017168;55895022100;,Distribution and abundance of the Antarctic Petrel,1999,Waterbirds,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033373583&partnerID=40&md5=812017301fbe820463ecf233d87397f9,"Published and unpublished information on the distribution and abundance of the Antarctic Petrel (Thalassoica antarctica) is reviewed. Currently 35 colonies with approximately half a million breeding pairs are known. All but one of these known colonies are situated in East Antarctica. However, an estimate derived from at sea studies in three of four apparent centers of oceanic occurrence suggests a population as high as four to seven million breeding pairs (10 to 20 million individuals). In spite of the tentative nature of such an estimate, the difference with the colony-derived figure strongly suggests the existence of large, currently undiscovered colonies, particularly in western Antarctica and Victoria Land, where a complete mismatch exists between bird observations at sea and known colonies. In eastern Antarctica, in addition to undiscovered colonies, some known ones could be considerably larger than currently documented.",Review,Scopus,0.654176601,NA,NA,NA,NA,NA,,,49,NA
82,2-s2.0-85014407343,83,83,"Findlay K.P., Seakamela S.M., Meÿer M.A., Kirkman S.P., Barendse J., Cade D.E., Hurwitz D., Kennedy A.S., Kotze P.G.H., McCue S.A., Thornton M., Vargas-Fonseca O.A., Wilke C.G.",7005502164;54911959400;56408715500;7003751787;6507554466;56492774700;57193496735;38061691400;6701800258;56770983900;15047292700;57193496711;7005107630;,"Humpback whale ""super-groups"" - A novel low-latitude feeding behaviour of Southern Hemisphere humpback whales (Megaptera novaeangliae) in the Benguela Upwelling System",2017,PLoS ONE,10.1371/journal.pone.0172002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014407343&doi=10.1371%2fjournal.pone.0172002&partnerID=40&md5=c66e92e5aa05afb2dc864e5c8cb862be,"Southern Hemisphere humpback whales (Megaptera novaeangliae) generally undertake annual migrations from polar summer feeding grounds to winter calving and nursery grounds in subtropical and tropical coastal waters. Evidence for such migrations arises from seasonality of historic whaling catches by latitude, Discovery and natural mark returns, and results of satellite tagging studies. Feeding is generally believed to be limited to the southern polar region, where Antarctic krill (Euphausia superba) has been identified as the primary prey item. Non-migrations and / or suspended migrations to the polar feeding grounds have previously been reported from a summer presence of whales in the Benguela System, where feeding on euphausiids (E. lucens), hyperiid amphipods (Themisto gaudichaudii), mantis shrimp (Pterygosquilla armata capensis) and clupeid fish has been described. Three recent research cruises (in October/November 2011, October/November 2014 and October/November 2015) identified large tightly-spaced groups (20 to 200 individuals) of feeding humpback whales aggregated over at least a one-month period across a 220 nautical mile region of the southern Benguela System. Feeding behaviour was identified by lunges, strong milling and repetitive and consecutive diving behaviours, associated bird and seal feeding, defecations and the pungent ""fishy"" smell of whale blows. Although no dedicated prey sampling could be carried out within the tightly spaced feeding aggregations, observations of E. lucens in the region of groups and the full stomach contents of mantis shrimp from both a co-occurring predatory fish species (Thyrsites atun) and one entangled humpback whale mortality suggest these may be the primary prey items of at least some of the feeding aggregations. Reasons for this recent novel behaviour pattern remain speculative, but may relate to increasing summer humpback whale abundance in the region. These novel, predictable, inter-annual, low latitude feeding events provide considerable potential for further investigation of Southern Hemisphere humpback feeding behaviours in these relatively accessible low-latitude waters.",Article,Scopus,0.652854673,NA,NA,NA,NA,NA,,,84,NA
51,2-s2.0-79957972531,62,62,"Erdmann E.S., Ribic C.A., Patterson-Fraser D.L., Fraser W.R.",35772446300;7004236961;22986457800;7101868115;,"Characterization of winter foraging locations of Adélie penguins along the Western Antarctic Peninsula, 2001-2002",2011,Deep-Sea Research Part II: Topical Studies in Oceanography,10.1016/j.dsr2.2010.10.054,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957972531&doi=10.1016%2fj.dsr2.2010.10.054&partnerID=40&md5=5c65e9359fd499aacf71c48fb27b71a4,"In accord with the hypotheses driving the Southern Ocean Global Ocean Ecosystems Dynamics (SO GLOBEC) program, we tested the hypothesis that the winter foraging ecology of a major top predator in waters off the Western Antarctic Peninsula (WAP), the Adélie penguin (. Pygoscelis adeliae), is constrained by oceanographic features related to the physiography of the region. This hypothesis grew from the supposition that breeding colonies in the WAP during summer are located adjacent to areas of complex bathymetry where circulation and upwelling processes appear to ensure predictable food resources. Therefore, we tested the additional hypothesis that these areas continue to contribute to the foraging strategy of this species throughout the non-breeding winter season. We used satellite telemetry data collected as part of the SO GLOBEC program during the austral winters of 2001 and 2002 to characterize individual penguin foraging locations in relation to bathymetry, sea ice variability within the pack ice, and wind velocity and divergence (as a proxy for potential areas with cracks and leads). We also explored differences between males and females in core foraging area overlap. Ocean depth was the most influential variable in the determination of foraging location, with most birds focusing their effort on shallow (<200. m) waters near land and on mixed-layer (200-500. m) waters near the edge of deep troughs. Within-ice variability and wind (as a proxy for potential areas with cracks and leads) were not found to be influential variables, which is likely because of the low resolution satellite imagery and model outputs that were available. Throughout the study period, all individuals maintained a core foraging area separated from other individuals with very little overlap. However, from a year with light sea ice to one with heavy ice cover (2001-2002), we observed an increase in the overlap of individual female foraging areas with those of other birds, likely due to restricted access to the water column, reduced prey abundance, or higher prey concentration. Male birds maintained separate core foraging areas with the same small amount of overlap, showing no difference in overlap between the years. While complex bathymetry was an important physical variable influencing the Adélie penguin's foraging, the analysis of sea ice data of a higher resolution than was available for this study may help elucidate the role of sea ice in affecting Adélie penguin winter foraging behavior within the pack ice. © 2010 Elsevier Ltd.",Article,Scopus,0.648328452,NA,NA,NA,NA,NA,,,63,NA
78,2-s2.0-84952490850,80,80,"Summerhayes C.P., Hofmeyr P.K., Rioux R.H.",56218127700;56966961700;57030116600;,Seabirds off the southwestern coast of africa,1974,Ostrich,10.1080/00306525.1974.9639496,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952490850&doi=10.1080%2f00306525.1974.9639496&partnerID=40&md5=fca5346b6e6d83afa64fcc28fefa8a6e,"Seabirds off the southwestern coast of Africa. Ostrich 45: 83-109. The distribution of seabirds off the southwestern coast of Africa was observed during April. May and November, and observed south of Africa in March. Most seabirds off the west coast were concentrated near to the coast or over the edge of the continental shelf. These are sites where forms of upwelling bring water rich in nutrients to the surface of the sea. The most birds were seen in March, April and May, the least in November. Most common over the shelf-edge were, in order of abundance, Blackbrowed Albatross, Cape Hens, Shy Albatross, Yellownosed Albatross, Wilson’s Storm Petrels, Cape Gannets, Common/Arctic Terns, and Antarctic Skuas. Seasonal shifts in their ranges and population densities probably reflect the influence of breeding and migration. Comparable concentrations of seabirds were only seen as the cold, nutrient-rich waters of the Subantarctic were approached south of Africa. Here turbulence breaks up the front of the Subtropical Convergence and, in moving large masses of cold water northwards, provides a “corridor” which Southern Ocean species may follow to reach Africa. (Contribution No. 2687 of the Woods Hole Oceanographic Institution). © 1974 Taylor & Francis Group, LLC.",Article,Scopus,0.64808945,NA,NA,NA,NA,NA,,,81,NA
71,2-s2.0-84919922307,68,68,"Waluda C.M., Dunn M.J., Curtis M.L., Fretwell P.T.",6603101750;57199873865;7201874068;8785398400;,Assessing penguin colony size and distribution using digital mapping and satellite remote sensing,2014,Polar Biology,10.1007/s00300-014-1566-y,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919922307&doi=10.1007%2fs00300-014-1566-y&partnerID=40&md5=a54b0b31f71145454dc845061a58ba49,"Changes in penguin abundance and distribution can be used to understand the response of species to climate change and fisheries pressures, and as a gauge of ecosystem health. Traditionally, population estimates have involved direct counts, but remote sensing and digital mapping methodologies can provide us with alternative techniques for assessing the size and distribution of penguin populations. Here, we demonstrate the use of a field-based digital mapping system (DMS), combining a handheld geographic information system with integrated geographical positioning system as a method for: (a) assessing penguin colony area and (b) ground-truthing colony area as derived from satellite imagery. Work took place at Signy Island, South Orkneys, where colonies of the three congeneric pygoscelid penguins: Adélie Pygoscelis adeliae, chinstrap P. antarctica and gentoo P. papua were surveyed. Colony areas were derived by mapping colony boundaries using the DMS with visual counts of the number of nesting birds made concurrently. Area was found to be a good predictor for number of nests for all three species of penguin. Using a maximum likelihood multivariate classification of remotely sensed satellite imagery (QuickBird2, 18 January 2010; Digital Globe ID: 01001000B90AD00), we were able to identify penguin colonies from the spectral signature of guano and differentiate between colonies of Adélie and chinstrap penguins. The area classified (all species combined) from satellite imagery versus area from DMS data was closely related (R2 = 0.88). Combining these techniques gives a simple and transferrable methodology for examining penguin distribution and abundance at local and regional scales. © 2014, Springer-Verlag Berlin Heidelberg.",Article,Scopus,0.644180111,NA,NA,NA,NA,NA,,,69,NA
53,2-s2.0-84859523364,26,26,"Laskowski Z., Korczak-Abshire M., Krzysztof Z.",35606753600;42861737500;55179328500;,"Changes in acanthocephalan infection of the Antarctic fish Notothenia Coriiceps in admiralty bay, King George Island, over 29 years",2012,Polish Polar Research,10.2478/v10183-012-0005-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859523364&doi=10.2478%2fv10183-012-0005-4&partnerID=40&md5=b0d5c07bd10f4a4b388ec13bc249662f,"A comparison between the levels of infection with Acanthocephala of the fish Notothenia coriiceps in Admiralty Bay (South Shetland Islands, Antarctic) in 1978/79 and 2007/08 is presented. The same eight acanthocephalan species, three echinorhynchids ma- turing in fish, Aspersentis megarhynchus (dominant species), Metacanthocephalus john-stoni (subdominant species) and M. dalmori (common species), and five polymorphids maturing in mammals and birds, Corynosoma hamanni, C. pseudohamanni (both co dominant species), C. arctocephali and C. bullosum (both common species), and C. shackletoni (rare species), were found. Echinorhynchids were more numerous in 2007/08 (mean abundance 46.54 versus 35.35 in 1978/79), whereas polymorphids more numerous in 1978/79 (mean abundance 74.35 versus 36.40 in 2007/08). The overall results therefore demonstrated that echinorhynchids were more numerous than polymorphids in 2007/08 and the reverse was true in 1978/79. This situation is dependent mainly upon the decreased infections with C. hamanni, C. pseudohamanni and C. bullosum, and to a lesser degree upon the increasing of infections with M. johnstoni. The decrease of the three Corynosoma spp. is possibly associated with the decreasing of populations of final hosts, seals, on the shore of Admiralty Bay in the vicinity of Arctowski Station.",Article,Scopus,0.642689093,NA,NA,NA,NA,NA,,,27,NA
5,2-s2.0-0027084665,79,79,Zdzitowiecki K.,55955071700;,Acanthocephalan infection of inshore fish in two fjords at South Georgia,1992,Antarctic Science,10.1017/S0954102092000300,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027084665&doi=10.1017%2fS0954102092000300&partnerID=40&md5=daa0d93f9e13307677b235dcf2cbf01a,"An examination of 111 fish of eight species, including 92 immature Notothenia rossii Richardson revealed nine acanthocephalan species, including four Echinorhynchida occurring in the alimentary tract and five Polymorphida in the body cavity. Echinorhynchida were much more numerous (87% specimens of 4855 collected), especially Metacanthocephalus johnstoni Zdzitowiecki (the dominant species) and Aspersentis megarhynchus (Linstow). The Polymorphida parasites of seals (three species) were more abundant than species parasitic in birds (two species). Association of most of species, (except Corynosoma bullosum (Linstow) and Echinorhynchus spp.), with the inshore (fjord) environment was confirmed. The species diversity, prevalence and density of infection increased with the size of immature N. rossii. Differences in acanthocephalan occurrence and changes with time are related to differences in host distribution and abundance. For example, the occurrence of C. arctocephali in N. rossii at South Georgia is related to the increase of the für seal population. A list of acanthocephalans in fish at South Georgia and the South Shetland Islands (14 species in total) is included. © 1992, Antarctic Science Ltd. All rights reserved.",Article,Scopus,0.631593901,NA,NA,NA,NA,NA,,,80,NA
83,2-s2.0-85040983021,71,71,"Yang L., Sun L., Emslie S.D., Xie Z., Huang T., Gao Y., Yang W., Chu Z., Wang Y.",55859660600;7403957370;7004183166;7402267338;57087624700;57200368851;55873818200;55859491700;15049955800;,"Oceanographic mechanisms and penguin population increases during the Little Ice Age in the southern Ross Sea, Antarctica",2018,Earth and Planetary Science Letters,10.1016/j.epsl.2017.10.027,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040983021&doi=10.1016%2fj.epsl.2017.10.027&partnerID=40&md5=d314b8d41a319d48cd6147caf76734e8,"The Adélie penguin is a well-known indicator for climate and environmental changes. Exploring how large-scale climate variability affects penguin ecology in the past is essential for understanding the responses of Southern Ocean ecosystems to future global change. Using ornithogenic sediments at Cape Bird, Ross Island, Antarctica, we inferred relative population changes of Adélie penguins in the southern Ross Sea over the past 500 yr, and observed an increase in penguin populations during the Little Ice Age (LIA; 1500–1850 AD). We used cadmium content in ancient penguin guano as a proxy of ocean upwelling and identified a close linkage between penguin dynamics and atmospheric circulation and oceanic conditions. During the cold period of ∼1600–1825 AD, a deepened Amundsen Sea Low (ASL) led to stronger winds, intensified ocean upwelling, enlarged Ross Sea and McMurdo Sound polynyas, and thus higher food abundance and penguin populations. We propose a mechanism linking Antarctic marine ecology and atmospheric/oceanic dynamics which can help explain and predict responses of Antarctic high latitudes ecosystems to climate change. © 2017 Elsevier B.V.",Article,Scopus,0.628034575,NA,NA,NA,NA,NA,,,72,NA
34,2-s2.0-34249056225,52,52,"Ducklow H.W., Baker K., Martinson D.G., Quetin L.B., Ross R.M., Smith R.C., Stammerjohn S.E., Vernet M., Fraser W.",7004597725;7401611136;7004189176;6701749881;7403242128;56141063400;6602775903;7006764834;7101868115;,Marine pelagic ecosystems: The West Antarctic Peninsula,2007,Philosophical Transactions of the Royal Society B: Biological Sciences,10.1098/rstb.2006.1955,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249056225&doi=10.1098%2frstb.2006.1955&partnerID=40&md5=3b8be1859e5d151adb374d8b8dc6ed90,"The marine ecosystem of the West Antarctic Peninsula (WAP) extends from the Bellingshausen Sea to the northern tip of the peninsula and from the mostly glaciated coast across the continental shelf to the shelf break in the west. The glacially sculpted coastline along the peninsula is highly convoluted and characterized by deep embayments that are often interconnected by channels that facilitate transport of heat and nutrients into the shelf domain. The ecosystem is divided into three subregions, the continental slope, shelf and coastal regions, each with unique ocean dynamics, water mass and biological distributions. The WAP shelf lies within the Antarctic Sea Ice Zone (SIZ) and like other SIZs, the WAP system is very productive, supporting large stocks of marine mammals, birds and the Antarctic krill, Euphausia superba. Ecosystem dynamics is dominated by the seasonal and interannual variation in sea ice extent and retreat. The Antarctic Peninsula is one among the most rapidly warming regions on Earth, having experienced a 2°C increase in the annual mean temperature and a 6°C rise in the mean winter temperature since 1950. Delivery of heat from the Antarctic Circumpolar Current has increased significantly in the past decade, sufficient to drive to a 0.6°C warming of the upper 300 m of shelf water. In the past 50 years and continuing in the twenty-first century, the warm, moist maritime climate of the northern WAP has been migrating south, displacing the once dominant cold, dry continental Antarctic climate and causing multi-level responses in the marine ecosystem. Ecosystem responses to the regional warming include increased heat transport, decreased sea ice extent and duration, local declines in ice-dependent Adélie penguins, increase in ice-tolerant gentoo and chinstrap penguins, alterations in phytoplankton and zooplankton community composition and changes in krill recruitment, abundance and availability to predators. The climate/ecological gradients extending along the WAP and the presence of monitoring systems, field stations and long-term research programmes make the region an invaluable observatory of climate change and marine ecosystem response. © 2006 The Royal Society.",Review,Scopus,0.625764136,NA,NA,NA,NA,NA,,,53,NA
52,2-s2.0-80052764205,51,51,"Huang J., Sun L., Huang W., Wang X., Wang Y.",56135521400;7403957370;55709679300;7501863198;15049955800;,"The ecosystem evolution of penguin colonies in the past 8,500 years on Vestfold Hills, East Antarctica",2010,Polar Biology,10.1007/s00300-010-0832-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052764205&doi=10.1007%2fs00300-010-0832-x&partnerID=40&md5=417ef298f46c087dcc0a8aac0cefaf26,"Penguin colony is one of the Earth's simplest ecosystems. As the seabird with the largest population in Antarctica, penguin is a unique indicator of Antarctic environment and climate changes. In this study, we collected an ornithogenic sediment core from Gardner Island in Vestfold Hills, East Antarctica, reconstructed an 8,500 years variation history of penguin population and vegetation abundance on this island, and examined the evolution of the penguin colony. We used the levels of two molecular markers cholesterol and cholestanol as the proxy indicators of penguin population size. Other molecular markers, including C24:0 alkenoic acid, C18n-alkanol and phytol were used as the proxy indicators of aquatic moss, algae, and general vegetation, respectively. It is shown that the growth of algae was mainly affected by the nutritional supply from penguin droppings, so their abundance was positively linked with penguin population. The growth of aquatic moss, however, was controlled more by the degree of water body transparency than by nutrient availability. Because the pollution of water body increased as penguin population grew, aquatic moss abundance showed a seesaw-like relationship with penguin population. These results suggested that penguins played a dominant role in this simple ecosystem in the Antarctic environment. The reconstructed relationship between penguin population and vegetation abundance may offer new insights to understand ancient Antarctic environment and ecology. © 2010 Springer-Verlag.",Article,Scopus,0.625332024,NA,NA,NA,NA,NA,,,52,NA
10,2-s2.0-0033673962,49,49,"Thomson R.B., Butterworth D.S., Boyd I.L., Croxall J.P.",57202701801;7005267306;55982305400;7004527404;,Modeling the consequences of Antarctic krill harvesting on antarctic fur seals,2000,Ecological Applications,10.1890/1051-0761(2000)010[1806:MTCOAK]2.0.CO;2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033673962&doi=10.1890%2f1051-0761%282000%29010%5b1806%3aMTCOAK%5d2.0.CO%3b2&partnerID=40&md5=e0cecadda85f97088c3e69fc5f38499a,"In terms of the convention governing the Commission for the Conservation of Antarctic Marine Living Resources (CCAMLR), management advice for the Antarctic krill (Euphausia superba) fishery should take the needs of the predators of krill into account in order to reduce the risk of deleterious impacts on such predators (e.g., baleen whales and numerous fish, seal, penguin, and flying bird species). A single species yield model is currently being used by the CCAMLR Scientific Committee to recommend an annual krill catch limit which is expressed as a proportion (γ = 0.116) of a survey biomass estimate. This approach takes the needs of predators into account in only a crude way by assuming that a median krill escapement of 75% of its unexploited biomass would be sufficient to meet the needs of predators. A krill-predator modeling procedure is presented that could be used to directly assess the impact of krill harvesting on krill predator populations and therefore to revise this recommended harvesting level (γ) for Antarctic krill. Application of a deterministic form of this model to an Antarctic fur seal (Arctocephalus gazella) data set from Bird Island South Georgia Antarctica indicates that the level of krill fishing intensity (γ) that would reduce this population to half the equilibrium size in the absence of krill fishing (γ(half)) lies between 0.03 and 0.18, which includes the level recommended by CCAMLR. This large range results primarily from the sensitivity of the model to the maximum growth rate parameter, for which a range of 5-15%/yr is investigated. A plausible range of values for this parameter (5-15%/yr) results in estimated γ(half) values from 0.04 to 0.23. Stochastic calculations (which take account of interannual fluctuations in the abundance of the krill population due to recruitment variability) yield higher estimated γ(half) values than the less realistic deterministic calculations. However, simulation tests indicate that the estimated γ(half) values are biased upward; this modeling approach is therefore likely to yield γ(half) values that would lead to a depletion of the Antarctic fur seal population to more than half its pristine size.",Article,Scopus,0.601585081,NA,NA,NA,NA,NA,,,50,NA
85,2-s2.0-85054904817,44,44,"Puccinelli E., von der Meden C.E.O., McQuaid C.D., Ansorge I.J.",55183467600;25959445900;7005808952;6701706932;,Biological characteristics of the rafting bivalve Gaimardia trapesina in the Southern Ocean,2018,Marine Biology,10.1007/s00227-018-3430-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054904817&doi=10.1007%2fs00227-018-3430-z&partnerID=40&md5=30dd230374bbdc0631c0e04b5211ff85,"Rafting invertebrate species represent an important link for the dispersal and colonisation of islands in the Southern Ocean. They are sensitive to changes in hydrodynamics through effects on transport and food availability, particularly in the case of filter-feeding species. This gives them the potential to act as sentinels of environmental change. The rafting kelp-associated Gaimardia trapesina is one such species, widely distributed in the Southern Ocean. In 2015 and 2016, the size structure, diet, and distribution of G. trapesina were examined around the Sub-Antarctic Prince Edward Islands (PEI) to establish benchmark data and explore their potential use for monitoring long-term change. Gaimardia trapesina and its potential food sources were collected and analysed for size structure, attachment strength, and diet, using stable isotope and fatty acid analyses. The populations examined were dominated by relatively small individuals. The strength of attachment to kelp blades was low and the byssal threads showed high elasticity. The PEI lie in the path of the west–east flowing Antarctic Circumpolar Current and the highest abundances of G. trapesina were found on the downstream sides of both islands, while the species was absent from the western, upstream coasts. Both diet analyses and SIAR mixing models indicated that G. trapesina feeds on suspended particulate matter, while kelp particles contribute minimally to the diet. Considering the wide distribution of G. trapesina, its importance as food for birds and fish, and its sensitivity to environmental conditions, there is good potential to use this species as an indicator of environmental change in the Southern Ocean. © 2018, Springer-Verlag GmbH Germany, part of Springer Nature.",Article,Scopus,0.595884254,NA,NA,NA,NA,NA,,,45,NA
80,2-s2.0-84959476232,37,37,Black C.E.,56478188600;,A comprehensive review of the phenology of Pygoscelis penguins,2016,Polar Biology,10.1007/s00300-015-1807-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959476232&doi=10.1007%2fs00300-015-1807-8&partnerID=40&md5=7809d89f44bf1e6bc43b6c7a5360353c,"Phenology, the study of stages within the life cycles of plants and animals, has served as a proxy for weather and climate throughout human history, but has only recently become its own field of environmental science. Phenological constraints are particularly demanding in avian species because of the necessity of matching chick provisioning with high food abundance, while allocating time for migration. Within avian species, seabird phenology is of particular interest because many seabird species exhibit colonial breeding behaviour. Penguins, representing roughly 90 % of the biomass in the Southern Ocean, are well studied in the context of population dynamics, prey abundance, and phenology. Here I review the annual cycles of Pygoscelis penguins, a genus including gentoo (Pygoscelis papua), chinstrap (Pygoscelis antarctica), and Adélie (Pygoscelis adeliae) penguins, to better understand what is known about their phenology, what causes known changes, and how their phenology influences fitness. Major differences exist between species, particularly in relation to winter migration, incubation shifts, and the timing of breeding. Even with the numerous studies examining phenology in Pygoscelis penguins, large gaps in our understanding of plasticity in the annual cycle remain. In particular, certain phases are neglected because they are logistically difficult to record or have erroneously been ignored. In addition, temporally, large gaps exist in our understanding of phenology, where studies have not been updated in over 20 years at a particular field site. Because phenology does vary greatly between years, depending on the colony, when possible, researchers should strive to update phenological records by recording the dates of phases each year. © 2015, Springer-Verlag Berlin Heidelberg.",Review,Scopus,0.592446888,NA,NA,NA,NA,NA,,,38,NA
