,EID,X__1,Unnamed: 0,Authors,Author(s) ID,Title,Year,Source title,DOI,Link,Abstract,Document Type,Source,p,Relevance_std,Relevance_ranked,X__2,Timespan_std,Timespan_ranked,Relevance_ranked_mod,Timespan_ranked_mod,Scopus_index,Present_in_training_docs
49,2-s2.0-84941308389,24,24,"Pérez-Jorge S., Pereira T., Corne C., Wijtten Z., Omar M., Katello J., Kinyua M., Oro D., Louzao M.",56830554700;56830141500;56830431200;36844902400;56830100000;56830506600;56830386400;55912103300;23971310300;,Can static habitat protection encompass critical areas for highly mobile marine top predators? Insights from coastal East Africa,2015,PLoS ONE,10.1371/journal.pone.0133265,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941308389&doi=10.1371%2fjournal.pone.0133265&partnerID=40&md5=640b3d26d221d1a6448ea7c7e2424f97,"Along the East African coast, marine top predators are facing an increasing number of anthropogenic threats which requires the implementation of effective and urgent conservation measures to protect essential habitats. Understanding the role that habitat features play on the marine top predator' distribution and abundance is a crucial step to evaluate the suitability of an existing Marine Protected Area (MPA), originally designated for the protection of coral reefs. We developed species distribution models (SDM) on the IUCN data deficient Indo-Pacific bottlenose dolphin (Tursiops aduncus) in southern Kenya. We followed a comprehensive ecological modelling approach to study the environmental factors influencing the occurrence and abundance of dolphins while developing SDMs. Through the combination of ensemble prediction maps, we defined recurrent, occasional and unfavourable habitats for the species. Our results showed the influence of dynamic and static predictors on the dolphins' spatial ecology: dolphins may select shallow areas (5-30 m), close to the reefs (< 500 m) and oceanic fronts (< 10 km) and adjacent to the 100m isobath (< 5 km).We also predicted a significantly higher occurrence and abundance of dolphins within the MPA. Recurrent and occasional habitats were identified on large percentages on the existing MPA (47% and 57% using presence-absence and abundance models respectively). However, the MPA does not adequately encompass all occasional and recurrent areas and within this context, we propose to extend the MPA to incorporate all of them which are likely key habitats for the highly mobile species. The results from this study provide two key conservation and management tools: (i) an integrative habitat modelling approach to predict key marine habitats, and (ii) the first study evaluating the effectiveness of an existing MPA for marine mammals in the Western Indian Ocean. Copyright: © 2015 Pérez-Jorge et al.",Article,Scopus,0.668046126,NA,NA,NA,NA,NA,0,15,25,NA
16,2-s2.0-18244402389,20,20,Ward E.J.,56689276200;,Differences between fishery-dependent and fishery-independent estimates of single- and mixed-species dolphin schools: Implications for single-species stock assessments,2005,Marine Mammal Science,10.1111/j.1748-7692.2005.tb01223.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-18244402389&doi=10.1111%2fj.1748-7692.2005.tb01223.x&partnerID=40&md5=a67fdd9f1e20209dde7d2f1a03902432,"Since 1979, fishery-independent data and fishery-dependent data have been used to estimate trends in the abundance of the northeastern stock of spotted dolphins in the eastern tropical Pacific. Data collected aboard tuna vessels have been used to estimate trends in relative abundance, while data collected from fishery-independent research vessels have been used to estimate trends in actual abundance. One of the largest discrepancies between the two data sources is that tuna vessels tend to report dolphin schools that are 400%-500% larger than schools observed by research vessels. After comparing research vessel and tuna vessel observations overlapping in space and time, it appears that either measurement error or selective reporting of large schools is the most likely explanation for the disparity. Comparing single-species schools against portions of mixed-species schools introduced bias. Revised fishery-dependent abundance estimates were generated using only single-species dolphin schools, resulting in estimates that appear more similar to recent fishery-independent abundance estimates. Biases associated with mixed-species schools did not appear to be correctable in fishery-dependent data, suggesting that data on mixed-species schools should not be considered if fishery-dependent data are to be combined with fishery-independent data for stock assessment purposes. © 2005 by the Society for Marine Mammalogy.",Article,Scopus,0.66492242,NA,NA,NA,NA,NA,,,21,NA
15,2-s2.0-18244373676,1,1,"Moulton V.D., Richardson W.J., Elliott R.E., McDonald T.L., Nations C., Williams M.T.",7004300575;7202851135;8378254400;7401593479;36450899200;57198682564;,Effects of an offshore oil development on local abundance and distribution of ringed seals (Phoca hispida) of the Alaskan Beaufort Sea,2005,Marine Mammal Science,10.1111/j.1748-7692.2005.tb01225.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-18244373676&doi=10.1111%2fj.1748-7692.2005.tb01225.x&partnerID=40&md5=6a5f0d84c859b0b058703335ecf76e02,"This study investigates how densities of ringed seals were affected by construction and oil production activities at Northstar, an artificial island built in the nearshore Alaskan Beaufort Sea. Intensive and replicated aerial surveys of seals on landfast ice were conducted during six spring seasons: for three seasons before island construction began (1997-1999); after a winter of intensive island construction (2000); and after more limited construction plus drilling (2001) and drilling plus oil production (2002). A Poisson regression model was used to examine seal densities relative to distance from Northstar after allowance for environmental covariates. Post hoc power analysis indicated that the study design and Poisson regression approach had high power to detect small-scale changes in seal densities near Northstar if such changes had occurred. However, seal densities during spring were not significantly affected by proximity to Northstar in 2000-2002. Habitat, temporal, and weather factors did have significant effects on seal densities. This study shows that effects of the Northstar oil development on local distribution of basking ringed seals are no more than slight, and are small relative to the effects of natural environmental factors. An understanding of environmental effects is essential when assessing potential impacts of industrial activity on ringed seals. © 2005 by the Society for Marine Mammalogy.",Review,Scopus,0.655187508,1,NA,"Monitors impact of human development, abundance data is from both before and after this.",5,NA,,,2,NA
24,2-s2.0-49449086612,33,33,"van Damme C.J.G., Couperus A.S.(B.)",24075028300;6507101727;,Mass occurrence of snake pipefish in the Northeast Atlantic: Result of a change in climate?,2008,Journal of Sea Research,10.1016/j.seares.2008.02.009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-49449086612&doi=10.1016%2fj.seares.2008.02.009&partnerID=40&md5=788fb20e30fbe3e6ec52ffa7f219571e,"In 2004, a sudden mass occurrence of snake pipefish Entelurus aequoreus took place in the Northeastern Atlantic and the abundance has been increasing since. Before 2004, snake pipefish were mainly found in coastal areas and have been reported only occasionally in oceanic waters. The oceanic form lives free in the water column while the coastal form is found among sea weeds or in sea grass beds. Abundance indices (numbers per hour fishing) from inshore surveys have remained at the same level, while those from offshore surveys show a very strong increase since 2004. The length distributions differ significantly between surveys, with coastal snake pipefishes being larger. Although the outward appearance of the coastal pipefishes seems different from the pelagic specimens, no differences were found when comparing taxonomic features. Apart from appearance the habitat is different for the two types of snake pipefish. The oceanic specimens of snake pipefish are much leaner than the coastal specimens. Stomach contents of the oceanic snake pipefishes revealed remains of relatively small calanoids (mean length 2.4 mm). The calanoid population has recently changed and is nowadays dominated by the smaller Calanus helgolandicus. Here we put forward the hypothesis that the sudden appearance of the snake pipefish in the deeper waters is a result of the change in the average lengths of calanoids which in turn is caused by changes in the hydroclimatic environment. The mass occurrence of the snake pipefish is affecting the ecosystem. Seabirds are feeding their chicks with them and they are also found in stomachs of fish and sea mammals. © 2008 Elsevier B.V. All rights reserved.",Article,Scopus,0.635205161,NA,NA,NA,NA,NA,,,34,1
30,2-s2.0-77951608490,21,21,"O'Hern J.E., Mullin K.D., Barry K., Biggs D.C., Uscocovich E.P.",35119561400;7004278422;56950129400;35587858800;35957493900;,Marine mammal habitat in Ecuador: Seasonal abundance and environmental distribution,2009,"MTS/IEEE Biloxi - Marine Technology for Our Future: Global and Local Challenges, OCEANS 2009",NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951608490&partnerID=40&md5=34613178b616a953383a794e2d03187b,"Marine mammals in the Eastern Equatorial Pacific play a vital ecological role toward structuring trophic systems and the distribution commercially valuable prey. However, scientific study of their populations within the waters surrounding Ecuador has been only infrequently conducted and largely neglected over the past decade. Our research including six marine mammal surveys will investigate the distribution of marine mammals inhabiting the oceanic areas between the Ecuadorian mainland and around the Galápagos Islands. Visual observers documented marine mammal sightings while aboard the Ecuadorian Navy's Oceanographic Vessel the (B/I) Orion last September/October 2008 and April 2009. The range of different species positively identified as well as the large proportion of sightings that could not be identified to species using current survey methodologies, suggests that the diversity and overall marine mammal abundance within Ecuadorian waters may be much higher than previously suspected. Four more surveys covering similar periods of the year will be conducted over the next two years. Biological patterns in this region are closely tied to physical features. Using satellite data, Palacios (2004) discerned seasonal patterns in the surface concentrations of chlorophyll off the West coast of the Galápagos Islands. Here, upwelling driven productivity (which is initiated by the subsurface derived macronutrients) is enhanced by iron inputs derived from the island platform. The confluence of the Equatorial Undercurrent and Peru Current create an area around the islands where enhanced levels of nutrients are available to the ocean's biology. Palacios' harmonic analysis of ocean color data showed that the seasonal cycle of warming and cooling is associated with the North-South migration of the ITCZ and that ocean color which is related to surface primary productivity follows these seasonal SST patterns. Daniel Palacios identified groups of cetacean species that were often sighted in close proximity and described 3 main habitat types around the islands where these groups were found: upwelling modified, stratified, and near-shore. He defined these habitats using composited data from multiple sensors over 9.28 km spatial resolution and averaged over several years to obtain seasonal climatological pictures of cetacean habitat. I will use ocean color from the NASA's Earth observing sensor MODIS (Moderate Resolution Imaging Spectroradiometer) sensor at the same spatial resolution but averaged over days to weeks of time in order to look at more temporally variable processes. Additionally, it may be possible to identify frontal boundaries based on changes in surface chlorophyll-a concentrations. I will compare the spatial and temporal difference between marine mammal sightings and these frontal boundaries. Oceanographic cruises aboard the Orion provide an excellent platform for regular marine mammal surveys to assess the current range of species present in Ecuadorian waters as well as establish a system of surveys that will improve marine resource management in this sensitive ecosystem. These surveys combined with remote sensing data from MODIS, will also provide useful insight into how the distribution of marine mammals is structured in relation to physical environmental features and the underlying biology. Ultimately, we hope to improve the tools and conservation methodologies available to marine resource managers. ©2009 MTS.",Conference Paper,Scopus,0.629148654,NA,NA,NA,NA,NA,,,22,NA
44,2-s2.0-84881067357,16,16,"Santora J.A., Veit R.R.",25924030000;7007017168;,Spatio-temporal persistence of top predator hotspots near the Antarctic Peninsula,2013,Marine Ecology Progress Series,10.3354/meps10350,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881067357&doi=10.3354%2fmeps10350&partnerID=40&md5=8a4683ef3dd51b9415a3f03aaa3e790b,"We quantified species richness and abundance of seabirds and marine mammals in order to identify marine areas that are persistently attractive to top predators. Shipboard surveys across a 150 000 km2 grid off the Antarctic Peninsula were conducted once or twice each year from 2003 to 2011 during which the distribution and abundance of top predators were mapped. We hypothesized that spatial organization of species richness and abundance hotspots reflect persistent habitat use and are regionalized according to distance from land and oceanographic boundaries. To test this, we used a new hotspot variance metric based on the percentage of time that the species richness or abundance estimate at any one location is greater than 1 standard deviation above the long term means for the entire survey grid. Species richness hotspots were based on all species sighted, while abundance hotspots were based on concentrations of 16 species: 13 seabirds (penguins, petrels and albatrosses), 1 pinniped and 2 baleen whales. Species abundance hotspots reflected 2 major groupings-those with oceanic and coastal origins. We identified 15 richness hotspots, 9 of which were in proximity to the southern Antarctic Circumpolar Current front; the 6 others were associated with major breeding colonies and the location of 2 submarine canyon systems. Our approach integrates temporal and spatial variances over 14 individual surveys and provides useful reference points for identifying ecologically important areas, refining food web models and developing spatial management of and conservation strategies for marine ecosystems. © Inter-Research 2013.",Article,Scopus,0.620112223,1,NA,NA,15,NA,,,17,NA
8,2-s2.0-0037879432,46,46,"Liebig P.M., Taylor T.-S.A., Flessa K.W.",6701536539;7402299166;7004613372;,"Bones on the beach: Marine mammal taphonomy of the Colorado delta, Mexico",2003,Palaios,10.1669/0883-1351(2003)18<168:BOTBMM>2.0.CO;2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037879432&doi=10.1669%2f0883-1351%282003%2918%3c168%3aBOTBMM%3e2.0.CO%3b2&partnerID=40&md5=74d23a5457eb9ec1455d59007c58ec54,"How well does a death assemblage of marine mammal bones reflect the diversity, species composition, and proportion of bone types in the living fauna? Marine mammal remains were surveyed along the beaches of the Colorado River delta, Baja California, Mexico. Three carcasses and 470 bones were found among 112 localities along 4.0 km of shoreline. The location of each site was recorded and each bone was identified, photographed, and measured and its taphonomic condition was noted. The proportion of bone types found was compared to the proportions known in living marine mammals. The list of species found as bones was compared to the list of species known to live in the northern Gulf of California. The maximum skeletal ratio of skull:vertebrae:ribs:phalanges: girdles/limbs in a typical Gulf of California marine mammal is 1:74:30:56:16. The 28 skulls and 442 post-cranial bones found provided a skeletal ratio of 1:12:3:1:1. Although vertebrae are the most common bones in the bone assemblage, only 316 were found, not the ∼2,000 predicted by the 28 skulls, indicating that vertebrae are under-represented. Therefore, skulls provide the best estimate of the minimum number of individuals. Smaller bones appear to be more easily destroyed, buried, or transported away. Most vertebrae were in good condition, suggesting that most bones arrived on the beach recently. Remains of 8 of the 18 species recorded in the northern Gulf were found: Zalophus californianus (California Sea Lion, 8 skulls), Delphinus delphis (Common Dolphin, 7 skulls), Tursiops truncatus (Bottlenose Dolphin, 6 skulls), Phocoena sinus (Vaquita, four skulls), Pseudorca crassidens (False Killer Whale, one skull), Kogia breviceps (Pygmy Sperm Whale, one skull), and a possible Mesoplodon sp. (Beaked Whale, one skull). One Physeter macrocephalus (Sperm Whale) was identified by its large vertebrae. Differences in population size, habitat use, and behavior among species may affect species composition and abundance within the bone assemblage. Migrants and rare species are not as abundant as residents in the bone assemblage. Coastal species are more common than oceanic ones. Marine mammal remains are common within the 3% of Colorado Delta shoreline surveyed, and provide a remarkably good sample of the living fauna. Surveys of mammal remains may be a valuable and cost-effective supplement to aerial and nautical surveys of the live fauna.",Article,Scopus,0.616440209,NA,NA,NA,NA,NA,,,47,NA
35,2-s2.0-80051474176,36,36,"Cole N.C., Harris S.",14013085900;7403485048;,Environmentally-induced shifts in behavior intensify indirect competition by an invasive gecko in Mauritius,2011,Biological Invasions,10.1007/s10530-011-0025-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051474176&doi=10.1007%2fs10530-011-0025-8&partnerID=40&md5=163f604cd564d29f3e83e523eb392831,"Most recorded extinctions have occurred on oceanic islands, mainly as a result of introduced mammalian predators. The impact of introduced non-mammalian competitors, however, is poorly understood. The house gecko, Hemidactylus frenatus, is one of the most successful invasive reptiles and has been implicated in the decline of endemic geckos and other taxa on a number of tropical and subtropical islands. We investigated the patterns of niche utilization between the house gecko and endemic ornate day gecko, Phelsuma ornata, in Mauritius, two species which were not believed to compete because they had different diel activity periods. The dietary and temporal niche partitioning of the two species were examined in relation to seasonal invertebrate prey abundance for three seasons. Dietary overlap between the two species was least when prey abundance was lowest and temporal overlap in activity greatest. Exploitative competition was therefore inferred, whereby changes in dietary overlap were attributed to shifts in prey selection by the day, but not the house, gecko, which was hypothesized to deplete prey. The compensatory response of the day gecko may have been to increase its tendency for cannibalism, such that the smaller house gecko was indirectly responsible for population reduction of its larger competitor. This is the first study to show how an invasive nocturnal gecko may be affecting a predominantly diurnal species. © 2011 Springer Science+Business Media B.V.",Article,Scopus,0.615729392,NA,NA,NA,NA,NA,,,37,NA
41,2-s2.0-84867660709,14,14,"Béguer-Pon M., Benchetrit J., Castonguay M., Aarestrup K., Campana S.E., Stokesbury M.J.W., Dodson J.J.",24066609900;55415533800;7003615244;55894404900;7101675758;6506894233;7006032876;,Shark Predation on Migrating Adult American Eels (Anguilla rostrata) in the Gulf of St. Lawrence,2012,PLoS ONE,10.1371/journal.pone.0046830,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867660709&doi=10.1371%2fjournal.pone.0046830&partnerID=40&md5=6e5ea6b940abe289962f66ad5ea62320,"In an attempt to document the migratory pathways and the environmental conditions encountered by American eels during their oceanic migration to the Sargasso Sea, we tagged eight silver eels with miniature satellite pop-up tags during their migration from the St. Lawrence River in Québec, Canada. Surprisingly, of the seven tags that successfully transmitted archived data, six were ingested by warm-gutted predators, as observed by a sudden increase in water temperature. Gut temperatures were in the range of 20 to 25°C-too cold for marine mammals but within the range of endothermic fish. In order to identify the eel predators, we compared their vertical migratory behavior with those of satellite-tagged porbeagle shark and bluefin tuna, the only endothermic fishes occurring non-marginally in the Gulf of St. Lawrence. We accurately distinguished between tuna and shark by using the behavioral criteria generated by comparing the diving behavior of these two species with those of our unknown predators. Depth profile characteristics of most eel predators more closely resembled those of sharks than those of tuna. During the first days following tagging, all eels remained in surface waters and did not exhibit diel vertical migrations. Three eels were eaten at this time. Two eels exhibited inverse diel vertical migrations (at surface during the day) during several days prior to predation. Four eels were eaten during daytime, whereas the two night-predation events occurred at full moon. Although tagging itself may contribute to increasing the eel's susceptibility to predation, we discuss evidence suggesting that predation of silver-stage American eels by porbeagle sharks may represent a significant source of mortality inside the Gulf of St. Lawrence and raises the possibility that eels may represent a reliable, predictable food resource for porbeagle sharks. © 2012 Béguer-Pon et al.",Article,Scopus,0.60980934,0,NA,NA,15,NA,,,15,NA
45,2-s2.0-84890805175,50,50,"Hervías S., Oppel S., Medina F.M., Pipa T., Díez A., Ramos J.A., Ruiz de Ybáñez R., Nogales M.",55279726100;55919225000;7101954537;55279674000;55919017500;35270086800;6603219233;7003555503;,Assessing the impact of introduced cats on island biodiversity by combining dietary and movement analysis,2014,Journal of Zoology,10.1111/jzo.12082,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890805175&doi=10.1111%2fjzo.12082&partnerID=40&md5=c2e561923da68f0d3ab5331fb6f65c50,"Populations of feral (not owned by humans) and domestic cats Felis catus coexist in most inhabited islands, and they have similar impacts on native species. Feral cats are generally believed to vary their diet according to prey availability; however, no previous studies of diet have tested this hypothesis on insular ecosystems with a limited range of available prey. Because domestic cats kill prey independently of hunger, the spatial extent of their impact on wildlife will be influenced by home-range size. In this study, we combined dietary information with cat movements to assess the impacts of feral and domestic cats on island biodiversity. We quantified the diet of cats from scat samples collected across one year and tested whether diet varies by season. The abundance of main prey categories was also estimated to document seasonal variation in prey availability for cats. Finally, we tracked domestic cats by global positioning system units in all four seasons to examine whether home-range patterns varied seasonally. The diet of cats constituted three prey groups (rodents, birds and invertebrates), and the seasonal variation in consumption of each taxon matched the seasonal variation in prey availability, thus supporting the generalist behaviour of cats on oceanic islands. Roaming behaviour varied among individuals and across seasons, but could not be explained by availability of prey. Unconfined cats had larger home-ranges than confined cats, but most domestic cats strayed <1km from home. Thus, confinement of domestic cats might reduce the spatial extent of cat impact on native prey populations on oceanic islands. © 2013 The Zoological Society of London.",Article,Scopus,0.589121745,NA,NA,NA,NA,NA,,,51,NA
5,2-s2.0-0034503181,18,18,Schmelzer I.,8610566000;,Seals and seascapes: Covariation in Hawaiian monk seal subpopulations and the oceanic landscape of the Hawaiian Archipelago,2000,Journal of Biogeography,10.1046/j.1365-2699.2000.00451.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034503181&doi=10.1046%2fj.1365-2699.2000.00451.x&partnerID=40&md5=74cd9fca92f8faa3935bba7d214a53fa,"Aim The possible linkages between the spatial distribution of primary productivity over the north-western Hawaiian islands and trends of subpopulations of Hawaiian monk seals in the period 1956-1995 were assessed. This endangered seal is endemic to the north-western Hawaiian islands (NWHIs), where about 1300-1400 individuals are distributed among six main breeding subpopulations. A striking property in patterns of abundance among subpopulations is their spatial nature, a feature suggesting that these may be related to variation in the biotic marine environment. In examining linkages between trends in abundance at these subpopulations and the marine habitat of the NWHIs, an understanding of the relative importance of intrinsic or extrinsic regulatory processes to the long-term dynamics of the seal can be gained. Location The north-western Hawaiian islands (Hawaiian Archipelago). Methods Productivity of the seascape was mapped using both remotely sensed images and data collected during oceanographic cruises. Measurements included sea surface temperature (SST), vertical water column structure, integrated chlorophyll, and their respective levels of variability. The spatial structure and heterogeneity of both mean values and coefficients of variation of these variables were quantified statistically by calculating descriptive statistics for each block of a 20° × 10° grid (with 200 blocks of dimensions 1°) overlain on each map, and computing spatial statistics for each variable (based on the summary statistics calculated for each block). Multivariate techniques were used to identify biogeographical regions within the pelagic landscape of the NWHIs. Monk seal trends among breeding sites within and among biogeographical regions were compared by analysing correlations among mean beach counts for each subpopulation. Results Primary productivity over the marine habitat of the Hawaiian monk seal was found to be non-uniform. A significant spatial pattern of primary productivity over the NWHIs, most apparent in a gradient along latitudinal lines, was documented. Multivariate groupings of environmental data partitioned the NWHIs into distinct biogeographical regions, and Hawaiian monk seal breeding areas can be differentiated on the basis of these. Regions with similar environments displayed synchronous variation in monk seal abundance. Main conclusions These findings suggest the local trends in monk seal abundance have ultimately been shaped by the quality of the surrounding marine environment. In assessing the dynamics of the Hawaiian monk seal as a whole, and notwithstanding the short-term and local effects of proximate mortality factors, extrinsic, ecosystem-level mechanisms appear to be important in shaping the long-term population dynamics of this endangered mammal. If that is the case, then environmental variation may also be an important determinant of the potential for recovery of these subpopulations and therefore for the entire species.",Article,Scopus,0.587236499,1,NA,Added to Relevance_std as 19th paper,NA,NA,,,19,NA
13,2-s2.0-17644383400,41,41,"Feder H.M., Jewett S.C., Blanchard A.",7102046491;6701700201;56240631400;,Southeastern Chukchi Sea (Alaska) epibenthos,2005,Polar Biology,10.1007/s00300-004-0683-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-17644383400&doi=10.1007%2fs00300-004-0683-4&partnerID=40&md5=0f102114f0fae23dbc262b65e6e21c84,"Epibenthos of the southeastern Chukchi Sea, inclusive of Kotzebue Sound, was sampled in 1976. Crustaceans dominated abundance while echinoderms, mainly sea stars, dominated biomass. Spatial distribution of fauna was determined by cluster analysis. Scavenger-predators were dominant trophic groups, although suspension feeders dominated some regions. Unexpected high abundance and biomass under Alaska Coastal Water and factors related to presence and distribution of fauna are discussed. Dissimilarities between the benthic systems of the southeastern and northeastern Chukchi Seas are attributed to more complex water mass and flow patterns in the southern system. Entrained particulate organic carbon disperses through the area to support an abundant and apparently highly productive benthic fauna, which sustains resident and transient populations of demersal fishes and marine mammals. Epibenthos was sampled again in 1998 and, although little change was apparent in community composition, many taxa had higher abundance and biomass than 22 years earlier, a trend similar to findings observed in the northeastern Bering Sea. © Springer-Verlag 2004.",Article,Scopus,0.58379995,NA,NA,NA,NA,NA,,,42,NA
20,2-s2.0-33744527473,52,52,"Ballance L.T., Pitman R.L., Fiedler P.C.",6602421898;7103016066;7006897537;,Oceanographic influences on seabirds and cetaceans of the eastern tropical Pacific: A review,2006,Progress in Oceanography,10.1016/j.pocean.2006.03.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744527473&doi=10.1016%2fj.pocean.2006.03.013&partnerID=40&md5=85ef8891d7f83be82733eef4415f45ca,"This paper is part of a comprehensive review of the oceanography of the eastern tropical Pacific, the oceanic region centered on the eastern Pacific warm pool, but also including the equatorial cold tongue and equatorial current system, and summarizes what is known about oceanographic influences on seabirds and cetaceans there. The eastern tropical Pacific supports on the order of 50 species of seabirds and 30 species of cetaceans as regular residents; these include four endemic species, the world's largest populations for several others, three endemic sub-species, and a multi-species community that is relatively unique to this ecosystem. Three of the meso-scale physical features of the region are particularly significant to seabirds and cetaceans: the Costa Rica Dome for blue whales and short-beaked common dolphins, the Equatorial Front for planktivorous seabirds, and the countercurrent thermocline ridge for flocking seabirds that associate with mixed-species schools of spotted and spinner dolphins and yellowfin tuna. A few qualitative studies of meso- to macro-scale distribution patterns have indicated that some seabirds and cetaceans have species-specific preferences for surface currents. More common are associations with distinct water masses; these relationships have been quantified for a number of species using several different analytical methods. The mechanisms underlying tropical species-habitat relationships are not well understood, in contrast to a number of higher-latitude systems. This may be due to the fact that physical variables have been used as proxies for prey abundance and distribution in species-habitat research in the eastern tropical Pacific. Though seasonal and interannual patterns tend to be complex, species-habitat relationships appear to remain relatively stable over time, and distribution patterns co-vary with patterns of preferred habitat for a number of species. The interactions between seasonal and interannual variation in oceanographic conditions with seasonal patterns in the biology of seabirds and cetaceans may account for some of the complexity in species-habitat relationship patterns. Little work has been done to investigate effects of El Niño-Southern Oscillation cycles on cetaceans, and results of the few studies focusing on oceanic seabirds are complex and not easy to interpret. Although much has been made of the detrimental effects of El Niño events on apex predators, more research is needed to understand the magnitude, and even direction, of these effects on seabirds and cetaceans in space and time. © 2006 Elsevier Ltd. All rights reserved.",Article,Scopus,0.576616699,NA,NA,NA,NA,NA,,,53,NA
22,2-s2.0-36849007105,22,22,"Murphy E.J., Trathan P.N., Watkins J.L., Reid K., Meredith M.P., Forcada J., Thorpe S.E., Johnston N.M., Rothery P.",7401684007;7003343692;7402110195;7202780677;7103271119;7004397268;55598141500;7102687133;36952564400;,Climatically driven fluctuations in Southern Ocean ecosystems,2007,Proceedings of the Royal Society B: Biological Sciences,10.1098/rspb.2007.1180,https://www.scopus.com/inward/record.uri?eid=2-s2.0-36849007105&doi=10.1098%2frspb.2007.1180&partnerID=40&md5=0f52853402609d35b22653e2a2857c5f,"Determining how climate fluctuations affect ocean ecosystems requires an understanding of how biological and physical processes interact across a wide range of scales. Here we examine the role of physical and biological processes in generating fluctuations in the ecosystem around South Georgia in the South Atlantic sector of the Southern Ocean. Anomalies in sea surface temperature (SST) in the South Pacific sector of the Southern Ocean have previously been shown to be generated through atmospheric teleconnections with El Niño Southern Oscillation (ENSO)-related processes. These SST anomalies are propagated via the Antarctic Circumpolar Current into the South Atlantic (on time scales of more than 1 year), where ENSO and Southern Annular Mode-related atmospheric processes have a direct influence on short (less than six months) time scales. We find that across the South Atlantic sector, these changes in SST, and related fluctuations in winter sea ice extent, affect the recruitment and dispersal of Antarctic krill. This oceanographically driven variation in krill population dynamics and abundance in turn affects the breeding success of seabird and marine mammal predators that depend on krill as food. Such propagating anomalies, mediated through physical and trophic interactions, are likely to be an important component of variation in ocean ecosystems and affect responses to longer term change. Population models derived on the basis of these oceanic fluctuations indicate that plausible rates of regional warming of 1°C over the next 100 years could lead to more than a 95% reduction in the biomass and abundance of krill across the Scotia Sea by the end of the century. © 2007 The Royal Society.",Article,Scopus,0.568473559,NA,NA,NA,NA,NA,,,23,NA
42,2-s2.0-84876452854,0,0,"Jacinto D., Bulleri F., Benedetti-Cecchi L., Cruz T.",25225819400;6602577418;7003582796;7005361869;,"Patterns of abundance, population size structure and microhabitat usage of Paracentrotus lividus (Echinodermata: Echinoidea) in SW Portugal and NW Italy",2013,Marine Biology,10.1007/s00227-013-2166-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876452854&doi=10.1007%2fs00227-013-2166-z&partnerID=40&md5=746be5bd5cfaa7e783793e0b04d10301,"In coastal habitats, wave exposure influences several aspects of the life history of marine organisms. Here, we assess how hydrodynamic conditions can generate variation in density, size structure and microhabitat usage of Paracentrotus lividus and whether these effects are consistent between regions that are markedly different for oceanic climate, such as the coasts of SW Portugal and NW Italy. The abundance of P. lividus was ~4 times higher in SW Portugal than in NW Italy, but within each region, there was no effect of wave exposure. In SW Portugal, higher urchin abundances were found at shallower depths, while no effect of depth on urchin abundance emerged in NW Italy. Most of the variation in urchin abundance occurred at small spatial scales (metres), and our results suggest that habitat complexity, that is, the presence of cracks and crevices, is an important determinant of patterns of distribution of this species. The population in NW Italy was characterized by a unimodal size distribution, with a higher proportion of medium-sized individuals. In contrast, in SW Portugal, smaller individuals represented a large proportion of the populations. Size structure varied between exposed and sheltered habitats in SW Portugal, suggesting that the proportion of individuals from different size cohorts may vary along wave-exposure gradients as a result of direct or indirect effects of hydrodynamic forces. In SW Portugal, most urchins occurred in burrows, while in NW Italy, urchins were mainly observed in crevices. These results suggest that creating/occupying burrows might be an adaptive behaviour that allows sea urchins to better withstand stressful hydrodynamic conditions and, therefore, are more common on exposed Atlantic coasts. Overall, our study suggests that the effects of hydrodynamic forces on sea urchin populations are context dependent and vary according to background oceanic climate. © 2013 Springer-Verlag Berlin Heidelberg.",Article,Scopus,0.547124369,0,NA,NA,5,NA,,,1,NA
