,EID,X__1,Unnamed: 0,Authors,Author(s) ID,Title,Year,Source title,DOI,Link,Abstract,Document Type,Source,p,Relevance_std,Relevance_ranked,X__2,Timespan_std,Timespan_ranked,Relevance_std_mod,Timespan_std_mod,Scopus_index,Present_in_training_docs
50,2-s2.0-85048067810,41,41,"Reisinger R.R., Landman M., Mgibantaka N., Smale M.J., Bester M.N., De Bruyn P.J.N., Pistorius P.A.",25960361100;16040041000;57202382903;36642207100;7005684769;9043754700;7006186946;,"Overlap and temporal variation in the diets of sympatric Antarctic and Subantarctic fur seals (Arctocephalus spp.) at Marion Island, Prince Edward Islands",2018,Polar Research,10.1080/17518369.2018.1451142,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048067810&doi=10.1080%2f17518369.2018.1451142&partnerID=40&md5=2add9c162cd3674f28330ae81b6253d9,"Antarctic (Arctocephalus gazella) and Subantarctic (A. tropicalis) fur seals are important predators in the Southern Ocean. Marion Island (southern Indian Ocean) hosts the largest sympatric breeding populations of these two species. Environmental and population changes here over two decades may have influenced their diet and trophic interactions. To quantify diet, we analysed prey remains in scat samples from Antarctic (661 scats) and Subantarctic (750 scats) fur seals collected at Marion Island (2006–2010). We assessed diet composition over time and calculated dietary overlap. The diet of both species was dominated by fish prey (98.2% and 99.4% of prey items), mainly myctophids. Antarctic fur seals consumed small numbers of penguins, cephalopods and crustaceans. In Subantarctic fur seal scats, crustaceans and cephalopods were rare and penguin remains were absent. The diets of the two species overlapped substantially (Pianka’s index = 0.98), however, small but significant differences in the relative proportions of prey were evident. Seasonal and annual diet changes suggest that their diet is similarly influenced by patterns of local prey availability and abundance. Despite substantial changes in the population size and trajectory of Antarctic and Subantarctic fur seals–which would be expected to influence trophic interactions between them–comparing our data to those from earlier studies (1989–2000) did not reveal significant long-term dietary changes in either species. © 2018 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",Article,Scopus,0.712286521,NA,NA,NA,NA,NA,,,42,NA
32,2-s2.0-84875418658,17,17,"Fisher P.R., Boren L.J.",55900989900;13407706500;,"New Zealand king shag (Leucocarbo carunculatus) foraging distribution and use of mussel farms in Admiralty Bay, Marlborough Sounds",2012,Notornis,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875418658&partnerID=40&md5=daccda9603ecd3b1d9119aeb0b0a3cda,"To date there has been no published information describing the relative abundance, behaviour or distribution of the New Zealand king shag (Leucocarbo carunculatus) within mussel farm areas, despite the sensitivity of the species to human disturbance and the potential overlap of its range with proposed development of marine aquaculture. Four survey methods were employed as part of a multi-species research programme to develop methods for surveying marine mammals and seabird populations in aquaculture management areas. Two of the techniques, involving continuous timelapse photography of mussel farms and boat-based surveys through coastal farms were developed for this study. Timelapse cameras showed that mussel farms buoys were used by king shags as temporary resting sites only. King shags were recorded on 36% of the farms (n = 44) from 13 surveys within inner Admiralty Bay. The low number of sightings within mussel farms suggests that farms are not important foraging or resting areas for king shags, at least in Admiralty Bay. The foraging range and density of king shags was not known before farms were developed, so no direct comparison or impact assessment can be made. Boat-based surveys were used to estimate the density of foraging shags, which showed that daily locations of foraging birds at sea can vary considerably on consecutive days and over the season. Previous environmental surveys to assess impacts of mussel farms on foraging areas are therefore unlikely to adequately represent the entire foraging range or most important feeding areas. The number of breeding pairs, chicks and nests was also found to vary considerably at colonies, dependent on when counts were undertaken during their protracted breeding season. Open water mid-bay aquaculture (shellfish and finfish) potentially poses a greater threat to king shags than 'coastal ribbon development', in terms of loss of open water habitat from farm structures, and loss of foraging habitat through modification to the water column (e.g., turbidity) and seabed. Given the lack of knowledge about the king shag population dynamics, diet and prey availability, there is an urgent requirement for more research to fill these gaps and also understand how we can conserve important shag feeding areas and associated marine environment through sustainable management of aquaculture. © The Ornithological Society of New Zealand, Inc.",Article,Scopus,0.696126615,0,NA,NA,15,NA,0,15,18,NA
51,2-s2.0-9744241114,47,47,"Zhou M., Zhu Y., Peterson J.O.",57202997717;8971385900;7403425760;,In situ growth and mortality of mesozooplankton during the austral fall and winter in Marguerite Bay and its vicinity,2004,Deep-Sea Research Part II: Topical Studies in Oceanography,10.1016/j.dsr2.2004.07.008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-9744241114&doi=10.1016%2fj.dsr2.2004.07.008&partnerID=40&md5=8bc8be7de77b02715632c6146114183a,"Zooplankton play a critical role in the austral winter ecosystem of the Southern Ocean, transporting biomass from lower to higher trophic level organisms through their consumption and growth, and ultimately determining the survival of marine animals such as sea birds and mammals. Previous studies have provided evidence that krill utilize zooplankton through austral winter when the primary production is negligible. Though they are different, all survival strategies produce the same result, a decrease in total zooplankton biomass. It is difficult to examine the total zooplankton biomass balance and process rates from traditional net tow samples because of the spatial variation in zooplankton distribution and the lack of applicable mathematical methods to estimate population process rates. This study focuses on short-term (overnight) loss rates of mesozooplankton associated with adult krill grazing in austral fall and the long-term (winter) body growth and removal rates of mesozooplankton in austral winter based on measurements of zooplankton size structures obtained using an Optical Plankton Counter (OPC) mounted on a Multiple Opening and Closing Nets and Environmental Sensing System (MOCNESS). In order to target an adult Euphausia superba aggregation for a short period, a 153 kHz Vessel-Mounted (VM) Acoustic Doppler Current Profiler (ADCP) was used for the acoustic backscattering. The in situ process rates of growth and mortality are estimated based on the biomass balance and biomass spectrum theory. The overnight in situ grazing by adult E. superba on mesozooplankton is examined based on the in situ measurements of mesozooplankton biovolume within the water where an adult E. superba aggregation remained during a short study period in late April. The measurements show that approximately 16% of the existing mesozooplankton biovolume was removed in 4 h, which leads to an average specific daily grazing rate of 0.96day -1 assuming a daily feeding period of 16 h from dusk to dawn. From the amount of biovolume removed and the abundance of adult euphausiids of approximately 3 individuals m -3 estimated from the volume backscattering strength and the size of adult euphausiids, the daily ration for an adult euphausiid is approximately equal to 7% body biovolume or biomass day -1. The total mesozooplankton biovolume decreased at a specific rate of 0.017day -1 over the austral winter 2002, while the specific individual body growth was approximately 0.045day -1. The sum of these two rates leads to the specific mortality rate equal to approximately 0.07day -1 for the winter. These rates lead to a system efficiency of 67% for recycling the biomass during the winter. The measurements indicate that approximately 90% of biovolume (biomass) was removed in the period between the fall cruise in April-May and the winter cruise in August-September 2002. © 2004 Elsevier Ltd. All rights reserved.",Article,Scopus,0.69156498,NA,NA,NA,NA,NA,,,48,NA
35,2-s2.0-84886639489,39,39,"Joiris C.R., Humphries G.R.W., De Broyer A.",7003354442;37063078700;55828609700;,Seabirds encountered along return transects between South Africa and Antarctica in summer in relation to hydrological features,2013,Polar Biology,10.1007/s00300-013-1382-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886639489&doi=10.1007%2fs00300-013-1382-9&partnerID=40&md5=861a280912f6559f3a5e8b1cd4a2fc8d,"The first aim of our long-term study on the at-sea distribution of the upper trophic levels-seabirds and marine mammals-in polar marine ecosystems is to identify the main factors affecting their distribution: water masses and pack ice, fronts and ice edge as defined on the basis of water temperature, salinity and ice overage. In this study, seabird at-sea distribution was determined in the south-eastern Atlantic Ocean in summer along four return transects between Cape Town, South Africa, and Queen Maud Land, Antarctica: two on board icebreaking MS Ivan Papanin and two on board icebreaking RV Polarstern between December 2007 and January 2012. During a total of 1,930 half-an-hour transect counts devoted to seabird recording, 69,000 individuals were encountered, belonging to 57 species (mean: 36 individuals per count, all species and expeditions pooled). In comparison, the adjacent Weddell Sea shows a lower seabird biodiversity (30 species and 150 individuals per count) than in the area covered by this study. European Arctic seas reflect an intermediate biodiversity, with 30 species and 60 individuals per count; the major difference is observed in closed pack ice, almost empty in the Arctic but showing a very high biomass in the Antarctic. On the other hand, following the same route in different years allowed to compare results: density and abundance were found to be homogenous and reproducible between years for some species, while very important patchiness was detected for others, causing large heterogeneities and differences between expeditions. © 2013 Springer-Verlag Berlin Heidelberg.",Article,Scopus,0.686310632,NA,NA,NA,NA,NA,,,40,NA
7,2-s2.0-0036926994,43,43,"Salwicka K., Rakusa-Suszczewski S.",6506351543;6701844130;,"Long-term monitoring of Antarctic pinnipeds in Admiralty Bay (South Shetlands, Antarctica)",2002,Acta Theriologica,10.1007/BF03192469,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036926994&doi=10.1007%2fBF03192469&partnerID=40&md5=2007ba6289138e8d588a9521db914337,"Year-round monitoring of five Antarctic pinnipeds was conducted in Admiralty Bay from 1988 up to 2000. Two breeding species: southern elephant seals Mirounga leonina (Linnaeus, 1758) and Weddell seals Leptonychotes weddellii (Lesson, 1826), were present throughout the year. Three other species: crabeater seals Lobodon carcinophagus (Hobron and Jacquinot, 1842), leopard seals Hydrurga leptonyx (Blainville, 1820), and Antarctic fur seals Arctocephalus gazella (Peters, 1875) visited the area only for short periods. During this study, the abundance of elephant seals was stable, whereas those of Weddell and crabeater seals declined. Leopard seals numbers fluctuated irregularly. We detected a possible immigration from South Georgia: of a stable magnitude for elephant seals, and of variable magnitude, depending on food accessibility, for Antarctic fur seals. We found a strong recurrence of the spatial distributions of elephant, Weddell, and Antarctic fur seals in the 13 oases on the shore of Admiralty Bay. Annual distribution patterns were characteristic for each species. The innermost beaches were used predominantly by the animals during their annual fasts: the breeding and the moulting seasons.",Article,Scopus,0.683828778,NA,NA,NA,NA,NA,,,44,NA
26,2-s2.0-79957990658,0,0,"Marrari M., Daly K.L., Timonin A., Semenova T.",15069474100;7102602207;7004592615;7102355111;,"The zooplankton of Marguerite Bay, Western Antarctic Peninsula-Part I: Abundance, distribution, and population response to variability in environmental conditions",2011,Deep-Sea Research Part II: Topical Studies in Oceanography,10.1016/j.dsr2.2010.12.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957990658&doi=10.1016%2fj.dsr2.2010.12.007&partnerID=40&md5=4df62660a5db749e355a900893ba75b2,"The zooplankton community of Marguerite Bay was studied during austral fall of 2001 and 2002 using net and concurrent environmental data. Interannual differences were observed in zooplankton species composition, developmental stages, and abundances, which were linked to unusually high chlorophyll concentrations in the Bellingshausen Sea and Marguerite Bay during spring-summer 2000/2001. Copepod abundance was significantly higher in 2001 than in 2002 (46.3 and 28.3indm-3 in 2001 and 2002, respectively). During 2001, the copepod community was dominated by two species. Calanoides acutus, a herbivore, and Metridia gerlachei, an omnivore, accounted for 46% and 45% of the community, respectively. During 2002, however, several species were relatively abundant, including M. gerlachei, Ctenocalanus spp., C. acutus, Oithona spp., and Paraeuchaeta spp. Euphausiids also showed a rapid population response to high chlorophyll levels in 2001. Even though average total euphausiid (juvenile/adult) abundances were similar during both years (0.20 and 0.15indm-3 for 2001 and 2002, respectively), species composition showed marked interannual differences due to varying life history strategies among species. Thysanoessa macrura, which has a relatively rapid development from larval to juvenile stages between spring and fall of the same year, was the most abundant euphausiid in 2001. In contrast, Euphausia crystallorophias and Euphausia superba juvenile/adult populations increased in 2002, owing to a slower development in which larval stages overwinter and recruit to juveniles during the following spring/summer. Other zooplankton groups those were abundant in Marguerite Bay, but showed little variability between years, included ostracods, pteropods, chaetognaths, medusae, amphipods, and mysids. Summer phytoplankton concentrations strongly influenced copepods and euphausiids; however, there were no clear associations between zooplankton distributions and fall environmental conditions (i.e., pigment concentrations and surface salinity) or bottom depth. It is notable that ostracods and pteropods had the highest abundances of non-copepod zooplankton. © 2010 Elsevier Ltd.",Article,Scopus,0.67721474,0,NA,NA,5,NA,0,5,1,NA
18,2-s2.0-3843147047,34,34,"Sun L., Liu X., Yin X., Zhu R., Xie Z., Wang Y.",7403957370;56488932800;8918269500;7202446745;7402267338;15049955800;,"A 1,500-year record of Antarctic seal populations in response to climate change",2004,Polar Biology,10.1007/s00300-004-0608-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-3843147047&doi=10.1007%2fs00300-004-0608-2&partnerID=40&md5=69c13e959387342e29d1d98dcbe55cca,"The historical seal populations at King George Island, Antarctica, for the past 1,500 years, have been estimated from the seal-hair abundance, bio-element concentrations, total organic carbon (TOC) and total nitrogen (TN) in one terrestrial sediment sequence influenced by seal excrement. Prior to human interference, the seal populations exhibited dramatic fluctuations with two peaks during 750-500 and 1400-1100 years before present (yr B.P.) and two troughs during 1100-750 and 500-200 yr B.P. A tentative comparison of the seal populations and historical climates in the Antarctic Peninsula region suggests that the seal populations may be linked to climate-related factors such as sea-ice coverage and atmospheric temperature. © Springer-Verlag 2004.",Article,Scopus,0.659789191,NA,NA,NA,NA,NA,,,35,NA
48,2-s2.0-85043705803,32,32,"Reisinger R.R., Raymond B., Hindell M.A., Bester M.N., Crawford R.J.M., Davies D., de Bruyn P.J.N., Dilley B.J., Kirkman S.P., Makhado A.B., Ryan P.G., Schoombie S., Stevens K., Sumner M.D., Tosh C.A., Wege M., Whitehead T.O., Wotherspoon S., Pistorius P.A.",25960361100;35307743400;7003704772;7005684769;7402584631;55579547800;9043754700;55324753900;7003751787;8143413600;7402920679;56938601500;57200865510;7101690373;7003836763;36563123300;45961620100;57203679764;7006186946;,Habitat modelling of tracking data from multiple marine predators identifies important areas in the Southern Indian Ocean,2018,Diversity and Distributions,10.1111/ddi.12702,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043705803&doi=10.1111%2fddi.12702&partnerID=40&md5=1f4b49d3c8d64be93c478a274c98290f,"Aim: The distribution of marine predators is driven by the distribution and abundance of their prey; areas preferred by multiple marine predator species should therefore indicate areas of ecological significance. The Southern Ocean supports large populations of seabirds and marine mammals and is undergoing rapid environmental change. The management and conservation of these predators and their environment relies on understanding their distribution and its link with the biophysical environment, as the latter determines the distribution and abundance of prey. We addressed this issue using tracking data from 14 species of marine predators to identify important habitat. Location: Indian Ocean sector of the Southern Ocean. Methods: We used tracking data from 538 tag deployments made over a decade at the Subantarctic Prince Edward Islands. For each real track, we simulated a set of pseudo-tracks that allowed a presence-availability habitat modelling approach that estimates an animal's habitat preference. Using model ensembles of boosted regression trees and random forests, we modelled these tracks as a response to a set of 17 environmental variables. We combined the resulting species-specific models to evaluate areas of mean importance. Results: Real tracking locations covered 39.75 million km2, up to 7,813 km from the Prince Edward Islands. Areas of high mean importance were located broadly from the Subtropical Zone to the Polar Frontal Zone in summer and from the Subantarctic to Antarctic Zones in winter. Areas of high mean importance were best predicted by factors including wind speed, sea surface temperature, depth and current speed. Main conclusions: The models and predictions developed here identify important habitat of marine predators around the Prince Edward Islands and can support the large-scale conservation and management of Subantarctic ecosystems and the marine predators they sustain. The results also form the basis of future efforts to predict the consequences of environmental change. © 2018 John Wiley & Sons Ltd",Article,Scopus,0.64637025,NA,NA,NA,NA,NA,,,33,NA
31,2-s2.0-84859523364,30,30,"Laskowski Z., Korczak-Abshire M., Krzysztof Z.",35606753600;42861737500;55179328500;,"Changes in acanthocephalan infection of the Antarctic fish Notothenia Coriiceps in admiralty bay, King George Island, over 29 years",2012,Polish Polar Research,10.2478/v10183-012-0005-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859523364&doi=10.2478%2fv10183-012-0005-4&partnerID=40&md5=b0d5c07bd10f4a4b388ec13bc249662f,"A comparison between the levels of infection with Acanthocephala of the fish Notothenia coriiceps in Admiralty Bay (South Shetland Islands, Antarctic) in 1978/79 and 2007/08 is presented. The same eight acanthocephalan species, three echinorhynchids ma- turing in fish, Aspersentis megarhynchus (dominant species), Metacanthocephalus john-stoni (subdominant species) and M. dalmori (common species), and five polymorphids maturing in mammals and birds, Corynosoma hamanni, C. pseudohamanni (both co dominant species), C. arctocephali and C. bullosum (both common species), and C. shackletoni (rare species), were found. Echinorhynchids were more numerous in 2007/08 (mean abundance 46.54 versus 35.35 in 1978/79), whereas polymorphids more numerous in 1978/79 (mean abundance 74.35 versus 36.40 in 2007/08). The overall results therefore demonstrated that echinorhynchids were more numerous than polymorphids in 2007/08 and the reverse was true in 1978/79. This situation is dependent mainly upon the decreased infections with C. hamanni, C. pseudohamanni and C. bullosum, and to a lesser degree upon the increasing of infections with M. johnstoni. The decrease of the three Corynosoma spp. is possibly associated with the decreasing of populations of final hosts, seals, on the shore of Admiralty Bay in the vicinity of Arctowski Station.",Article,Scopus,0.642689093,NA,NA,NA,NA,NA,,,31,NA
44,2-s2.0-84955754970,26,26,"Younger J.L., Emmerson L.M., Miller K.J.",56957876900;7801514534;7404256652;,The influence of historical climate changes on Southern Ocean marine predator populations: A comparative analysis,2016,Global Change Biology,10.1111/gcb.13104,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955754970&doi=10.1111%2fgcb.13104&partnerID=40&md5=0599d0ab2bab33daa962cd84bc55f501,"The Southern Ocean ecosystem is undergoing rapid physical and biological changes that are likely to have profound implications for higher-order predators. Here, we compare the long-term, historical responses of Southern Ocean predators to climate change. We examine palaeoecological evidence for changes in the abundance and distribution of seabirds and marine mammals, and place these into context with palaeoclimate records in order to identify key environmental drivers associated with population changes. Our synthesis revealed two key factors underlying Southern Ocean predator population changes; (i) the availability of ice-free ground for breeding and (ii) access to productive foraging grounds. The processes of glaciation and sea ice fluctuation were key; the distributions and abundances of elephant seals, snow petrels, gentoo, chinstrap and Adélie penguins all responded strongly to the emergence of new breeding habitat coincident with deglaciation and reductions in sea ice. Access to productive foraging grounds was another limiting factor, with snow petrels, king and emperor penguins all affected by reduced prey availability in the past. Several species were isolated in glacial refugia and there is evidence that refuge populations were supported by polynyas. While the underlying drivers of population change were similar across most Southern Ocean predators, the individual responses of species to environmental change varied because of species specific factors such as dispersal ability and environmental sensitivity. Such interspecific differences are likely to affect the future climate change responses of Southern Ocean marine predators and should be considered in conservation plans. Comparative palaeoecological studies are a valuable source of long-term data on species' responses to environmental change that can provide important insights into future climate change responses. This synthesis highlights the importance of protecting productive foraging grounds proximate to breeding locations, as well as the potential role of polynyas as future Southern Ocean refugia. © 2016 John Wiley & Sons Ltd.",Review,Scopus,0.632568719,NA,NA,NA,NA,NA,,,27,NA
41,2-s2.0-84928966778,19,19,"Söffker M., Trathan P., Clark J., Collins M.A., Belchier M., Scott R.",36129874300;7003343692;9432875500;7404083794;6603317757;55224460400;,The impact of predation by marine mammals on Patagonian toothfish longline fisheries,2015,PLoS ONE,10.1371/journal.pone.0118113,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928966778&doi=10.1371%2fjournal.pone.0118113&partnerID=40&md5=a16a474df7a44004cdf4e05bc5575e07,"Predatory interaction of marine mammals with longline fisheries is observed globally, leading to partial or complete loss of the catch and in some parts of the world to considerable financial loss. Depredation can also create additional unrecorded fishing mortality of a stock and has the potential to introduce bias to stock assessments. Here we aim to characterise depredation in the Patagonian toothfish (Dissostichus eleginoides) fishery around South Georgia focusing on the spatio-temporal component of these interactions. Antarctic fur seals (Arctocephalus gazella), sperm whales (Physeter macrocephalus), and orcas (Orcinus orca ) frequently feed on fish hooked on longlines around South Georgia. A third of longlines encounter sperm whales, but loss of catch due to sperm whales is insignificant when compared to that due to orcas, which interact with only 5% of longlines but can take more than half of the catch in some cases. Orca depredation around South Georgia is spatially limited and focused in areas of putative migration routes, and the impact is compounded as a result of the fishery also concentrating in those areas at those times. Understanding the seasonal behaviour of orcas and the spatial and temporal distribution of ""depredation hot spots"" can reduce marine mammal interactions, will improve assessment and management of the stock and contribute to increased operational efficiency of the fishery. Such information is valuable in the effort to resolve the human-mammal conflict for resources. © 2015 Söffker et al.",Article,Scopus,0.628680309,0,NA,NA,15,NA,0,15,20,NA
14,2-s2.0-34249056225,40,40,"Ducklow H.W., Baker K., Martinson D.G., Quetin L.B., Ross R.M., Smith R.C., Stammerjohn S.E., Vernet M., Fraser W.",7004597725;7401611136;7004189176;6701749881;7403242128;56141063400;6602775903;7006764834;7101868115;,Marine pelagic ecosystems: The West Antarctic Peninsula,2007,Philosophical Transactions of the Royal Society B: Biological Sciences,10.1098/rstb.2006.1955,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249056225&doi=10.1098%2frstb.2006.1955&partnerID=40&md5=3b8be1859e5d151adb374d8b8dc6ed90,"The marine ecosystem of the West Antarctic Peninsula (WAP) extends from the Bellingshausen Sea to the northern tip of the peninsula and from the mostly glaciated coast across the continental shelf to the shelf break in the west. The glacially sculpted coastline along the peninsula is highly convoluted and characterized by deep embayments that are often interconnected by channels that facilitate transport of heat and nutrients into the shelf domain. The ecosystem is divided into three subregions, the continental slope, shelf and coastal regions, each with unique ocean dynamics, water mass and biological distributions. The WAP shelf lies within the Antarctic Sea Ice Zone (SIZ) and like other SIZs, the WAP system is very productive, supporting large stocks of marine mammals, birds and the Antarctic krill, Euphausia superba. Ecosystem dynamics is dominated by the seasonal and interannual variation in sea ice extent and retreat. The Antarctic Peninsula is one among the most rapidly warming regions on Earth, having experienced a 2°C increase in the annual mean temperature and a 6°C rise in the mean winter temperature since 1950. Delivery of heat from the Antarctic Circumpolar Current has increased significantly in the past decade, sufficient to drive to a 0.6°C warming of the upper 300 m of shelf water. In the past 50 years and continuing in the twenty-first century, the warm, moist maritime climate of the northern WAP has been migrating south, displacing the once dominant cold, dry continental Antarctic climate and causing multi-level responses in the marine ecosystem. Ecosystem responses to the regional warming include increased heat transport, decreased sea ice extent and duration, local declines in ice-dependent Adélie penguins, increase in ice-tolerant gentoo and chinstrap penguins, alterations in phytoplankton and zooplankton community composition and changes in krill recruitment, abundance and availability to predators. The climate/ecological gradients extending along the WAP and the presence of monitoring systems, field stations and long-term research programmes make the region an invaluable observatory of climate change and marine ecosystem response. © 2006 The Royal Society.",Review,Scopus,0.625764136,NA,NA,NA,NA,NA,,,41,NA
34,2-s2.0-84881067357,21,21,"Santora J.A., Veit R.R.",25924030000;7007017168;,Spatio-temporal persistence of top predator hotspots near the Antarctic Peninsula,2013,Marine Ecology Progress Series,10.3354/meps10350,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881067357&doi=10.3354%2fmeps10350&partnerID=40&md5=8a4683ef3dd51b9415a3f03aaa3e790b,"We quantified species richness and abundance of seabirds and marine mammals in order to identify marine areas that are persistently attractive to top predators. Shipboard surveys across a 150 000 km2 grid off the Antarctic Peninsula were conducted once or twice each year from 2003 to 2011 during which the distribution and abundance of top predators were mapped. We hypothesized that spatial organization of species richness and abundance hotspots reflect persistent habitat use and are regionalized according to distance from land and oceanographic boundaries. To test this, we used a new hotspot variance metric based on the percentage of time that the species richness or abundance estimate at any one location is greater than 1 standard deviation above the long term means for the entire survey grid. Species richness hotspots were based on all species sighted, while abundance hotspots were based on concentrations of 16 species: 13 seabirds (penguins, petrels and albatrosses), 1 pinniped and 2 baleen whales. Species abundance hotspots reflected 2 major groupings-those with oceanic and coastal origins. We identified 15 richness hotspots, 9 of which were in proximity to the southern Antarctic Circumpolar Current front; the 6 others were associated with major breeding colonies and the location of 2 submarine canyon systems. Our approach integrates temporal and spatial variances over 14 individual surveys and provides useful reference points for identifying ecologically important areas, refining food web models and developing spatial management of and conservation strategies for marine ecosystems. © Inter-Research 2013.",Article,Scopus,0.620112223,1,NA,NA,15,NA,1,15,22,NA
39,2-s2.0-84912534180,38,38,"Larue M.A., Knight J.",36627379000;7401751215;,Applications of Very High-Resolution Imagery in the Study and Conservation of Large Predators in the Southern Ocean,2014,Conservation Biology,10.1111/cobi.12367,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84912534180&doi=10.1111%2fcobi.12367&partnerID=40&md5=c8c668c28b47579f6484264044f1fdfd,"The Southern Ocean is one of the most rapidly changing ecosystems on the planet due to the effects of climate change and commercial fishing for ecologically important krill and fish. Because sea ice loss is expected to be accompanied by declines in krill and fish predators, decoupling the effects of climate and anthropogenic changes on these predator populations is crucial for ecosystem-based management of the Southern Ocean. We reviewed research published from 2007 to 2014 that incorporated very high-resolution satellite imagery to assess distribution, abundance, and effects of climate and other anthropogenic changes on populations of predators in polar regions. Very high-resolution imagery has been used to study 7 species of polar animals in 13 papers, many of which provide methods through which further research can be conducted. Use of very high-resolution imagery in the Southern Ocean can provide a broader understanding of climate and anthropogenic forces on populations and inform management and conservation recommendations. We recommend that conservation biologists continue to integrate high-resolution remote sensing into broad-scale biodiversity and population studies in remote areas, where it can provide much needed detail. © 2014 Society for Conservation Biology.",Article,Scopus,0.601210362,NA,NA,NA,NA,NA,,,39,NA
6,2-s2.0-0036264181,8,8,"Bester M.N., Ferguson J.W.H., Jonker F.C.",7005684769;55705230500;6603953824;,"Population densities of pack ice seals in the Lazarev Sea, Antarctica",2002,Antarctic Science,10.1017/S0954102002000676,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036264181&doi=10.1017%2fS0954102002000676&partnerID=40&md5=d84633f58305ad8ecf163f20366b90e2,"From 15 December 1992-4 January 1993 aerial surveys of ice seals were undertaken by Puma helicopter across the pack ice off Dronning Maud Land. The 31 transects of 1/2 nautical mile (n.m.) width were flown at an elevation of 200 ft and a ground speed of 60 knots and covered 805.6 n.m.2 of pack ice. The overall species composition of the seals was 97.8% crabeater seals, 1.67% Ross seals, 0.34% leopard seals and 0.15% Weddell seals. The density abundance of seals was 2.47 n.m.-2 for crabeater, 0.01 n.m.-2 for leopard, 0.004 n.m.-2 for Weddell and 0.04 n.m.-2 for Ross seals. Leopard seals were largely found near the outer edge of the pack, Ross seals were absent only in the outer pack, whilst Weddell seals were virtually absent in the pack ice. Present throughout, crabeater seals and Ross seals showed a statistically significant preference for the inner pack, the reasons for this being unclear.",Article,Scopus,0.597538672,0,NA,NA,10,NA,0,10,9,NA
