"","EID","X__1","Unnamed: 0","Authors","Author(s) ID","Title","Year","Source title","DOI","Link","Abstract","Document Type","Source","p","Relevance_std","Relevance_ranked","X__2","Timespan_std","Timespan_ranked","Scopus_index","Present_in_training_docs"
"27","2-s2.0-80054948869",51,51,"Gil-Weir K., Weir E., Casler C.L., Aniyar S.","53877283200;53878853200;6603013356;6505796624;","Ecological functions and economic value of the Neotropic Cormorant (Phalacrocorax brasilianus) in Los Olivitos Estuary, Venezuela",2011,"Environment and Development Economics","10.1017/S1355770X11000179","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054948869&doi=10.1017%2fS1355770X11000179&partnerID=40&md5=fff3aaf799ee05e0e9de899cdfbf2153","We present the ecological functions of cormorants and estimate the economic value of these functions to artisanal fishermen, as a valuation exercise for Neotropic Cormorants at Los Olivitos Estuary, Lake Maracaibo, Venezuela. Ecological functions were based on estimating the abundance, distribution and diet of cormorants; economic values were attached to a selection of goods, services and attributes. Based on available information, we selected four ecological-economic functions of cormorants: harvesting for food; contributors to fish diversity; indicators of fish schools; and contributors to fish biomass, due to guano production. Cormorants consumed nine commercial fish species. Mean consumption was 225 g/ind/day. All ecological-economic functions were positive except for the role as contributors to fish biomass. Total value of the cormorant population to fishermen was $5,429,703/year. Unlike many studies, our results show that Neotropic Cormorants have a negligible impact on artisanal fisheries. We emphasize the importance of these results for management policies. © Cambridge University Press 2011.","Article","Scopus",0.474803926876149,NA,NA,NA,NA,NA,52,NA
"28","2-s2.0-84856706627",39,39,"Rodríguez-Olarte D., Taphorn D.C., Lobón-Cerviá J.","16022951500;6602312440;55931951900;","Do protected areas conserve neotropical freshwater fishes? A case study of a biogeographic province in Venezuela [¿Las áreas protegidas conservan los peces continentales neotropicales? un caso de estudio para una provincia biogeográfica en Venezuela]",2011,"Animal Biodiversity and Conservation",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856706627&partnerID=40&md5=14d732e03dc9819c171fbc1e9d347122","The effectiveness of protected areas to conserve freshwater fishes is limited because these areas are not usually congruent with regional patterns of fish species richness and distribution. We compared the richness, distribution and abundance of coastal freshwater fishes in a biogeographic province of Venezuela to determine their conservation status. We also estimated the relevance of existing protected areas in conserving fishes in different physiographic units and tributaries by evaluating species richness and distribution. The ichthyofauna (72 spp., ~30% endemic, ~10% threatened) was distributed according to orography, drainage and physiographic units. Most protected areas had limited effectiveness for fish conservation, mainly because they were too small or included only fragments of tributaries or drainages, or because they were located only in highland drainages where species diversity was minimal. To adequately protect freshwater fishes in this province the existing protected areas should be modified and expanded. © 2011 Museu de Ciències Naturals de Barcelona.","Article","Scopus",0.644460526830668,NA,0,NA,NA,10,40,NA
"29","2-s2.0-84856763266",0,0,"Guevara E.A., Santander G.T., Mueces T., Terán K., Henry P.-Y.","14035636600;55956682700;54960951500;54960951400;7401570512;","Population growth and seasonal abundance of the neotropic cormorant (Phalacrocorax brasilianus) at Highland Lakes in Ecuador",2011,"Waterbirds","10.1675/063.034.0413","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856763266&doi=10.1675%2f063.034.0413&partnerID=40&md5=e72a14af2ce824509066c69d63e65de7","Population growth of piscivorous species raises concerns when it could affect aquaculture activities. In this study, an increase of the Neotropic Cormorant (Phalacrocorax brasilianus) population in the Ecuadorian Andes was documented using census data from three high Andean lakes (Yahuarcocha, San Pablo and Yambo) for 2004-2010. In the 20th Century, only one record of the species existed for the study area. From 2005 onward, the species occurred regularly at all three lakes. At Yahuarcocha, the wintering population (OctoberFebruary) grew at an annual rate of 0.382 ± 0.05, reaching 307 in 2010. The population consists mainly of non-breeding migrants, and at the present time, the wintering distribution range of cormorant populations in Ecuador includes the high Andes. Given reports of cormorant predation at fish farms, potential conflicts on account of cormorant expansion are discussed.","Article","Scopus",0.770604188514128,1,1,NA,5,5,1,NA
"30","2-s2.0-84860716859",53,53,"Pompeu P.S., Agostinho A.A., Pelicice F.M.","13611334700;8614711600;14042332200;","Existing and future challenges: The concept of successful fish passage in South America",2012,"River Research and Applications","10.1002/rra.1557","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860716859&doi=10.1002%2frra.1557&partnerID=40&md5=b1808f442fcc57c041e5062113cf3c64","Most of the large rivers of South America are impounded mainly for hydropower production. The construction of fish passes has been one of the strategies adopted by Brazilian authorities and the energy sector to diminish the effects of these barriers on migratory fish communities. Despite the high investments and efforts involved, most facilities have been considered ineffective for conservation purposes. Decades of poor monitoring and the lack of specific studies have limited our knowledge on the real role of fish passes. Efficiency has been frequently defined as the proportion of fish that ascend a fish passage facility, compared to the shoal size that reaches the dam. Inspired by the notion that fishes accumulated below the dam need to migrate upstream, the quantity of fish passed upstream historically indicated successful management, as generally inferred by the fish abundance inside the fish pass. We propose a new concept for estimating fish pass efficiency for South American rivers, based on the capability of the fish pass to maintain viable populations. This broader approach is necessary because knowledge of fish habitats below and above the pass, plus the feasibility of downstream movements of eggs, larvae and adults through the reservoir and past the dam, is needed for assessing whether a fish pass is working as a conservation tool. © 2011 John Wiley & Sons, Ltd.","Article","Scopus",0.638545026485875,NA,0,NA,NA,10,54,NA
"31","2-s2.0-84865441659",1,1,"de Moura P.M., Vieira J.P., Garcia A.M.","55245880600;7202313237;7404609350;","Fish abundance and species richness across an estuarine-freshwater ecosystem in the Neotropics",2012,"Hydrobiologia","10.1007/s10750-012-1187-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865441659&doi=10.1007%2fs10750-012-1187-9&partnerID=40&md5=80174e9702b1148d4ae89985e86138c3","We investigated the distributional patterns of shallow-water fish and their environmental correlates along a broad spatial scale encompassing estuarine and freshwater ecosystems. Marine-vagrant species were restricted to the sites under the influence of salinity intrusion, whereas estuarine-related and freshwater guilds were found along the entire estuarine-freshwater gradient. Primary- and secondary-freshwater fish guilds had the most widespread spatial distribution and comprised a major fraction of the total abundance and species richness. Abiotic factors correlated with fish abundance and composition along two main environmental axes, one related with variation in salinity, water transparency, and sediment granulometry and the other with the slope gradient. Species richness was significantly higher at the natural channel linking the estuarine- and freshwater-ecosystem, which probably was due to: (a) a steeper slope that favored the confluence of fish from the littoral (<2 m) and limnetic (>2 m) zones and (b) the sporadic inflow of saltwater that carried into this region several marine-related species. Although estuarine-freshwater ecotones are known to support few species, mainly salinity tolerant, our results suggest that habitat features and seasonal fish movement associated with salinity intrusion could lead to more diverse fish assemblages in this transitional zone. © 2012 Springer Science+Business Media B.V.","Article","Scopus",0.50755477522668,0,NA,NA,5,NA,2,NA
"32","2-s2.0-84866022248",20,20,"Da Fonseca M.C.G., De São Clemente S.C., Felizardo N.N., Gomes D.C., Knoff M.","23990041900;6506303264;24479481600;35495221500;6603490600;","Trypanorhyncha cestodes of hygienic-sanitary importance infecting flounders Paralichthys patagonicus Jordan, 1889 and Xystreurys rasile (Jordan, 1891) of the Neotropical region, Brazil",2012,"Parasitology Research","10.1007/s00436-012-2912-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866022248&doi=10.1007%2fs00436-012-2912-z&partnerID=40&md5=a6f44876de975ac729fb15013aea83e2","From February 2007 to July 2010, 27 specimens of Paralichthys patagonicus, and from September to December 2010, 30 specimens of Xystreurys rasile were purchased from fish markets in the municipalities of Cabo Frio and Rio de Janeiro, State of Rio de Janeiro, Brazil. The fishes were measured, necropsied, filleted, and further had their organs investigated. In P. patagonicus, 19 (70, 3 %) were parasitized with metacestodes of Trypanorhyncha species: Nybelinia erythraea, N. lingualis, Heteronybelinia nipponica, Pterobothrium crassicolle, Grillotia carvajalregorum, and Callitetrahynchus gracilis. In X. rasile, 17 (56, 6 %) were parasitized with metacestodes: N. erythraea, N. lingualis, H. nipponica, and G. carvajalregorum. The parasitological indices of prevalence, intensity, mean intensity, abundance, mean abundance, range of infection, and infection sites of each parasite species are presented. This is the first report of Trypanorhyncha cestodes parasitizing specimens of P. patagonicus and X. rasile. These cestodes were studied due to their importance during fish sanitary inspection, if one considers the harm that the repulsive aspect of infected meat causes to consumers. © Springer-Verlag 2012.","Article","Scopus",0.449999564108608,0,NA,NA,15,NA,21,NA
"33","2-s2.0-84866630086",13,13,"Barili E., Fugi R., Novakowski G.C., Agostinho A.A.","57194423742;6506967985;6504562109;8614711600;","Impoundment effects in the population of Auchenipterus osteomystax (Siluriformes: Auchenipteridae): A Neotropical reservoir case",2012,"Revista de Biologia Tropical",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866630086&partnerID=40&md5=5daaf8e0f83129876ace15381f6c9fdb","New impoundments provide opportunities to check whether species that present enough feeding flexibility in natural conditions may take advantage of this situation and, without reproductive restriction, can occupy the most conspicuous habitat in a large reservoir (open areas) and present higher success in the colonization of the new environment. We examined variations in the abundance and feeding of A. osteomystax in two environments, one natural (Sinhá Mariana floodplain lake) and one dammed (Manso Reservoir), during two periods: the first year after the filling phase and three years later. Our goal was to evaluate the occupation of the new habitat (Manso Reservoir), by this species, as well as to test the hypothesis that in the reservoir, unlike the natural environment, there are remarkable changes in diet between the periods. Fish were sampled monthly in the floodplain lake and in the reservoir during two annual periods using gillnets. To evaluate the differences in abundance of A. osteomystax we employed the Kruskal -Wallis test, and the diet analysis was carried out using frequency of occurrence and volumetric methods. Temporal differences in the diet were tested by Kruskal-Wallis test using the scores from a detrended correspondence analysis. A. osteomystax was significantly more abundant in the floodplain lake, where the captures were higher than in the reservoir in almost all months analyzed, and significant variations in abundance between the two periods were not recorded in either the reservoir or the floodplain lake. The diet variation between the two periods, which had a time lag of three years between them, was much less pronounced in the natural environment, where the resource availability is essentially regulated by seasonality. Thus, our hypothesis was accepted; that is, the interannual variations in the diet of A. osteomystax are more relevant in an artificial environment than in a natural one.","Article","Scopus",0.593132850491681,1,1,"effect of damns",10,15,14,NA
"34","2-s2.0-84867607217",15,15,"Lanés L.E.K., Keppeler F.W., Maltchik L.","30467887400;55413497000;6603163555;","Abundance, sex-ratio, length-weight relation, and condition factor of non-annual killifish Atlantirivulus Riograndensis (Actinopterygii: Cyprinodontiformes: Rivulidae) in Lagoa do Peixe National Park, a Ramsar site of Southern Brazil",2012,"Acta Ichthyologica et Piscatoria","10.3750/AIP2011.42.3.09","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867607217&doi=10.3750%2fAIP2011.42.3.09&partnerID=40&md5=ba3c76247764c5b1c3eeff4decab623d","Background. The genus Atlantirivulus includes 11 species distributed along coastal river basins and lagoons of eastern and southern Brazil. Most killifishes are threatened with extinction mostly due to their restricted distribution ranges, small population sizes, and habitat loss. Poor knowledge on ecological- and life history information further increases the threats. Atlantirivulus riograndensis (Costa et Lanés, 2009) is a non-annual, small-sized fish endemic in the Laguna dos Patos basin and adjacent coastal areas in southern Brazil. There is no information on the life history and ecology of the species. In this paper, we analyzed population traits of A. riograndensis to support conservation efforts. Materials and methods. The fish were captured with a D-shaped hand net in six sampling surveys carried out between 2008 (June, August, and October) and 2009 (March, August, and October) in the type locality of A. riograndensis. The variation of abundance, body size, and condition factor over time, sex ratio, and length-weight relations were analyzed. Results. The estimated abundance was 1.97 specimens per 1 m 2. The TL means increased along the year, and males were larger than females. Strong differences in proportions of sexes were detected, with high bias for females. The species showed allometric positive growth (b = 3.3), and the general condition factor (CF) was 0.258 ± 0.003. Conclusion. Atlantirivulus riograndensis inhabits small water bodies and apparently has a small population size. The population is female biased, and males are typically bigger than females. The species has an allometric positive growth. The body size variation is related to individual growth throughout each study year, and probably affected by high mortality of large individuals in dry season. This study presents new original data on basic traits of the natural history of A. riograndensis. The observed results may be used to assist the development of management strategies and conservation of the species and its habitat, mainly in a region where 90% of wetland systems were lost by agriculture, and the remaining areas are at high risk due to the expansion of exotic pine plantations.","Article","Scopus",0.778692839507215,1,1,NA,10,5,16,NA
"35","2-s2.0-84870284036",64,64,"García-Alzate C.A., Román-Valencia C., Barrero A.M.","55891158900;6602429893;55505617500;","Food and reproductive biology of Farlowella vittata (Siluriformes: Loricariidae) in Güejar river basin, Orinoco, Colombia [Biología alimentaria y reproductiva de Farlowella vittata (Siluriformes: Loricariidae) en la cuenca del río Güejar, Orinoquía, Colombia]",2012,"Revista de Biologia Tropical",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870284036&partnerID=40&md5=839ccea3906b65655bba61a025fb2e88","Neotropical fish live in streams with considerable spatial and temporal variability of their food items. Food availability depends on different factors such as discharge, channel morphology, physicochemical conditions and interactions with other species, as well as their food habits. On the other side, good food availability results in reproductive success. Because the study of those changes contributes to a better understanding of trophic interactions in fish populations, the present work describes and evaluates aspects of diet and reproduction of Farlowella vittata in Pringamosal Creek, Güejar River drainage, Orinoco River basin, Colombia. Five collecting expeditions were done during both high and low rain seasons of 2008 and 2009. Physical and chemical water parameters were measured, and fish were captured from several points along the total length of the 7km stream, to characterize their biometry and stomach contents. Our results showed that Pringamosal creek is a first order stream, about 3.5m wide and with an average depth of 1m in our study area. Dissolved oxygen values were 6.2mg/L during low water and 2.7mg/L during high water phase. The creek is classified as oligotrophic but with a tendency to eutrophication. A total of 130 fish samples were analyzed. Fishes were assigned to seven size range categories between 86.0 and 175.5mm standard length (SL). Stomach contents revealed that the diet of this species consisted mainly of algae (Bacillariophyceae) (84.6% Abundance Relative), but we observed a variation in the diet according to season; during low rainfall it feeds on phytoplankton (86.47% A.R.) and during high rainfall on zooplankton as well as plant material and organic material (0.685% A.R. and 18.83% A.R., respectively). A Kruskal-Wallis ANOVA showed statistically significant differences in food items between sexes. The condition factor (K) indicated that the species was well fed. Size at sexual maturity was 154mm SL for males and 124mm SL for females. The gonadosomatic index (RGS) showed that this fish reproduced during high water (April-May) season, and females showed a fecundity of 1 819 ovocites, with an average diameter of 1.4mm. Although parental care was not observed during this study, it is well known that males protect their eggs and juveniles, making them easy to capture during the breeding periods identified in this study, and at the same time, vulnerable to overexploitation. We recommend an urgent management plan for the conservation of this species, since at this time, no fishing controls are enforced even though it is harvested as an ornamental species.","Article","Scopus",0.629764670581006,NA,0,NA,NA,15,65,NA
"36","2-s2.0-84871215168",36,36,"Mariano J.R., Makrakis M.C., Kashiwaqui E.A.L., Celestino E.F., Makrakis S.","55531601600;6507086260;16024618200;55531225700;16679583600;","Longitudinal habitat disruption in Neotropical streams: Fish assemblages under the influence of culverts",2012,"Neotropical Ichthyology","10.1590/S1679-62252012000400010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871215168&doi=10.1590%2fS1679-62252012000400010&partnerID=40&md5=af783bc061fd759cf25c96ca7c6179f8","This study assessed differences in fish assemblages existing upstream and downstream two types of culverts, one on each of two different Neotropical streams. We analyzed the composition and structure of the ichthyofauna and tested for spatial patterns. Fish sampling was carried out monthly between November 2009 and October 2010 using different fishing gears. We collected 2,220 fish of 33 species; 901 in stretches of the Lopeí stream - circular culvert and 1,310 in stretches of the Pindorama stream - box culvert. Fish abundance was similar in upstream and downstream stretches of the circular culvert, whereas it was slightly higher in the upstream than downstream stretch for the box culvert. Characiformes predominated in the upstream stretch of both culverts. On the other hand, Siluriformes was abundant in the downstream stretch of the circular culvert, with similar abundance in the stretches of the box culvert. Species richness and diversity (Shannon-Weiner Index) were higher in the downstream stretch of the circular culvert, but they were similar in both stretches of the box culvert. The most abundant species were Astyanax altiparanae, A. paranae, A. fasciatus, Ancistrus sp., and Hypostomus sp. The last two species were more abundant in the downstream stretch of the circular culvert, and similar in stretches of the box culvert. Our study indicated variations in the species abundance, richness, and diversity between upstream and downstream stretches in particular of the circular culvert in the Lopeí stream, suggesting that fish movements are restrained more intensively in this culvert, especially for Siluriformes. The drop in the circular culvert outlet probably created passage barriers especially for those fish that has no ability to jump, where downstream erosion could lead to culvert perching. Studies on appropriate road crossing design or installation are fundamental whereas improvements in these structures can restore the connectivity of fish populations and communities in streams. © 2012 Sociedade Brasileira de Ictiologia.","Article","Scopus",0.56137752846883,NA,NA,NA,NA,NA,37,NA
"37","2-s2.0-84871250545",52,52,"Ramos J.V.B., Sodré L.M.K., Orsi M.L., de Almeida F.S.","55530643500;6701758169;11339041000;7005977846;","Genetic diversity of the species Leporinus elongatus (Teleostei: Characiformes) in the canoas complex - Paranapanema river",2012,"Neotropical Ichthyology","10.1590/S1679-62252012000400015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871250545&doi=10.1590%2fS1679-62252012000400015&partnerID=40&md5=73e3b046444c067037e1383001944c04","Dams constructed along waterways interrupt the dispersion and migration of aquatic organisms, affecting mainly the abundance of migratory fish species. Translocation mechanisms have been constructed at dams aiming to minimize their impact on fish species migration behavior. There is little information available about the effect of the construction of dams on the genetic structure of the Neotropical migratory fish fauna. Therefore, RAPD molecular markers and microsatellites were utilized to evaluate the diversity and genetic structure of the migratory species Leporinus elongatus (piapara) in the Canoas Complex - Paranapanema River - Brazil. Ten groups were sampled in the fish ladders of the hydroelectric dam Canoas I and Canoas II during the reproductive period in three consecutive years. Both markers showed a high level of genetic diversity within these groups. The microsatellite markers demonstrated a loss of heterozygosity and a considerable level of inbreeding in the species. The genetic differentiation found among the groups with both markers utilized is within a range from low to moderate. The data obtained with the parameter of genetic diversity among the groups led to the conclusion that the groups of L. elongatus of the Canoas Complex are structured as a single population composed of sub-populations with low genetic diversity among them. The data on genetic diversity and population structure of L. elongatus are of great importance for the development of the species management and conservation programs in the Canoas Complex, which can also be utilized in aquaculture programs. © 2012 Sociedade Brasileira de Ictiologia.","Article","Scopus",0.501379687353253,NA,NA,NA,NA,NA,53,NA
"38","2-s2.0-84873929670",5,5,"Snyder M.N., Pringle C.M., Tiffer-Sotomayor R.","8507515400;7004950358;55597569100;","Landscape-scale disturbance and protected areas: Long-term dynamics of populations of the shrimp, Macrobrachium olfersi in lowland Neotropical streams, Costa Rica",2013,"Journal of Tropical Ecology","10.1017/S0266467412000739","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873929670&doi=10.1017%2fS0266467412000739&partnerID=40&md5=b54bf2fc342036ff5e1bc174b07584fe","Freshwater migratory shrimps, an important component of tropical aquatic ecosystems, are vulnerable to land-use change during their upstream and downstream migrations. At La Selva Biological Station in the Sarapiquí region of Costa Rica, shrimp population data were collected between 1988 and 1989, before massive land-use change occurred downstream that could potentially affect shrimp recruitment upstream. Using generalized linear models and a Bayesian inference framework, the relative abundance of Macrobrachium olfersi between recent (2008-2011) and historical time periods (1988-1989) was compared in three stream reaches. Shrimp relative abundance in two stream reaches within the protected area of La Selva was relatively constant yearly and between recent post-disturbance (2008-2011) and historical pre-disturbance (1988-89) time periods. In contrast, a stream reach bordered by pasture accessible to fishermen, showed an 87% decrease in relative abundance between recent and historical time periods suggesting site-level disturbance, possibly from fishing. The lack of change between historical and contemporary sampling periods within interior-forest stream reaches suggests that shrimp populations in protected forested reaches are resistant or resilient to certain land-use changes occurring downstream. © 2012 Cambridge University Press.","Article","Scopus",0.64761510881297,0,0,NA,5,10,6,NA
"39","2-s2.0-84878778860",44,44,"Burress E.D., Duarte A., Serra W.S., Gangloff M.M., Siefferman L.","55342533900;55342418800;55694434500;6602539985;8725468400;","Species-specific ontogenetic diet shifts among Neotropical Crenicichla: Using stable isotopes and tissue stoichiometry",2013,"Journal of Fish Biology","10.1111/jfb.12117","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878778860&doi=10.1111%2fjfb.12117&partnerID=40&md5=6ed0cc2e8a8d8f83fe88781acb18a1c6","Ontogenetic diet shifts were compared among five sympatric pike cichlids Crenicichla in a subtropical South American stream using stable C and N isotopes and tissue stoichiometry (C:N). Within species, stable N isotopes were positively related to body size while C:N showed negative relationships. Stable C isotopes, however, were not related to body size in any species. By modelling the switch to piscivory using gut content-isotope-body size relationships, diet shifts were shown to be species-specific with regard to both rate and degree of piscivory. Compared to other piscivorous lineages, Crenicichla appear to be unusually small-bodied (based on maximum body size). Because of their diversity, abundance and dynamic size-structured functional roles, Crenicichla may exert broad and complex predation pressures on the aquatic community. © 2013 The Authors. Journal of Fish Biology © 2013 The Fisheries Society of the British Isles.","Article","Scopus",0.367825813499031,NA,NA,NA,NA,NA,45,NA
"40","2-s2.0-84882523090",8,8,"Ramos I.P., Brandão H., Zanatta A.S., Zica T.D.O.P., Da Silva R.J., De Rezende-Ayroza D.M.M., Carvalho E.D.","16053241100;36026687500;36500993800;55638493500;7202594451;55905131700;7103093514;","Interference of cage fish farm on diet, condition factor and numeric abundance on wild fish in a Neotropical reservoir",2013,"Aquaculture","10.1016/j.aquaculture.2013.07.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882523090&doi=10.1016%2fj.aquaculture.2013.07.013&partnerID=40&md5=3c4279a36d01bb0d704386c4ca4665b4","Historically, the ichthyofauna of large Brazilian rivers has been subject to anthropogenic interference, such as impoundments. Currently, cage fish farming systems are a new source of impact on aquatic ecosystems. The objective of this study was to characterise the impact of freshwater fish farms on the feeding of five species of Neotropical freshwater fish. Specimens of Astyanax altiparanae, Galeocharax knerii, Iheringicthys labrosus, Pimelodus maculatus and Plagioscion squamosissimus were sampled in areas around two systems of cage fish farming (CF), and two control areas (CT) that were not influenced by this activity. Results show that there were significant changes in the diet of trophic generalist species (A. altiparanae, P. maculatus and I. labrosus) accompanied by a related increase in the condition factor values of these species in cage areas. Trophic specialist species, such as the carnivorous fish species G. knerii and P. squamosissimus, presented small differences between the CF and CT areas with regard to diet and showed no differences in other analyses performed. In conclusion, cage fish farms can affect the natural diet of trophic generalist fish species, directly affecting the nutritional status (condition factor), where food wastes was found to be one of the principal items consumed by this trophic guild. Results indicate that these species are responsible for recycling a great quantity of organic matter transferred by this type of activity, which, along with local fishery activities, contribute to mitigation of associated processes of eutrophication. © 2013 Elsevier B.V.","Article","Scopus",0.495167246569846,0,NA,NA,5,NA,9,NA
"41","2-s2.0-84890501156",24,24,"Pera C.C., Zanatta N., Sacramento P.A., Cionek V.M., Benedito E.","49661984500;55508196100;55507412900;55967131200;6602270241;","Does a small forested area contribute to enhance species richness and diversity of fish assemblage at an urban stream? [Uma pequena área florestada contribui para aumentar a riqueza de espécies e diversidade da assembleia de peixes de um riacho urbano?]",2013,"Acta Scientiarum - Biological Sciences","10.4025/actascibiolsci.v35i4.16592","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890501156&doi=10.4025%2factascibiolsci.v35i4.16592&partnerID=40&md5=a91a4f1d9f58660e29859bb6caaf2150","Conservation Units (CU) aim to contribute to the balance between human and environmental demand, by protecting natural resources and biological communities. In this study we examined the differences in the attributes of the fish community in four stretches of an urban stream, two inside and two outside the CU, without vegetation cover, and tested the hypothesis that the presence of riparian vegetation is positively reflected in the attributes of fish fauna. Five species were caught, distributed into four orders and five families. Attributes like richness, abundance, dominance, Shannon-Wiener diversity, and evenness were estimated and significant differences were detected for continuous stretches considering stream flow direction. The first stretches (URBI and UCI) presented a lower diversity that increased gradually until the last stretch, and an inverse result was found for dominance. These changes occurred regardless the location of the stretch, in- or outside the CU. The importance of Conservation Units within urban areas is severely affected by the lack of continuity of forested areas, especially riparian vegetation. Therefore, we suggest the effective recovery of permanent preservation areas and of riparian vegetation in order to mitigate the impacts of human activities.","Article","Scopus",0.496649701853916,0,NA,NA,15,NA,25,NA
"42","2-s2.0-84897985274",12,12,"Bailly D., Cassemiro F.A.S., Agostinho C.S., Marques E.E., Agostinho A.A.","9337271700;36170476400;6602988079;16679524500;8614711600;","The metabolic theory of ecology convincingly explains the latitudinal diversity gradient of Neotropical freshwater fish",2014,"Ecology","10.1890/13-0483.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897985274&doi=10.1890%2f13-0483.1&partnerID=40&md5=9614a97f6af42ec47019b2c9ac7e15a8","In the context of diversity gradients, the metabolic theory of ecology (MTE) posits that the logarithm of species richness should decrease linearly with the inverse of temperature, resulting in a specific slope. However, the empirical validity of this model depends on whether the data do not violate certain assumptions. Here, we test the predictions of MTE evaluating all of its assumptions simultaneously. We used Neotropical freshwater fish and tested whether the logarithm of species richness varied negatively and linearly with temperature, resulting in the slope value specified by the MTE. As we observed that the assumption of the energetic equivalence of populations was not achieved, we also analyzed whether the energetic nonequivalence of populations could be responsible for the possible lack of fit to the MTE predictions. Our results showed that the relationship between richness and the inverse of temperature was linear, negative and significant and included the slope value predicted by the MTE. With respect to the assumptions, we observed that there was no spatial variation in the average energy flux of populations or in the body size and abundance of species. However, the energetic equivalence of populations was not achieved and the violation of this assumption did not affect the predictive power of the model. We conclude that the validity of the assumptions (spatial invariance in the average flux energy of populations and spatial invariance in the body size and abundance, especially) is required for the correct interpretation of richness patterns. Furthermore, we conclude that MTE is robust in its explanation of diversity gradients for freshwater fish, proving to be a valuable tool in describing ecological complexity from individuals to ecosystems. © 2014 by the Ecological Society of America.","Article","Scopus",0.397106297575718,0,NA,NA,10,NA,13,NA
"43","2-s2.0-84899059405",23,23,"Tymkiw E.L., Bowman J.L., Shriver W.G.","56126774700;7401849953;6603645112;","The effect of white-tailed deer density on breeding songbirds in Delaware",2013,"Wildlife Society Bulletin","10.1002/wsb.328","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899059405&doi=10.1002%2fwsb.328&partnerID=40&md5=40712976233e2cecd570e6926f743b40","Most population goals for white-tailed deer (Odocoileus virginianus) are based solely on deer data, with little consideration for other parts of the ecosystem. A wider ecological approach is needed for more justifiable target deer densities. We investigated the use of birds as coarse-scale indicators to determine an ecological carrying capacity for deer management by studying the relationship between the forest bird community and deer density in Delaware, USA. Using Breeding Bird Survey data from 2005 to 2009, targeted point-count data from 2008 to 2009 and Division of Fish and Wildlife deer-density data from the same time periods, we compared avian species richness and relative abundance with deer density. We divided deer densities into low (≤10 deer/km 2), moderate (11-19 deer/km2), and high (≥20 deer/km2) categories. We placed birds into 6 deer-sensitive guilds: interior forest obligates, ground nesters, shrub nesters, ground gleaners, low-canopy foragers, and Neotropical migrants, as well as 1 ""guild"" that consisted of species found to be sensitive to deer density in past literature. The abundance or richness of most guilds and species did not differ by deer density. However, there were 1.08 more shrub nesters and 0.55 more species of shrub nesting birds in low-deer-density areas than in high-deer-density areas. Areas of moderate and low deer densities had ≥0.35 more species of low-canopy foragers than did areas of high deer densities. Low-deer-density areas had ≥0.59 more individual Neotropical migrants compared with moderate- or high-deer-density areas. Similarly, areas of low deer densities had ≥0.49 more migrant species than did areas of higher densities. Low-deerdensity areas had ≥0.17 more ovenbirds compared with high- and moderate-deer-density areas. Great crested flycatchers (Myiarchus crinitus) had 3 times greater odds of being found in low-deer-density areas than in high-deer-density areas. Chipping sparrows (Spizella passerina), Acadian flycatchers (Empidonax virescens), and red-eyed vireos (Vireo olivaceus) all had 2 times greater odds of being found in low-deer-density areas than high-deer-density areas. Our results suggest that areas inDelaware with densities of &lt;20 deer/km2 have the greatest avian richness and abundance. These findings are the first step toward determining an ecological carrying capacity for white-tailed deer. © 2013 The Wildlife Society.","Article","Scopus",0.696902453070635,1,1,NA,15,5,24,NA
"44","2-s2.0-84901650051",37,37,"Orsi M.L., Britton J.R.","11339041000;35576655500;","Long-term changes in the fish assemblage of a neotropical hydroelectric reservoir",2014,"Journal of Fish Biology","10.1111/jfb.12392","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901650051&doi=10.1111%2fjfb.12392&partnerID=40&md5=c517b4a5dae8bab0044a7c85947f0b2a","The changes in the fish assemblage of the Capivara Reservoir, Brazil, were assessed over a 20 year period. Of 50 native fishes present in the initial samples, 27 were no longer present in the final samples, but there had been an addition of 11 invasive fishes, suggesting the occurrence of substantial shifts in fish diversity and abundance. © 2014 The Fisheries Society of the British Isles.","Article","Scopus",0.714817778881214,NA,1,NA,NA,5,38,NA
